z6-12544,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port7,Port7,Port8,Port8
2025/11/24 12:00:00,0.338,11.2,0.968,0.318,12.1,1.44,0.346,13.0,2.538,100,8301,96.53,8.7
2025/11/24 13:00:00,0.338,11.2,0.969,0.318,12.0,1.437,0.346,13.0,2.536,100,8295,96.5,8.8
2025/11/24 14:00:00,0.338,11.2,0.971,0.318,12.0,1.441,0.347,13.0,2.54,100,8292,96.48,8.9
2025/11/24 15:00:00,0.34,11.2,0.963,0.318,12.0,1.445,0.347,13.0,2.539,100,8290,96.52,9.2
2025/11/24 16:00:00,0.342,11.2,0.958,0.318,12.0,1.444,0.347,13.0,2.542,100,8286,96.53,9.7
2025/11/24 17:00:00,0.343,11.3,0.954,0.319,12.0,1.443,0.347,13.0,2.541,100,8290,96.49,10.4
2025/11/24 18:00:00,0.343,11.4,0.96,0.319,12.0,1.442,0.348,13.0,2.539,100,8294,96.37,11.6
2025/11/24 19:00:00,0.343,11.6,0.962,0.319,12.0,1.441,0.348,13.0,2.542,100,8286,96.3,11.8
2025/11/24 20:00:00,0.342,11.8,0.96,0.32,12.0,1.433,0.348,13.0,2.546,100,8283,96.24,11.9
2025/11/24 21:00:00,0.343,11.9,0.956,0.32,12.1,1.435,0.349,13.0,2.544,100,8277,96.16,11.8
2025/11/24 22:00:00,0.347,12.0,0.952,0.32,12.1,1.432,0.349,13.0,2.544,100,8271,96.19,11.2
2025/11/24 23:00:00,0.351,12.0,0.953,0.32,12.2,1.436,0.349,13.0,2.543,100,8267,96.2,11.0
2025/11/25 00:00:00,0.35,12.0,0.953,0.321,12.2,1.435,0.349,13.0,2.535,100,8264,96.22,10.7
2025/11/25 01:00:00,0.35,12.0,0.956,0.322,12.2,1.439,0.349,13.0,2.528,100,8261,96.24,10.6
2025/11/25 02:00:00,0.35,11.9,0.954,0.323,12.3,1.44,0.35,13.0,2.52,100,8258,96.25,10.5
2025/11/25 03:00:00,0.35,11.9,0.955,0.323,12.3,1.441,0.35,13.0,2.518,100,8253,96.24,10.2
2025/11/25 04:00:00,0.35,11.9,0.953,0.324,12.3,1.439,0.35,13.0,2.523,100,8250,96.24,10.0
2025/11/25 05:00:00,0.35,11.8,0.954,0.324,12.3,1.445,0.35,13.0,2.533,100,8247,96.21,9.9
2025/11/25 06:00:00,0.349,11.8,0.96,0.324,12.3,1.445,0.351,13.0,2.541,100,8241,96.21,9.9
2025/11/25 07:00:00,0.349,11.8,0.959,0.324,12.3,1.445,0.351,13.0,2.543,100,8235,96.22,10.0
2025/11/25 08:00:00,0.348,11.8,0.962,0.324,12.3,1.451,0.352,13.0,2.541,100,8234,96.24,10.0
2025/11/25 09:00:00,0.348,11.7,0.963,0.324,12.3,1.451,0.352,13.1,2.537,100,8233,96.26,10.1
2025/11/25 10:00:00,0.348,11.7,0.961,0.324,12.3,1.452,0.352,13.1,2.53,100,8229,96.27,10.0
2025/11/25 11:00:00,0.348,11.7,0.96,0.324,12.3,1.455,0.353,13.1,2.533,100,8224,96.28,9.9
2025/11/25 12:00:00,0.347,11.7,0.959,0.324,12.3,1.455,0.353,13.1,2.537,100,8223,96.28,9.7
2025/11/25 13:00:00,0.347,11.6,0.96,0.324,12.3,1.455,0.353,13.1,2.534,100,8219,96.31,9.0
2025/11/25 14:00:00,0.347,11.5,0.96,0.324,12.3,1.456,0.354,13.1,2.543,100,8219,96.38,8.5
2025/11/25 15:00:00,0.347,11.4,0.957,0.324,12.3,1.455,0.354,13.1,2.547,100,8287,96.46,8.6
2025/11/25 16:00:00,0.347,11.3,0.96,0.324,12.3,1.452,0.355,13.1,2.547,100,8393,96.59,10.0
2025/11/25 17:00:00,0.346,11.2,0.963,0.324,12.3,1.453,0.355,13.1,2.544,100,8491,96.71,11.8
2025/11/25 18:00:00,0.346,11.2,0.962,0.324,12.3,1.456,0.356,13.1,2.547,100,8558,96.75,13.6
2025/11/25 19:00:00,0.345,11.3,0.959,0.324,12.2,1.457,0.356,13.1,2.543,100,8594,96.77,14.7
2025/11/25 20:00:00,0.344,11.5,0.961,0.324,12.2,1.458,0.357,13.1,2.54,100,8578,96.8,14.5
2025/11/25 21:00:00,0.344,11.5,0.96,0.323,12.2,1.458,0.357,13.1,2.543,100,8606,96.85,13.5
2025/11/25 22:00:00,0.343,11.4,0.961,0.323,12.2,1.455,0.357,13.1,2.54,100,8589,96.91,12.4
2025/11/25 23:00:00,0.342,11.2,0.961,0.323,12.2,1.456,0.358,13.1,2.536,100,8549,97.02,10.3
2025/11/26 00:00:00,0.341,10.8,0.969,0.323,12.2,1.456,0.358,13.1,2.533,100,8523,97.18,7.2
2025/11/26 01:00:00,0.341,10.4,0.971,0.323,12.2,1.457,0.359,13.1,2.531,100,8510,97.31,5.3
2025/11/26 02:00:00,0.341,9.9,0.972,0.323,12.2,1.458,0.359,13.1,2.528,100,8496,97.38,3.9
2025/11/26 03:00:00,0.341,9.6,0.973,0.322,12.0,1.46,0.359,13.1,2.531,100,8488,97.45,2.8
2025/11/26 04:00:00,0.341,9.2,0.968,0.322,11.9,1.464,0.36,13.1,2.528,100,8478,97.52,2.0
2025/11/26 05:00:00,0.341,8.8,0.97,0.322,11.8,1.459,0.36,13.1,2.532,100,8470,97.54,1.0
2025/11/26 06:00:00,0.341,8.5,0.971,0.322,11.7,1.457,0.36,13.1,2.529,100,8464,97.57,0.3
2025/11/26 07:00:00,0.34,8.2,0.973,0.322,11.5,1.462,0.361,13.0,2.527,100,8443,97.6,-0.2
2025/11/26 08:00:00,0.34,8.0,0.972,0.322,11.4,1.464,0.361,13.0,2.526,100,8440,97.59,-0.9
2025/11/26 09:00:00,0.34,7.7,0.969,0.321,11.2,1.462,0.361,13.0,2.523,100,8436,97.64,-1.2
2025/11/26 10:00:00,0.34,7.4,0.973,0.321,11.1,1.459,0.362,13.0,2.51,100,8437,97.67,-1.4
2025/11/26 11:00:00,0.34,7.2,0.972,0.321,11.0,1.467,0.362,12.9,2.498,100,8432,97.68,-1.8
2025/11/26 12:00:00,0.34,6.9,0.973,0.321,10.8,1.462,0.362,12.9,2.502,100,8425,97.72,-2.7
2025/11/26 13:00:00,0.34,6.7,0.971,0.321,10.7,1.46,0.362,12.8,2.508,100,8422,97.78,-3.4
2025/11/26 14:00:00,0.34,6.5,0.968,0.321,10.5,1.468,0.362,12.8,2.513,100,8456,97.82,-4.1
2025/11/26 15:00:00,0.34,6.3,0.969,0.321,10.4,1.463,0.362,12.7,2.507,100,8573,97.91,-1.7
2025/11/26 16:00:00,0.34,6.2,0.967,0.321,10.2,1.467,0.363,12.7,2.483,100,8678,97.99,1.4
2025/11/26 17:00:00,0.34,6.3,0.963,0.321,10.1,1.465,0.363,12.6,2.479,100,8739,98.03,4.1
2025/11/26 18:00:00,0.339,6.5,0.961,0.321,10.0,1.466,0.363,12.6,2.49,100,8768,97.99,6.6
2025/11/26 19:00:00,0.339,6.9,0.957,0.321,9.8,1.467,0.363,12.5,2.508,100,8750,97.92,7.7
2025/11/26 20:00:00,0.338,7.2,0.952,0.321,9.8,1.461,0.363,12.4,2.508,100,8724,97.85,7.5
2025/11/26 21:00:00,0.338,7.5,0.957,0.32,9.8,1.457,0.363,12.4,2.508,100,8719,97.81,7.6
2025/11/26 22:00:00,0.337,7.7,0.957,0.32,9.8,1.458,0.363,12.3,2.514,100,8663,97.8,6.0
2025/11/26 23:00:00,0.337,7.8,0.96,0.32,9.8,1.458,0.363,12.3,2.508,100,8633,97.8,3.7
2025/11/27 00:00:00,0.337,7.7,0.961,0.32,9.8,1.458,0.363,12.2,2.503,100,8614,97.82,2.6
2025/11/27 01:00:00,0.337,7.6,0.961,0.32,9.9,1.458,0.363,12.2,2.502,100,8600,97.84,2.5
2025/11/27 02:00:00,0.336,7.5,0.962,0.32,9.9,1.455,0.363,12.2,2.502,100,8587,97.9,2.5
2025/11/27 03:00:00,0.336,7.4,0.962,0.32,9.8,1.456,0.363,12.1,2.497,100,8573,97.95,2.6
2025/11/27 04:00:00,0.336,7.4,0.961,0.32,9.8,1.456,0.363,12.1,2.496,100,8565,97.98,2.4
2025/11/27 05:00:00,0.336,7.4,0.961,0.32,9.8,1.456,0.363,12.0,2.502,100,8557,98.01,2.4
2025/11/27 06:00:00,0.336,7.3,0.959,0.32,9.8,1.45,0.363,12.0,2.502,100,8545,98.01,1.8
2025/11/27 07:00:00,0.336,7.2,0.96,0.32,9.7,1.454,0.364,12.0,2.502,100,8520,97.98,0.1
2025/11/27 08:00:00,0.336,7.0,0.963,0.32,9.7,1.464,0.364,12.0,2.501,100,8516,97.97,-2.0
2025/11/27 09:00:00,0.336,6.7,0.966,0.32,9.6,1.465,0.364,11.9,2.497,100,8508,97.98,-3.5
2025/11/27 10:00:00,0.336,6.5,0.965,0.32,9.6,1.466,0.364,11.9,2.485,100,8505,97.98,-4.4
2025/11/27 11:00:00,0.336,6.2,0.964,0.319,9.5,1.47,0.364,11.9,2.479,100,8502,97.96,-4.0
2025/11/27 12:00:00,0.336,6.0,0.966,0.319,9.4,1.467,0.364,11.8,2.473,100,8500,97.98,-3.8
2025/11/27 13:00:00,0.336,5.9,0.967,0.319,9.3,1.464,0.364,11.8,2.473,100,8496,98.03,-3.8
2025/11/27 14:00:00,0.336,5.8,0.963,0.319,9.2,1.469,0.364,11.8,2.485,100,8494,98.05,-2.7
2025/11/27 15:00:00,0.336,5.8,0.961,0.319,9.2,1.469,0.364,11.7,2.496,100,8491,98.1,-1.6
2025/11/27 16:00:00,0.336,5.8,0.961,0.319,9.1,1.467,0.364,11.7,2.501,100,8510,98.15,0.0
2025/11/27 17:00:00,0.336,6.0,0.957,0.319,9.0,1.467,0.364,11.7,2.502,100,8649,98.17,3.6
2025/11/27 18:00:00,0.336,6.3,0.954,0.319,8.9,1.468,0.364,11.6,2.503,100,8701,98.13,10.7
2025/11/27 19:00:00,0.335,6.8,0.95,0.319,8.9,1.468,0.364,11.6,2.497,100,8720,98.03,13.3
2025/11/27 20:00:00,0.335,7.3,0.948,0.319,8.9,1.465,0.364,11.5,2.492,100,8718,97.94,14.0
2025/11/27 21:00:00,0.334,7.7,0.948,0.319,8.9,1.465,0.364,11.5,2.493,100,8700,97.88,14.1
2025/11/27 22:00:00,0.333,8.0,0.95,0.319,9.0,1.465,0.364,11.5,2.499,100,8665,97.88,13.6
2025/11/27 23:00:00,0.333,8.1,0.955,0.319,9.1,1.461,0.364,11.4,2.504,100,8618,97.89,10.7
2025/11/28 00:00:00,0.333,8.0,0.958,0.319,9.2,1.46,0.364,11.4,2.505,100,8589,97.93,6.2
2025/11/28 01:00:00,0.333,7.9,0.959,0.319,9.3,1.463,0.364,11.4,2.504,100,8573,97.95,2.1
2025/11/28 02:00:00,0.332,7.6,0.961,0.319,9.3,1.464,0.364,11.4,2.504,100,8561,97.96,0.2
2025/11/28 03:00:00,0.333,7.3,0.962,0.319,9.3,1.46,0.364,11.4,2.51,100,8553,98.01,-0.8
2025/11/28 04:00:00,0.333,7.0,0.963,0.319,9.3,1.464,0.364,11.4,2.504,100,8545,98.03,-1.8
2025/11/28 05:00:00,0.333,6.8,0.963,0.319,9.3,1.464,0.364,11.3,2.505,100,8536,98.03,-2.2
2025/11/28 06:00:00,0.333,6.6,0.962,0.319,9.3,1.465,0.364,11.3,2.505,100,8535,98.06,-2.2
2025/11/28 07:00:00,0.333,6.5,0.965,0.318,9.2,1.465,0.364,11.3,2.504,100,8513,98.02,-1.4
2025/11/28 08:00:00,0.333,6.4,0.965,0.318,9.1,1.466,0.364,11.3,2.504,100,8513,98.01,-1.5
2025/11/28 09:00:00,0.333,6.3,0.961,0.318,9.1,1.466,0.364,11.3,2.504,100,8510,98.02,-1.4
2025/11/28 10:00:00,0.332,6.2,0.962,0.318,9.0,1.467,0.364,11.3,2.503,100,8507,97.98,-1.5
2025/11/28 11:00:00,0.333,6.2,0.96,0.318,8.9,1.464,0.364,11.3,2.498,100,8503,97.94,-1.9
2025/11/28 12:00:00,0.332,6.1,0.963,0.318,8.9,1.465,0.364,11.3,2.498,100,8498,97.9,-2.9
2025/11/28 13:00:00,0.332,5.9,0.963,0.318,8.8,1.462,0.364,11.2,2.504,100,8491,97.87,-3.4
2025/11/28 14:00:00,0.332,5.8,0.964,0.318,8.8,1.462,0.364,11.2,2.505,100,8489,97.85,-3.4
2025/11/28 15:00:00,0.333,5.7,0.964,0.318,8.7,1.463,0.365,11.2,2.504,100,8491,97.87,-2.8
2025/11/28 16:00:00,0.332,5.7,0.96,0.318,8.6,1.467,0.364,11.2,2.504,100,8489,97.83,-1.9
2025/11/28 17:00:00,0.332,5.7,0.96,0.318,8.6,1.464,0.364,11.1,2.505,100,8501,97.73,-0.8
2025/11/28 18:00:00,0.332,5.8,0.958,0.318,8.5,1.465,0.364,11.1,2.499,100,8515,97.57,0.8
2025/11/28 19:00:00,0.332,5.9,0.956,0.318,8.5,1.465,0.364,11.1,2.5,100,8519,97.39,2.1
2025/11/28 20:00:00,0.331,6.0,0.956,0.318,8.4,1.462,0.364,11.0,2.495,100,8507,97.2,2.5
2025/11/28 21:00:00,0.331,6.1,0.957,0.318,8.4,1.462,0.364,11.0,2.495,100,8501,97.1,2.5
2025/11/28 22:00:00,0.331,6.1,0.957,0.318,8.4,1.466,0.364,11.0,2.496,100,8494,97.01,2.6
2025/11/28 23:00:00,0.331,6.1,0.958,0.318,8.4,1.463,0.364,10.9,2.497,100,8485,96.92,2.8
2025/11/29 00:00:00,0.331,6.1,0.958,0.318,8.4,1.463,0.364,10.9,2.496,100,8481,96.85,3.0
