z6-12546,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port7,Port7,Port8,Port8
# Records: 3048,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,Battery,Battery,Barometer,Barometer
Timestamps, m³/m³ Water Content, °C Soil Temperature, mS/cm Saturation Extract EC, m³/m³ Water Content, °C Soil Temperature, mS/cm Saturation Extract EC, m³/m³ Water Content, °C Soil Temperature, mS/cm Saturation Extract EC,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
2025/11/20 00:00:00,0.26,12.8,0.567,0.223,12.4,0.563,0.225,13.3,0.787,100,8525,96.86,14.7
2025/11/20 01:00:00,0.259,12.7,0.568,0.223,12.5,0.562,0.225,13.3,0.789,100,8506,96.83,12.8
2025/11/20 02:00:00,0.259,12.7,0.571,0.223,12.6,0.564,0.225,13.3,0.789,100,8492,96.75,12.3
2025/11/20 03:00:00,0.259,12.6,0.571,0.223,12.6,0.563,0.225,13.3,0.789,100,8479,96.77,11.8
2025/11/20 04:00:00,0.259,12.6,0.572,0.223,12.7,0.564,0.225,13.3,0.789,100,8469,96.76,11.6
2025/11/20 05:00:00,0.259,12.5,0.571,0.223,12.7,0.564,0.225,13.3,0.789,100,8461,96.77,11.4
2025/11/20 06:00:00,0.259,12.5,0.572,0.224,12.7,0.565,0.226,13.3,0.788,100,8450,96.69,11.0
2025/11/20 07:00:00,0.259,12.4,0.575,0.223,12.7,0.567,0.226,13.3,0.788,100,8427,96.69,11.2
2025/11/20 08:00:00,0.259,12.4,0.575,0.223,12.7,0.566,0.225,13.3,0.787,100,8420,96.65,10.2
2025/11/20 09:00:00,0.259,12.4,0.574,0.223,12.7,0.565,0.225,13.3,0.788,100,8415,96.68,9.0
2025/11/20 10:00:00,0.259,12.2,0.576,0.223,12.7,0.565,0.225,13.3,0.787,100,8409,96.68,8.8
2025/11/20 11:00:00,0.259,12.1,0.578,0.223,12.7,0.563,0.225,13.3,0.787,100,8403,96.62,8.7
2025/11/20 12:00:00,0.259,12.0,0.574,0.223,12.6,0.566,0.225,13.3,0.787,100,8396,96.6,8.2
2025/11/20 13:00:00,0.259,11.9,0.574,0.223,12.6,0.566,0.225,13.3,0.787,100,8390,96.59,8.3
2025/11/20 14:00:00,0.259,11.8,0.574,0.224,12.6,0.564,0.225,13.3,0.787,100,8386,96.59,8.2
2025/11/20 15:00:00,0.259,11.8,0.573,0.223,12.5,0.563,0.225,13.3,0.787,100,8391,96.61,8.6
2025/11/20 16:00:00,0.259,11.7,0.575,0.223,12.5,0.562,0.225,13.3,0.785,100,8406,96.67,9.2
2025/11/20 17:00:00,0.259,11.8,0.573,0.223,12.4,0.566,0.225,13.3,0.785,100,8419,96.72,10.7
2025/11/20 18:00:00,0.259,11.9,0.571,0.223,12.4,0.566,0.225,13.3,0.787,100,8463,96.66,11.9
2025/11/20 19:00:00,0.259,12.0,0.572,0.223,12.4,0.566,0.225,13.3,0.787,100,8559,96.59,14.1
2025/11/20 20:00:00,0.259,12.2,0.57,0.223,12.4,0.566,0.225,13.3,0.787,100,8579,96.53,16.1
2025/11/20 21:00:00,0.259,12.4,0.571,0.223,12.4,0.565,0.225,13.3,0.789,100,8560,96.49,15.6
2025/11/20 22:00:00,0.259,12.6,0.572,0.223,12.5,0.561,0.225,13.3,0.789,100,8532,96.49,14.4
2025/11/20 23:00:00,0.258,12.7,0.571,0.223,12.6,0.564,0.225,13.3,0.789,100,8510,96.52,13.2
2025/11/21 00:00:00,0.258,12.7,0.572,0.223,12.6,0.564,0.225,13.3,0.791,100,8491,96.47,11.9
2025/11/21 01:00:00,0.258,12.6,0.572,0.223,12.7,0.563,0.225,13.3,0.791,100,8478,96.43,10.8
2025/11/21 02:00:00,0.258,12.6,0.573,0.223,12.7,0.564,0.225,13.3,0.789,100,8467,96.49,9.9
2025/11/21 03:00:00,0.258,12.4,0.574,0.224,12.7,0.565,0.225,13.3,0.788,100,8456,96.51,9.2
2025/11/21 04:00:00,0.259,12.3,0.574,0.224,12.7,0.565,0.225,13.3,0.788,100,8446,96.43,9.0
2025/11/21 05:00:00,0.259,12.2,0.574,0.224,12.7,0.565,0.225,13.3,0.789,100,8440,96.41,9.0
2025/11/21 06:00:00,0.264,12.0,0.568,0.224,12.7,0.565,0.225,13.3,0.789,100,8434,96.37,8.6
2025/11/21 07:00:00,0.299,11.8,0.533,0.224,12.6,0.565,0.225,13.3,0.789,100,8410,96.32,8.1
2025/11/21 08:00:00,0.343,11.6,0.572,0.224,12.6,0.561,0.225,13.3,0.789,100,8405,96.29,7.8
2025/11/21 09:00:00,0.374,11.4,0.799,0.224,12.5,0.562,0.225,13.3,0.79,100,8402,96.16,7.6
2025/11/21 10:00:00,0.369,11.3,0.851,0.225,12.4,0.555,0.225,13.3,0.789,100,8394,96.12,7.7
2025/11/21 11:00:00,0.365,11.2,0.854,0.228,12.3,0.543,0.225,13.3,0.788,100,8391,96.11,7.9
2025/11/21 12:00:00,0.371,11.1,0.856,0.237,12.2,0.526,0.225,13.3,0.788,100,8387,96.14,8.1
2025/11/21 13:00:00,0.401,10.9,0.849,0.306,12.1,0.467,0.225,13.3,0.875,100,8380,96.11,7.8
2025/11/21 14:00:00,0.385,10.7,0.847,0.354,11.9,1.097,0.226,13.2,1.003,100,8377,96.15,7.4
2025/11/21 15:00:00,0.383,10.7,0.838,0.357,11.8,1.287,0.226,13.2,0.999,100,8370,96.19,7.0
2025/11/21 16:00:00,0.389,10.6,0.821,0.363,11.8,1.362,0.226,13.2,1.003,100,8368,96.22,6.8
2025/11/21 17:00:00,0.384,10.5,0.815,0.364,11.7,1.408,0.227,13.1,1.006,100,8371,96.24,7.2
2025/11/21 18:00:00,0.377,10.4,0.814,0.361,11.6,1.43,0.227,13.1,1.01,100,8365,96.24,7.2
2025/11/21 19:00:00,0.382,10.4,0.804,0.363,11.6,1.427,0.227,13.1,1.022,100,8368,96.21,7.3
2025/11/21 20:00:00,0.377,10.4,0.802,0.363,11.5,1.431,0.227,13.0,1.033,100,8365,96.2,7.1
2025/11/21 21:00:00,0.374,10.4,0.797,0.362,11.5,1.438,0.228,13.0,1.066,100,8361,96.23,6.8
2025/11/21 22:00:00,0.377,10.3,0.793,0.363,11.4,1.436,0.228,13.0,1.085,100,8356,96.28,6.7
2025/11/21 23:00:00,0.374,10.3,0.794,0.363,11.4,1.441,0.228,12.9,1.113,100,8352,96.32,6.1
2025/11/22 00:00:00,0.369,10.3,0.79,0.36,11.3,1.448,0.228,12.9,1.138,100,8349,96.42,5.2
2025/11/22 01:00:00,0.366,10.2,0.782,0.358,11.3,1.459,0.229,12.8,1.158,100,8346,96.5,4.8
2025/11/22 02:00:00,0.363,10.1,0.779,0.356,11.3,1.468,0.229,12.8,1.17,100,8342,96.53,4.7
2025/11/22 03:00:00,0.36,10.0,0.773,0.354,11.2,1.459,0.23,12.8,1.182,100,8338,96.64,4.7
2025/11/22 04:00:00,0.359,9.9,0.768,0.353,11.2,1.461,0.23,12.8,1.184,100,8333,96.7,4.7
2025/11/22 05:00:00,0.357,9.9,0.767,0.352,11.1,1.476,0.23,12.7,1.203,100,8331,96.75,4.5
2025/11/22 06:00:00,0.355,9.8,0.765,0.351,11.1,1.474,0.23,12.7,1.216,100,8327,96.78,4.5
2025/11/22 07:00:00,0.354,9.8,0.764,0.35,11.1,1.471,0.231,12.7,1.219,100,8308,96.83,4.4
2025/11/22 08:00:00,0.353,9.7,0.759,0.349,11.0,1.471,0.231,12.6,1.23,100,8308,96.86,4.0
2025/11/22 09:00:00,0.352,9.6,0.758,0.349,11.0,1.471,0.231,12.6,1.235,100,8304,96.85,2.4
2025/11/22 10:00:00,0.352,9.6,0.758,0.348,10.9,1.47,0.231,12.6,1.246,100,8304,96.85,1.2
2025/11/22 11:00:00,0.351,9.4,0.756,0.347,10.9,1.469,0.231,12.6,1.249,100,8301,96.85,0.5
2025/11/22 12:00:00,0.35,9.3,0.755,0.347,10.8,1.465,0.231,12.5,1.249,100,8299,96.87,0.2
2025/11/22 13:00:00,0.35,9.1,0.753,0.346,10.8,1.463,0.231,12.5,1.26,100,8297,96.94,-0.1
2025/11/22 14:00:00,0.349,8.9,0.755,0.346,10.7,1.476,0.231,12.5,1.271,100,8297,96.97,0.3
2025/11/22 15:00:00,0.349,8.8,0.753,0.346,10.6,1.475,0.232,12.4,1.274,100,8359,97.05,3.6
2025/11/22 16:00:00,0.348,8.7,0.75,0.345,10.5,1.472,0.232,12.4,1.279,100,8487,97.13,8.4
2025/11/22 17:00:00,0.348,8.7,0.749,0.345,10.4,1.467,0.232,12.4,1.282,100,8610,97.17,12.5
2025/11/22 18:00:00,0.347,8.9,0.746,0.345,10.4,1.469,0.232,12.3,1.282,100,8690,97.17,16.3
2025/11/22 19:00:00,0.347,9.3,0.743,0.345,10.3,1.474,0.232,12.3,1.284,100,8717,97.1,19.6
2025/11/22 20:00:00,0.346,9.7,0.739,0.344,10.4,1.474,0.233,12.3,1.28,100,8714,97.04,21.0
2025/11/22 21:00:00,0.345,10.2,0.737,0.344,10.4,1.471,0.233,12.2,1.289,100,8701,96.98,21.2
2025/11/22 22:00:00,0.345,10.6,0.737,0.344,10.5,1.469,0.233,12.2,1.283,100,8678,96.99,20.4
2025/11/22 23:00:00,0.344,10.9,0.738,0.344,10.6,1.465,0.233,12.2,1.282,100,8627,96.99,18.2
2025/11/23 00:00:00,0.343,11.0,0.739,0.343,10.8,1.473,0.233,12.2,1.282,100,8588,97.03,13.5
2025/11/23 01:00:00,0.343,11.0,0.74,0.343,10.9,1.473,0.233,12.1,1.282,100,8562,97.07,10.6
2025/11/23 02:00:00,0.343,11.0,0.739,0.343,11.0,1.474,0.233,12.1,1.291,100,8546,97.1,9.6
2025/11/23 03:00:00,0.342,10.9,0.738,0.342,11.0,1.475,0.233,12.1,1.294,100,8532,97.11,8.8
2025/11/23 04:00:00,0.342,10.8,0.739,0.342,11.1,1.468,0.233,12.1,1.299,100,8521,97.12,8.2
2025/11/23 05:00:00,0.342,10.7,0.738,0.342,11.1,1.469,0.234,12.1,1.302,100,8510,97.12,7.4
2025/11/23 06:00:00,0.342,10.6,0.737,0.342,11.1,1.47,0.234,12.1,1.301,100,8502,97.13,7.5
2025/11/23 07:00:00,0.341,10.5,0.738,0.341,11.1,1.474,0.234,12.1,1.304,100,8489,97.15,7.4
2025/11/23 08:00:00,0.341,10.4,0.737,0.341,11.1,1.479,0.234,12.1,1.304,100,8484,97.16,6.2
2025/11/23 09:00:00,0.341,10.2,0.739,0.341,11.1,1.476,0.234,12.1,1.303,100,8475,97.14,5.6
2025/11/23 10:00:00,0.341,10.1,0.738,0.341,11.0,1.477,0.234,12.2,1.306,100,8469,97.12,5.4
2025/11/23 11:00:00,0.341,10.0,0.737,0.341,11.0,1.475,0.234,12.2,1.305,100,8464,97.09,4.8
2025/11/23 12:00:00,0.34,9.9,0.736,0.341,11.0,1.472,0.234,12.2,1.311,100,8456,97.06,4.5
2025/11/23 13:00:00,0.34,9.8,0.739,0.34,10.9,1.467,0.234,12.2,1.314,100,8453,97.07,4.7
2025/11/23 14:00:00,0.34,9.7,0.738,0.34,10.9,1.464,0.234,12.1,1.314,100,8453,97.08,5.4
2025/11/23 15:00:00,0.34,9.6,0.736,0.34,10.8,1.468,0.235,12.1,1.317,100,8510,97.11,8.3
2025/11/23 16:00:00,0.34,9.6,0.735,0.34,10.8,1.472,0.235,12.1,1.316,100,8602,97.14,13.1
2025/11/23 17:00:00,0.34,9.7,0.735,0.34,10.7,1.473,0.235,12.1,1.319,100,8681,97.1,17.4
2025/11/23 18:00:00,0.34,10.0,0.732,0.34,10.7,1.474,0.235,12.1,1.319,100,8706,96.98,20.8
2025/11/23 19:00:00,0.34,10.4,0.73,0.34,10.7,1.467,0.235,12.1,1.321,100,8701,96.86,22.8
2025/11/23 20:00:00,0.339,10.8,0.726,0.339,10.8,1.467,0.235,12.1,1.324,100,8690,96.78,23.6
2025/11/23 21:00:00,0.338,11.3,0.726,0.339,10.9,1.467,0.235,12.1,1.324,100,8672,96.72,23.6
2025/11/23 22:00:00,0.338,11.6,0.724,0.339,11.0,1.47,0.235,12.0,1.327,100,8635,96.69,22.4
2025/11/23 23:00:00,0.337,11.9,0.726,0.339,11.1,1.466,0.235,12.0,1.33,100,8575,96.69,17.9
2025/11/24 00:00:00,0.337,12.0,0.728,0.339,11.3,1.473,0.235,12.0,1.327,100,8545,96.68,13.7
2025/11/24 01:00:00,0.336,11.9,0.729,0.339,11.4,1.463,0.235,12.0,1.327,100,8529,96.65,11.8
2025/11/24 02:00:00,0.336,11.8,0.73,0.339,11.5,1.459,0.235,12.1,1.326,100,8512,96.8,10.9
2025/11/24 03:00:00,0.336,11.6,0.731,0.338,11.5,1.46,0.235,12.1,1.326,100,8503,96.74,10.3
2025/11/24 04:00:00,0.336,11.5,0.729,0.338,11.6,1.457,0.235,12.1,1.319,100,8488,96.62,10.1
2025/11/24 05:00:00,0.336,11.4,0.729,0.338,11.6,1.461,0.236,12.1,1.325,100,8481,96.45,9.5
2025/11/24 06:00:00,0.335,11.3,0.728,0.338,11.6,1.461,0.236,12.1,1.334,100,8471,96.46,8.8
2025/11/24 07:00:00,0.335,11.2,0.73,0.338,11.6,1.458,0.236,12.2,1.336,100,8459,96.5,8.4
2025/11/24 08:00:00,0.335,11.1,0.731,0.338,11.6,1.456,0.236,12.2,1.336,100,8453,96.51,8.8
2025/11/24 09:00:00,0.335,11.0,0.729,0.337,11.6,1.457,0.236,12.2,1.339,100,8445,96.47,8.9
2025/11/24 10:00:00,0.335,11.0,0.729,0.337,11.5,1.471,0.236,12.2,1.339,100,8442,96.45,8.9
2025/11/24 11:00:00,0.335,11.0,0.729,0.337,11.5,1.471,0.236,12.2,1.342,100,8434,96.39,8.6
