id,longitude,latitude,time,NDVI
20210703T170849_20210703T171938_T14SPJ,-96.5834906662155,39.08834804212853,2021-07-03 17:23:00.127,0.5090077977951062
20210703T170849_20210703T171938_T14SQJ,-96.5834906662155,39.08834804212853,2021-07-03 17:22:57.117,0.5064655172413793
20210708T170851_20210708T171925_T14SPJ,-96.5834906662155,39.08834804212853,2021-07-08 17:23:01.495,0.4491428571428571
20210708T170851_20210708T171925_T14SQJ,-96.5834906662155,39.08834804212853,2021-07-08 17:22:58.481,0.4450800915331808
20210713T170849_20210713T171939_T14SQJ,-96.5834906662155,39.08834804212853,2021-07-13 17:22:57.703,0.46852367688022284
20210728T170851_20210728T172037_T14SPJ,-96.5834906662155,39.08834804212853,2021-07-28 17:23:02.053,0.3573407202216066
20210728T170851_20210728T172037_T14SQJ,-96.5834906662155,39.08834804212853,2021-07-28 17:22:59.040,0.35846422338568934
20210802T170849_20210802T171859_T14SQJ,-96.5834906662155,39.08834804212853,2021-08-02 17:22:57.174,0.41575968654767087
20210822T170849_20210822T171856_T14SPJ,-96.5834906662155,39.08834804212853,2021-08-22 17:22:57.556,0.48007138607971445
20210822T170849_20210822T171856_T14SQJ,-96.5834906662155,39.08834804212853,2021-08-22 17:22:54.546,0.47940298507462686
20210827T170851_20210827T171805_T14SPJ,-96.5834906662155,39.08834804212853,2021-08-27 17:23:00.457,0.42314141978759084
20210827T170851_20210827T171805_T14SQJ,-96.5834906662155,39.08834804212853,2021-08-27 17:22:57.445,0.42232192933258556
20210901T170849_20210901T171854_T14SPJ,-96.5834906662155,39.08834804212853,2021-09-01 17:22:55.392,0.38220918866080156
20210901T170849_20210901T171854_T14SQJ,-96.5834906662155,39.08834804212853,2021-09-01 17:22:52.382,0.35145631067961164
20210906T170851_20210906T171850_T14SPJ,-96.5834906662155,39.08834804212853,2021-09-06 17:22:59.181,0.46816976127320953
20210906T170851_20210906T171850_T14SQJ,-96.5834906662155,39.08834804212853,2021-09-06 17:22:56.171,0.4656084656084656
20210911T170849_20210911T171646_T14SPJ,-96.5834906662155,39.08834804212853,2021-09-11 17:22:55.000,0.47444847807874896
20210911T170849_20210911T171646_T14SQJ,-96.5834906662155,39.08834804212853,2021-09-11 17:22:51.992,0.49660633484162897
20210916T170941_20210916T171717_T14SPJ,-96.5834906662155,39.08834804212853,2021-09-16 17:23:00.470,0.4502087060226595
20210916T170941_20210916T171717_T14SQJ,-96.5834906662155,39.08834804212853,2021-09-16 17:22:57.456,0.44823459006582883
20210926T171051_20210926T171252_T14SPJ,-96.5834906662155,39.08834804212853,2021-09-26 17:23:02.489,0.4297776526878694
20210926T171051_20210926T171252_T14SQJ,-96.5834906662155,39.08834804212853,2021-09-26 17:22:59.476,0.4276056338028169
20211011T171139_20211011T171843_T14SPJ,-96.5834906662155,39.08834804212853,2021-10-11 17:22:59.739,0.4124914207275223
20211016T171311_20211016T171719_T14SPJ,-96.5834906662155,39.08834804212853,2021-10-16 17:23:04.132,0.38345864661654133
20211016T171311_20211016T171719_T14SQJ,-96.5834906662155,39.08834804212853,2021-10-16 17:23:01.121,0.38134001252348154
20211021T171339_20211021T171907_T14SPJ,-96.5834906662155,39.08834804212853,2021-10-21 17:23:00.284,0.36823529411764705
20211021T171339_20211021T171907_T14SQJ,-96.5834906662155,39.08834804212853,2021-10-21 17:22:57.275,0.3657379964433906
20211105T171511_20211105T171617_T14SPJ,-96.5834906662155,39.08834804212853,2021-11-05 17:23:02.286,0.32707942464040024
20211125T171641_20211125T171638_T14SPJ,-96.5834906662155,39.08834804212853,2021-11-25 17:22:57.429,0.2266065388951522
20211125T171641_20211125T171638_T14SQJ,-96.5834906662155,39.08834804212853,2021-11-25 17:22:55.577,0.2266065388951522
20211220T171719_20211220T171946_T14SPJ,-96.5834906662155,39.08834804212853,2021-12-20 17:22:53.233,0.2084024322830293
20211220T171719_20211220T171946_T14SQJ,-96.5834906662155,39.08834804212853,2021-12-20 17:22:50.221,0.20691578360290017
20211225T171731_20211225T171729_T14SPJ,-96.5834906662155,39.08834804212853,2021-12-25 17:23:00.149,0.20336134453781513
20211225T171731_20211225T171729_T14SQJ,-96.5834906662155,39.08834804212853,2021-12-25 17:22:57.137,0.20044792833146696
20220109T171659_20220109T171900_T14SPJ,-96.5834906662155,39.08834804212853,2022-01-09 17:22:54.694,0.21967579653437674
20220109T171659_20220109T171900_T14SQJ,-96.5834906662155,39.08834804212853,2022-01-09 17:22:51.683,0.21559888579387188
20220124T171611_20220124T172017_T14SPJ,-96.5834906662155,39.08834804212853,2022-01-24 17:22:58.777,0.17336394948335246
20220124T171611_20220124T172017_T14SQJ,-96.5834906662155,39.08834804212853,2022-01-24 17:22:55.764,0.1707035755478662
20220129T171539_20220129T171910_T14SPJ,-96.5834906662155,39.08834804212853,2022-01-29 17:22:52.680,0.2
20220129T171539_20220129T171910_T14SQJ,-96.5834906662155,39.08834804212853,2022-01-29 17:22:49.667,0.19867914144193727
20220213T171421_20220213T171449_T14SPJ,-96.5834906662155,39.08834804212853,2022-02-13 17:22:56.933,0.18590785907859078
20220213T171421_20220213T171449_T14SQJ,-96.5834906662155,39.08834804212853,2022-02-13 17:22:55.295,0.18345127925966248
20220218T171339_20220218T171750_T14SPJ,-96.5834906662155,39.08834804212853,2022-02-18 17:22:52.526,0.1715309779825909
20220218T171339_20220218T171750_T14SQJ,-96.5834906662155,39.08834804212853,2022-02-18 17:22:49.511,0.1695786228160329
20220223T171321_20220223T171822_T14SPJ,-96.5834906662155,39.08834804212853,2022-02-23 17:23:01.138,0.17123287671232876
20220305T171211_20220305T171510_T14SPJ,-96.5834906662155,39.08834804212853,2022-03-05 17:23:02.568,0.1596220785678767
20220315T171051_20220315T171846_T14SPJ,-96.5834906662155,39.08834804212853,2022-03-15 17:23:02.636,0.16449971735443752
20220315T171051_20220315T171846_T14SQJ,-96.5834906662155,39.08834804212853,2022-03-15 17:22:59.623,0.16459977452085683
20220320T170919_20220320T172139_T14SQJ,-96.5834906662155,39.08834804212853,2022-03-20 17:22:53.651,0.16860143725815369
20220409T170849_20220409T171854_T14SQJ,-96.5834906662155,39.08834804212853,2022-04-09 17:22:52.479,0.1826558265582656
20220414T170851_20220414T172047_T14SPJ,-96.5834906662155,39.08834804212853,2022-04-14 17:23:01.742,0.20083030617540218
20220414T170851_20220414T172047_T14SQJ,-96.5834906662155,39.08834804212853,2022-04-14 17:22:58.727,0.1991657977059437
20220424T170901_20220424T172206_T14SPJ,-96.5834906662155,39.08834804212853,2022-04-24 17:23:03.657,0.24716786817713698
20220424T170901_20220424T172206_T14SQJ,-96.5834906662155,39.08834804212853,2022-04-24 17:23:00.644,0.2478193945613135
20220509T170849_20220509T171847_T14SPJ,-96.5834906662155,39.08834804212853,2022-05-09 17:22:55.829,0.4176
20220509T170849_20220509T171847_T14SQJ,-96.5834906662155,39.08834804212853,2022-05-09 17:22:52.818,0.41502397442727756
20220603T170901_20220603T171607_T14SPJ,-96.5834906662155,39.08834804212853,2022-06-03 17:23:06.597,0.7104485629868386
20220603T170901_20220603T171607_T14SQJ,-96.5834906662155,39.08834804212853,2022-06-03 17:23:03.584,0.7037436035550767
20220613T170901_20220613T172041_T14SPJ,-96.5834906662155,39.08834804212853,2022-06-13 17:23:09.013,0.7728155339805826
