z6-12554,,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port7,Port7,Port8,Port8, 
2025/11/22 08:00:00,40722,26983,6037,2433,27512,6159,2519,25655,6252,2262,2100,8314,9670,5393,UTC+00:00
2025/11/22 09:00:00,40723,26962,6029,2431,27491,6150,2517,25646,6250,2262,2100,8308,9668,5225,UTC+00:00
2025/11/22 10:00:00,40724,26943,6015,2431,27470,6149,2515,25639,6248,2262,2100,8308,9668,5106,UTC+00:00
2025/11/22 11:00:00,40725,26927,5997,2429,27452,6140,2515,25631,6240,2262,2100,8303,9669,5050,UTC+00:00
2025/11/22 12:00:00,40726,26914,5978,2424,27435,6133,2513,25624,6240,2261,2100,8300,9670,5027,UTC+00:00
2025/11/22 13:00:00,40727,26898,5959,2425,27420,6127,2513,25619,6237,2262,2100,8297,9677,5022,UTC+00:00
2025/11/22 14:00:00,40728,26888,5940,2425,27406,6116,2512,25613,6230,2261,2100,8303,9680,5069,UTC+00:00
2025/11/22 15:00:00,40729,26879,5925,2423,27394,6107,2511,25606,6230,2260,2100,8368,9689,5384,UTC+00:00
2025/11/22 16:00:00,40730,26873,5920,2423,27384,6096,2510,25600,6220,2260,2100,8486,9696,5786,UTC+00:00
2025/11/22 17:00:00,40731,26868,5934,2421,27378,6090,2510,25595,6220,2259,2100,8613,9700,6124,UTC+00:00
2025/11/22 18:00:00,40732,26856,5975,2418,27371,6080,2509,25590,6213,2259,2100,8697,9702,6494,UTC+00:00
2025/11/22 19:00:00,40733,26841,6036,2417,27364,6080,2507,25586,6210,2258,2100,8734,9695,6781,UTC+00:00
2025/11/22 20:00:00,40734,26816,6105,2414,27357,6090,2506,25583,6201,2258,2100,8736,9689,6934,UTC+00:00
2025/11/22 21:00:00,40735,26786,6169,2415,27347,6104,2506,25577,6200,2260,2100,8725,9683,6970,UTC+00:00
2025/11/22 22:00:00,40736,26756,6216,2414,27335,6124,2506,25574,6200,2260,2100,8703,9684,6915,UTC+00:00
2025/11/22 23:00:00,40737,26732,6239,2411,27321,6146,2505,25571,6200,2261,2100,8629,9684,6713,UTC+00:00
2025/11/23 00:00:00,40738,26713,6240,2414,27305,6166,2506,25568,6200,2261,2100,8592,9687,6308,UTC+00:00
2025/11/23 01:00:00,40739,26701,6229,2412,27292,6183,2505,25564,6200,2262,2100,8570,9691,6088,UTC+00:00
2025/11/23 02:00:00,40740,26691,6210,2412,27278,6194,2505,25560,6200,2262,2100,8554,9695,5980,UTC+00:00
2025/11/23 03:00:00,40741,26684,6189,2413,27266,6200,2504,25553,6209,2260,2100,8539,9696,5889,UTC+00:00
2025/11/23 04:00:00,40742,26679,6169,2413,27255,6200,2504,25547,6210,2261,2100,8526,9697,5867,UTC+00:00
2025/11/23 05:00:00,40743,26674,6150,2412,27244,6200,2503,25542,6213,2261,2100,8515,9697,5863,UTC+00:00
2025/11/23 06:00:00,40744,26670,6133,2412,27236,6200,2503,25537,6220,2261,2100,8507,9698,5823,UTC+00:00
2025/11/23 07:00:00,40746,26665,6116,2410,27229,6192,2503,25529,6220,2259,2100,8491,9700,5787,UTC+00:00
2025/11/23 08:00:00,40747,26662,6102,2407,27219,6190,2502,25523,6220,2259,2100,8485,9700,5634,UTC+00:00
2025/11/23 09:00:00,40748,26657,6086,2408,27213,6180,2501,25518,6220,2259,2100,8478,9698,5598,UTC+00:00
2025/11/23 10:00:00,40749,26652,6070,2408,27207,6175,2501,25514,6220,2258,2100,8470,9696,5567,UTC+00:00
2025/11/23 11:00:00,40750,26649,6055,2408,27201,6169,2500,25507,6220,2259,2100,8466,9693,5531,UTC+00:00
2025/11/23 12:00:00,40751,26645,6038,2408,27195,6160,2500,25501,6220,2259,2100,8459,9691,5511,UTC+00:00
2025/11/23 13:00:00,40752,26642,6024,2407,27187,6150,2499,25496,6220,2259,2100,8455,9691,5490,UTC+00:00
2025/11/23 14:00:00,40753,26639,6010,2403,27182,6143,2498,25491,6216,2260,2100,8453,9691,5511,UTC+00:00
2025/11/23 15:00:00,40754,26638,5997,2405,27178,6134,2497,25486,6210,2259,2100,8510,9694,5810,UTC+00:00
2025/11/23 16:00:00,40755,26638,5993,2405,27174,6127,2497,25480,6210,2259,2100,8605,9698,6228,UTC+00:00
2025/11/23 17:00:00,40756,26639,6013,2403,27171,6120,2497,25474,6209,2260,2100,8680,9695,6639,UTC+00:00
2025/11/23 18:00:00,40757,26634,6056,2401,27169,6120,2496,25469,6200,2260,2100,8715,9683,6963,UTC+00:00
2025/11/23 19:00:00,40758,26624,6110,2401,27167,6120,2496,25463,6200,2260,2100,8718,9671,7168,UTC+00:00
2025/11/23 20:00:00,40759,26606,6172,2400,27163,6127,2496,25459,6200,2260,2100,8709,9663,7234,UTC+00:00
2025/11/23 21:00:00,40760,26585,6226,2399,27159,6143,2494,25454,6199,2260,2100,8691,9657,7237,UTC+00:00
2025/11/23 22:00:00,40761,26565,6266,2400,27154,6162,2493,25449,6190,2260,2100,8652,9654,7121,UTC+00:00
2025/11/23 23:00:00,40762,26549,6287,2400,27147,6183,2493,25445,6199,2259,2100,8595,9654,6742,UTC+00:00
2025/11/24 00:00:00,40763,26535,6286,2401,27140,6202,2493,25439,6200,2258,2100,8560,9652,6365,UTC+00:00
2025/11/24 01:00:00,40764,26525,6272,2400,27132,6217,2494,25436,6200,2258,2100,8541,9651,6176,UTC+00:00
2025/11/24 02:00:00,40765,26518,6251,2401,27123,6225,2494,25430,6205,2257,2100,8525,9665,6068,UTC+00:00
2025/11/24 03:00:00,40766,26513,6231,2402,27117,6230,2494,25426,6210,2258,2100,8512,9658,5997,UTC+00:00
2025/11/24 04:00:00,40767,26508,6212,2401,27108,6230,2493,25421,6214,2258,2100,8504,9648,5981,UTC+00:00
2025/11/24 05:00:00,40768,26504,6195,2396,27100,6230,2493,25418,6220,2258,2100,8492,9630,5933,UTC+00:00
2025/11/24 06:00:00,40769,26503,6179,2398,27095,6225,2493,25415,6220,2258,2100,8484,9631,5848,UTC+00:00
2025/11/24 07:00:00,40771,26500,6164,2398,27090,6220,2493,25412,6220,2258,2100,8459,9634,5825,UTC+00:00
2025/11/24 08:00:00,40772,26499,6148,2399,27084,6217,2492,25406,6221,2258,2100,8456,9634,5866,UTC+00:00
2025/11/24 09:00:00,40773,26497,6138,2399,27077,6210,2492,25403,6230,2257,2100,8447,9631,5877,UTC+00:00
2025/11/24 10:00:00,40774,26498,6130,2398,27073,6203,2492,25399,6230,2257,2100,8443,9628,5895,UTC+00:00
2025/11/24 11:00:00,40775,26497,6126,2398,27066,6200,2492,25394,6230,2257,2100,8438,9622,5868,UTC+00:00
2025/11/24 12:00:00,40776,26500,6120,2397,27060,6194,2491,25387,6228,2257,2100,8433,9621,5862,UTC+00:00
2025/11/24 13:00:00,40777,26517,6120,2398,27056,6190,2490,25383,6220,2258,2100,8425,9618,5885,UTC+00:00
2025/11/24 14:00:00,40778,26534,6120,2398,27053,6188,2489,25378,6220,2258,2100,8419,9616,5909,UTC+00:00
2025/11/24 15:00:00,40779,26570,6110,2399,27055,6180,2489,25373,6220,2258,2100,8415,9620,5927,UTC+00:00
2025/11/24 16:00:00,40780,26636,6110,2399,27060,6180,2490,25370,6220,2258,2100,8409,9621,5954,UTC+00:00
2025/11/24 17:00:00,40781,26694,6113,2402,27078,6180,2490,25367,6220,2257,2100,8418,9617,6020,UTC+00:00
2025/11/24 18:00:00,40782,26714,6123,2404,27107,6180,2490,25364,6220,2257,2100,8422,9606,6135,UTC+00:00
2025/11/24 19:00:00,40783,26716,6136,2404,27133,6177,2489,25361,6220,2257,2100,8418,9599,6150,UTC+00:00
2025/11/24 20:00:00,40784,26712,6149,2404,27150,6180,2490,25359,6220,2256,2100,8409,9592,6152,UTC+00:00
2025/11/24 21:00:00,40785,26717,6157,2402,27158,6180,2492,25354,6220,2256,2100,8403,9585,6130,UTC+00:00
2025/11/24 22:00:00,40786,26765,6160,2405,27172,6180,2493,25351,6220,2257,2100,8397,9587,6100,UTC+00:00
2025/11/24 23:00:00,40787,26792,6169,2409,27196,6186,2493,25348,6220,2257,2100,8390,9589,6083,UTC+00:00
2025/11/25 00:00:00,40788,26790,6170,2408,27215,6190,2493,25345,6220,2258,2100,8382,9590,6063,UTC+00:00
2025/11/25 01:00:00,40789,26785,6170,2409,27228,6190,2495,25344,6220,2258,2100,8377,9592,6051,UTC+00:00
2025/11/25 02:00:00,40790,26786,6170,2410,27237,6190,2496,25341,6220,2259,2100,8373,9594,6039,UTC+00:00
2025/11/25 03:00:00,40791,26784,6170,2410,27244,6197,2496,25338,6220,2260,2100,8368,9593,6016,UTC+00:00
2025/11/25 04:00:00,40792,26778,6167,2410,27248,6200,2497,25339,6220,2260,2100,8361,9593,5999,UTC+00:00
2025/11/25 05:00:00,40793,26771,6160,2410,27250,6200,2497,25341,6220,2260,2100,8356,9590,5975,UTC+00:00
2025/11/25 06:00:00,40794,26765,6160,2410,27249,6200,2497,25340,6220,2260,2100,8353,9589,5969,UTC+00:00
2025/11/25 07:00:00,40796,26760,6160,2409,27249,6200,2497,25340,6220,2259,2100,8330,9591,5992,UTC+00:00
2025/11/25 08:00:00,40797,26753,6151,2410,27248,6200,2497,25342,6220,2260,2100,8330,9593,6000,UTC+00:00
2025/11/25 09:00:00,40798,26746,6150,2410,27247,6200,2497,25347,6220,2260,2100,8327,9595,6002,UTC+00:00
2025/11/25 10:00:00,40799,26741,6150,2408,27243,6200,2497,25347,6220,2262,2100,8321,9596,5995,UTC+00:00
2025/11/25 11:00:00,40800,26736,6150,2408,27240,6200,2497,25349,6220,2263,2100,8317,9597,5988,UTC+00:00
2025/11/25 12:00:00,40801,26730,6150,2405,27240,6200,2497,25350,6220,2263,2100,8315,9596,5974,UTC+00:00
2025/11/25 13:00:00,40802,26724,6142,2403,27236,6191,2497,25351,6220,2263,2100,8311,9599,5903,UTC+00:00
2025/11/25 14:00:00,40803,26721,6137,2403,27231,6190,2497,25354,6220,2262,2100,8311,9607,5878,UTC+00:00
2025/11/25 15:00:00,40804,26718,6130,2403,27229,6190,2497,25357,6220,2261,2100,8352,9615,5848,UTC+00:00
2025/11/25 16:00:00,40805,26719,6130,2404,27230,6190,2497,25363,6220,2262,2100,8469,9628,5938,UTC+00:00
2025/11/25 17:00:00,40806,26719,6133,2402,27228,6190,2497,25364,6220,2262,2100,8604,9640,6121,UTC+00:00
2025/11/25 18:00:00,40807,26716,6159,2406,27226,6190,2497,25368,6220,2262,2100,8707,9646,6320,UTC+00:00
2025/11/25 19:00:00,40808,26708,6202,2406,27225,6190,2497,25370,6220,2261,2100,8767,9647,6437,UTC+00:00
2025/11/25 20:00:00,40809,26693,6251,2405,27223,6194,2496,25371,6220,2262,2100,8760,9651,6463,UTC+00:00
2025/11/25 21:00:00,40810,26673,6293,2405,27220,6205,2497,25373,6220,2262,2100,8799,9656,6335,UTC+00:00
2025/11/25 22:00:00,40811,26651,6310,2408,27216,6221,2497,25373,6220,2264,2100,8788,9662,6260,UTC+00:00
2025/11/25 23:00:00,40812,26633,6308,2408,27209,6235,2497,25375,6220,2265,2100,8717,9673,6034,UTC+00:00
2025/11/26 00:00:00,40813,26617,6286,2407,27201,6245,2496,25375,6222,2266,2100,8678,9687,5695,UTC+00:00
2025/11/26 01:00:00,40814,26604,6247,2407,27193,6250,2496,25378,6230,2268,2100,8656,9700,5497,UTC+00:00
2025/11/26 02:00:00,40815,26597,6203,2407,27185,6250,2497,25378,6230,2269,2100,8643,9706,5357,UTC+00:00
2025/11/26 03:00:00,40816,26590,6160,2407,27178,6241,2497,25380,6230,2269,2100,8627,9713,5250,UTC+00:00
2025/11/26 04:00:00,40817,26586,6119,2404,27170,6232,2498,25381,6238,2269,2100,8618,9718,5169,UTC+00:00
2025/11/26 05:00:00,40818,26583,6082,2405,27162,6217,2497,25382,6240,2269,2100,8608,9721,5089,UTC+00:00
2025/11/26 06:00:00,40819,26577,6046,2404,27155,6203,2497,25383,6240,2269,2100,8599,9724,5029,UTC+00:00
2025/11/26 07:00:00,40821,26572,6011,2401,27149,6185,2497,25382,6232,2269,2100,8586,9726,4957,UTC+00:00
2025/11/26 08:00:00,40822,26569,5977,2403,27143,6167,2496,25383,6230,2270,2100,8580,9726,4901,UTC+00:00
2025/11/26 09:00:00,40823,26566,5945,2402,27136,6150,2495,25384,6230,2269,2100,8572,9732,4876,UTC+00:00
2025/11/26 10:00:00,40824,26564,5914,2401,27128,6131,2495,25385,6221,2270,2100,8569,9734,4832,UTC+00:00
2025/11/26 11:00:00,40825,26560,5884,2401,27121,6113,2491,25383,6220,2269,2100,8565,9735,4793,UTC+00:00
2025/11/26 12:00:00,40826,26557,5856,2398,27115,6094,2494,25384,6211,2269,2100,8559,9739,4738,UTC+00:00
2025/11/26 13:00:00,40827,26554,5829,2399,27109,6077,2493,25385,6206,2269,2100,8551,9744,4669,UTC+00:00
2025/11/26 14:00:00,40828,26552,5805,2396,27102,6059,2493,25384,6200,2268,2100,8555,9748,4602,UTC+00:00
2025/11/26 15:00:00,40829,26550,5786,2397,27097,6041,2492,25383,6190,2268,2100,8644,9757,4788,UTC+00:00
2025/11/26 16:00:00,40830,26547,5770,2396,27092,6025,2490,25383,6182,2269,2100,8774,9765,5060,UTC+00:00
2025/11/26 17:00:00,40831,26547,5775,2393,27088,6007,2490,25382,6173,2268,2100,8883,9768,5301,UTC+00:00
2025/11/26 18:00:00,40832,26545,5806,2393,27084,5994,2491,25382,6166,2268,2100,8940,9765,5517,UTC+00:00
2025/11/26 19:00:00,40833,26540,5855,2391,27082,5990,2490,25382,6157,2267,2100,8921,9759,5674,UTC+00:00
2025/11/26 20:00:00,40834,26537,5910,2391,27080,5990,2489,25380,6150,2266,2100,8886,9752,5691,UTC+00:00
2025/11/26 21:00:00,40835,26529,5951,2391,27077,5994,2489,25378,6140,2266,2100,8883,9748,5696,UTC+00:00
2025/11/26 22:00:00,40836,26521,5976,2394,27075,6005,2489,25379,6134,2267,2100,8808,9747,5569,UTC+00:00
2025/11/26 23:00:00,40837,26511,5985,2392,27072,6015,2488,25377,6130,2267,2100,8766,9747,5349,UTC+00:00
2025/11/27 00:00:00,40838,26505,5976,2394,27069,6024,2488,25374,6130,2266,2100,8742,9748,5218,UTC+00:00
2025/11/27 01:00:00,40839,26502,5957,2395,27065,6030,2487,25375,6123,2267,2100,8720,9751,5210,UTC+00:00
2025/11/27 02:00:00,40840,26501,5935,2394,27063,6030,2486,25374,6120,2266,2100,8703,9757,5212,UTC+00:00
2025/11/27 03:00:00,40841,26499,5916,2393,27057,6030,2486,25370,6120,2266,2100,8690,9761,5222,UTC+00:00
2025/11/27 04:00:00,40842,26498,5897,2392,27055,6023,2488,25369,6120,2265,2100,8678,9765,5222,UTC+00:00
2025/11/27 05:00:00,40843,26499,5883,2392,27050,6019,2488,25369,6120,2266,2100,8667,9768,5228,UTC+00:00
2025/11/27 06:00:00,40844,26493,5868,2391,27046,6010,2488,25367,6113,2266,2100,8653,9768,5158,UTC+00:00
2025/11/27 07:00:00,40846,26491,5853,2388,27042,6004,2488,25365,6110,2267,2100,8620,9764,5019,UTC+00:00
2025/11/27 08:00:00,40847,26487,5833,2392,27038,5996,2487,25363,6110,2267,2100,8614,9763,4827,UTC+00:00
2025/11/27 09:00:00,40848,26488,5810,2392,27035,5987,2487,25364,6107,2268,2100,8611,9764,4658,UTC+00:00
2025/11/27 10:00:00,40849,26487,5789,2390,27031,5978,2487,25360,6100,2268,2100,8605,9764,4586,UTC+00:00
2025/11/27 11:00:00,40850,26485,5765,2390,27028,5967,2487,25359,6100,2267,2100,8602,9763,4642,UTC+00:00
2025/11/27 12:00:00,40851,26485,5744,2389,27024,5956,2486,25359,6091,2266,2100,8595,9764,4659,UTC+00:00
2025/11/27 13:00:00,40852,26484,5724,2385,27020,5943,2486,25359,6090,2266,2100,8594,9770,4672,UTC+00:00
2025/11/27 14:00:00,40853,26482,5705,2389,27016,5930,2485,25355,6085,2266,2100,8590,9772,4756,UTC+00:00
2025/11/27 15:00:00,40854,26480,5692,2388,27013,5917,2485,25354,6080,2265,2100,8587,9776,4831,UTC+00:00
2025/11/27 16:00:00,40855,26478,5680,2387,27012,5905,2484,25354,6074,2266,2100,8613,9780,4955,UTC+00:00
2025/11/27 17:00:00,40856,26476,5680,2386,27009,5894,2485,25351,6068,2266,2100,8772,9783,5261,UTC+00:00
2025/11/27 18:00:00,40857,26471,5687,2385,27007,5883,2484,25350,6060,2266,2100,8859,9779,5843,UTC+00:00
2025/11/27 19:00:00,40858,26469,5724,2383,27005,5875,2484,25350,6054,2267,2100,8877,9768,6134,UTC+00:00
2025/11/27 20:00:00,40859,26463,5776,2382,27004,5870,2483,25346,6049,2266,2100,8872,9760,6297,UTC+00:00
2025/11/27 21:00:00,40860,26459,5823,2381,27001,5880,2483,25347,6040,2266,2100,8857,9755,6342,UTC+00:00
2025/11/27 22:00:00,40861,26453,5866,2383,27000,5888,2482,25345,6035,2265,2100,8829,9755,6304,UTC+00:00
2025/11/27 23:00:00,40862,26447,5894,2384,26997,5903,2482,25343,6030,2265,2100,8749,9757,6047,UTC+00:00
2025/11/28 00:00:00,40863,26442,5900,2386,26995,5916,2482,25340,6030,2265,2100,8710,9760,5579,UTC+00:00
2025/11/28 01:00:00,40864,26438,5886,2388,26992,5928,2482,25338,6030,2265,2100,8690,9762,5236,UTC+00:00
2025/11/28 02:00:00,40865,26435,5863,2386,26991,5933,2483,25339,6030,2264,2100,8676,9763,5065,UTC+00:00
2025/11/28 03:00:00,40866,26434,5838,2385,26987,5940,2483,25335,6030,2264,2100,8665,9767,4941,UTC+00:00
2025/11/28 04:00:00,40867,26432,5811,2387,26985,5934,2483,25333,6030,2264,2100,8652,9768,4797,UTC+00:00
2025/11/28 05:00:00,40868,26431,5789,2384,26981,5930,2483,25331,6030,2265,2100,8644,9769,4762,UTC+00:00
2025/11/28 06:00:00,40869,26430,5764,2383,26979,5923,2482,25328,6030,2264,2100,8638,9771,4779,UTC+00:00
2025/11/28 07:00:00,40871,26429,5744,2386,26977,5913,2483,25328,6027,2264,2100,8630,9768,4824,UTC+00:00
2025/11/28 08:00:00,40872,26427,5728,2384,26975,5903,2482,25327,6020,2264,2100,8625,9767,4845,UTC+00:00
2025/11/28 09:00:00,40873,26427,5715,2384,26973,5894,2482,25325,6020,2264,2100,8621,9767,4867,UTC+00:00
2025/11/28 10:00:00,40874,26426,5703,2384,26971,5883,2482,25323,6020,2263,2100,8615,9764,4861,UTC+00:00
2025/11/28 11:00:00,40875,26425,5692,2383,26969,5873,2481,25320,6010,2264,2100,8607,9759,4798,UTC+00:00
2025/11/28 12:00:00,40876,26422,5679,2382,26967,5866,2481,25318,6010,2263,2100,8601,9755,4694,UTC+00:00
2025/11/28 13:00:00,40877,26422,5663,2381,26964,5856,2481,25318,6005,2262,2100,8595,9751,4650,UTC+00:00
2025/11/28 14:00:00,40878,26421,5646,2382,26962,5846,2481,25318,6000,2262,2100,8593,9750,4658,UTC+00:00
2025/11/28 15:00:00,40879,26420,5633,2383,26961,5836,2481,25315,5995,2262,2100,8596,9751,4705,UTC+00:00
2025/11/28 16:00:00,40880,26420,5619,2385,26958,5826,2480,25312,5990,2261,2100,8592,9748,4782,UTC+00:00
2025/11/28 17:00:00,40881,26418,5610,2383,26956,5815,2480,25311,5984,2261,2100,8608,9738,4880,UTC+00:00
2025/11/28 18:00:00,40882,26416,5603,2382,26955,5807,2480,25310,5980,2260,2100,8624,9723,5046,UTC+00:00
2025/11/28 19:00:00,40883,26414,5602,2382,26953,5800,2479,25307,5973,2260,2100,8629,9705,5162,UTC+00:00
