z6-12553,,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port7,Port7,Port8,Port8, 
2025/11/20 10:00:00,40520,23800,6167,1950,22763,6250,1752,24427,6330,2363,2100,8365,9681,5826,UTC+00:00
2025/11/20 11:00:00,40521,23803,6146,1952,22763,6250,1751,24428,6330,2364,2100,8357,9675,5824,UTC+00:00
2025/11/20 12:00:00,40522,23804,6133,1949,22763,6245,1749,24428,6330,2364,2100,8355,9673,5782,UTC+00:00
2025/11/20 13:00:00,40523,23801,6130,1949,22763,6240,1749,24427,6330,2364,2100,8349,9672,5800,UTC+00:00
2025/11/20 14:00:00,40524,23799,6124,1949,22764,6240,1750,24428,6330,2364,2100,8341,9673,5814,UTC+00:00
2025/11/20 15:00:00,40525,23797,6120,1949,22764,6230,1750,24427,6330,2364,2100,8344,9675,5859,UTC+00:00
2025/11/20 16:00:00,40526,23793,6126,1949,22762,6230,1751,24427,6330,2364,2100,8353,9681,5962,UTC+00:00
2025/11/20 17:00:00,40527,23786,6144,1948,22762,6227,1750,24425,6330,2364,2100,8371,9685,6081,UTC+00:00
2025/11/20 18:00:00,40528,23779,6170,1947,22763,6220,1749,24423,6330,2364,2100,8406,9680,6188,UTC+00:00
2025/11/20 19:00:00,40529,23778,6199,1946,22762,6225,1750,24423,6330,2364,2100,8500,9672,6405,UTC+00:00
2025/11/20 20:00:00,40530,23781,6235,1945,22762,6230,1752,24425,6330,2363,2100,8523,9666,6589,UTC+00:00
2025/11/20 21:00:00,40531,23772,6265,1947,22763,6234,1751,24426,6330,2364,2100,8504,9662,6538,UTC+00:00
2025/11/20 22:00:00,40532,23767,6280,1948,22765,6241,1749,24423,6330,2363,2100,8480,9662,6417,UTC+00:00
2025/11/20 23:00:00,40533,23766,6280,1949,22766,6250,1750,24424,6330,2364,2100,8455,9664,6304,UTC+00:00
2025/11/21 00:00:00,40534,23766,6276,1949,22768,6260,1750,24423,6330,2363,2100,8438,9659,6172,UTC+00:00
2025/11/21 01:00:00,40535,23767,6262,1950,22768,6262,1749,24424,6330,2363,2100,8425,9655,6058,UTC+00:00
2025/11/21 02:00:00,40536,23768,6247,1950,22769,6270,1749,24424,6330,2363,2100,8416,9662,5970,UTC+00:00
2025/11/21 03:00:00,40537,23756,6235,1950,22756,6270,1750,24416,6330,2364,2100,8407,9663,5905,UTC+00:00
2025/11/21 04:00:00,40538,23796,6217,1951,22743,6270,1753,24409,6330,2365,2100,8399,9655,5879,UTC+00:00
2025/11/21 05:00:00,40539,24545,6198,1953,22741,6270,1754,24411,6330,2365,2100,8388,9653,5875,UTC+00:00
2025/11/21 06:00:00,40540,25937,6183,2014,22741,6268,1754,24414,6338,2363,2100,8380,9648,5846,UTC+00:00
2025/11/21 07:00:00,40542,26378,6167,2127,22742,6260,1755,24413,6340,2364,2100,8368,9643,5790,UTC+00:00
2025/11/21 08:00:00,40543,26765,6153,2288,22742,6260,1755,24415,6340,2362,2100,8361,9640,5764,UTC+00:00
2025/11/21 09:00:00,40544,27045,6134,2325,22748,6253,1755,24412,6340,2363,2100,8357,9628,5742,UTC+00:00
2025/11/21 10:00:00,40545,26780,6121,2319,22765,6246,1762,24414,6340,2363,2100,8353,9623,5749,UTC+00:00
2025/11/21 11:00:00,40546,26664,6111,2314,22770,6240,1763,24414,6340,2361,2100,8349,9623,5772,UTC+00:00
2025/11/21 12:00:00,40547,26794,6106,2318,22792,6231,1758,24414,6340,2361,2100,8346,9627,5791,UTC+00:00
2025/11/21 13:00:00,40548,27337,6093,2331,23766,6224,1725,24413,6340,2363,2100,8342,9622,5765,UTC+00:00
2025/11/21 14:00:00,40549,26896,6080,2313,24601,6215,1650,24419,6340,2364,2100,8334,9626,5723,UTC+00:00
2025/11/21 15:00:00,40550,26757,6070,2301,24714,6209,1595,24424,6337,2367,2100,8327,9631,5688,UTC+00:00
2025/11/21 16:00:00,40551,26910,6064,2306,24959,6200,1573,24426,6330,2367,2100,8326,9634,5670,UTC+00:00
2025/11/21 17:00:00,40552,26850,6060,2301,25117,6196,1563,24427,6330,2368,2100,8327,9637,5694,UTC+00:00
2025/11/21 18:00:00,40553,26744,6060,2291,25158,6190,1592,24430,6330,2365,2100,8322,9636,5702,UTC+00:00
2025/11/21 19:00:00,40554,26735,6060,2288,25233,6184,1633,24431,6330,2369,2100,8321,9634,5703,UTC+00:00
2025/11/21 20:00:00,40555,26652,6060,2284,25285,6180,1665,24435,6328,2367,2100,8317,9633,5688,UTC+00:00
2025/11/21 21:00:00,40556,26629,6060,2281,25322,6180,1688,24438,6320,2366,2100,8314,9636,5657,UTC+00:00
2025/11/21 22:00:00,40557,26734,6060,2284,25415,6172,1713,24440,6320,2368,2100,8311,9641,5651,UTC+00:00
2025/11/21 23:00:00,40558,26689,6052,2281,25506,6170,1740,24444,6320,2371,2100,8308,9646,5589,UTC+00:00
2025/11/22 00:00:00,40559,26625,6045,2277,25555,6170,1767,24450,6320,2372,2100,8302,9656,5497,UTC+00:00
2025/11/22 01:00:00,40560,26571,6034,2272,25586,6169,1789,24458,6319,2373,2100,8297,9663,5456,UTC+00:00
2025/11/22 02:00:00,40561,26519,6024,2268,25610,6160,1810,24468,6310,2373,2100,8296,9667,5449,UTC+00:00
2025/11/22 03:00:00,40562,26480,6013,2264,25627,6160,1825,24476,6310,2373,2100,8291,9678,5445,UTC+00:00
2025/11/22 04:00:00,40563,26445,6004,2262,25640,6154,1838,24481,6310,2372,2100,8288,9684,5444,UTC+00:00
2025/11/22 05:00:00,40564,26415,5995,2260,25649,6150,1852,24483,6310,2371,2100,8286,9688,5428,UTC+00:00
2025/11/22 06:00:00,40565,26389,5985,2257,25656,6148,1864,24486,6306,2369,2100,8281,9691,5421,UTC+00:00
2025/11/22 07:00:00,40567,26367,5975,2255,25662,6140,1874,24487,6300,2368,2100,8274,9697,5411,UTC+00:00
2025/11/22 08:00:00,40568,26350,5969,2252,25668,6137,1883,24487,6300,2367,2100,8272,9700,5379,UTC+00:00
2025/11/22 09:00:00,40569,26333,5957,2251,25673,6130,1892,24490,6300,2368,2100,8269,9699,5189,UTC+00:00
2025/11/22 10:00:00,40570,26318,5939,2249,25679,6130,1903,24487,6300,2369,2100,8265,9700,5080,UTC+00:00
2025/11/22 11:00:00,40571,26308,5918,2248,25684,6120,1912,24489,6299,2369,2100,8263,9700,5028,UTC+00:00
2025/11/22 12:00:00,40572,26296,5891,2247,25689,6114,1920,24491,6290,2372,2100,8262,9702,4997,UTC+00:00
2025/11/22 13:00:00,40573,26290,5867,2244,25693,6107,1927,24491,6290,2372,2100,8260,9708,4960,UTC+00:00
2025/11/22 14:00:00,40574,26283,5847,2242,25697,6098,1936,24492,6290,2374,2100,8257,9712,5024,UTC+00:00
2025/11/22 15:00:00,40575,26273,5835,2242,25700,6090,1943,24492,6290,2374,2100,8264,9720,5401,UTC+00:00
2025/11/22 16:00:00,40576,26262,5839,2240,25704,6080,1950,24493,6280,2374,2100,8308,9727,5790,UTC+00:00
2025/11/22 17:00:00,40577,26251,5859,2238,25709,6072,1956,24494,6280,2374,2100,8412,9731,6142,UTC+00:00
2025/11/22 18:00:00,40578,26238,5893,2236,25713,6067,1961,24494,6280,2375,2100,8521,9731,6543,UTC+00:00
2025/11/22 19:00:00,40579,26222,5944,2235,25717,6060,1965,24493,6278,2375,2100,8595,9724,6853,UTC+00:00
2025/11/22 20:00:00,40580,26206,6001,2236,25723,6060,1971,24495,6270,2374,2100,8632,9718,7027,UTC+00:00
2025/11/22 21:00:00,40581,26188,6049,2235,25727,6070,1977,24494,6270,2372,2100,8640,9712,7095,UTC+00:00
2025/11/22 22:00:00,40582,26169,6081,2234,25732,6077,1984,24495,6269,2370,2100,8629,9712,7054,UTC+00:00
2025/11/22 23:00:00,40583,26155,6096,2234,25734,6087,1990,24496,6260,2367,2100,8592,9713,6842,UTC+00:00
2025/11/23 00:00:00,40584,26147,6096,2235,25738,6095,1997,24495,6260,2367,2100,8542,9717,6334,UTC+00:00
2025/11/23 01:00:00,40585,26138,6082,2236,25741,6106,2001,24495,6260,2366,2100,8518,9721,6028,UTC+00:00
2025/11/23 02:00:00,40586,26135,6065,2236,25742,6110,2006,24494,6260,2366,2100,8504,9724,5917,UTC+00:00
2025/11/23 03:00:00,40587,26128,6051,2234,25743,6120,2012,24494,6260,2366,2100,8489,9725,5842,UTC+00:00
2025/11/23 04:00:00,40588,26128,6037,2235,25746,6120,2017,24495,6260,2369,2100,8481,9726,5773,UTC+00:00
2025/11/23 05:00:00,40589,26125,6024,2235,25748,6120,2023,24494,6260,2370,2100,8469,9727,5752,UTC+00:00
2025/11/23 06:00:00,40590,26126,6010,2234,25749,6120,2028,24495,6260,2370,2100,8459,9728,5721,UTC+00:00
2025/11/23 07:00:00,40592,26123,5995,2234,25751,6120,2033,24496,6260,2371,2100,8435,9730,5690,UTC+00:00
2025/11/23 08:00:00,40593,26125,5981,2233,25753,6113,2038,24497,6260,2372,2100,8429,9730,5569,UTC+00:00
2025/11/23 09:00:00,40594,26126,5960,2232,25755,6110,2042,24496,6260,2372,2100,8424,9729,5522,UTC+00:00
2025/11/23 10:00:00,40595,26126,5942,2232,25757,6110,2046,24498,6260,2372,2100,8418,9727,5552,UTC+00:00
2025/11/23 11:00:00,40596,26124,5937,2232,25758,6100,2051,24497,6254,2372,2100,8414,9724,5510,UTC+00:00
2025/11/23 12:00:00,40597,26121,5930,2232,25759,6098,2055,24497,6250,2373,2100,8409,9721,5472,UTC+00:00
2025/11/23 13:00:00,40598,26119,5922,2230,25762,6090,2059,24497,6250,2372,2100,8403,9722,5496,UTC+00:00
2025/11/23 14:00:00,40599,26116,5920,2230,25764,6090,2063,24499,6250,2372,2100,8398,9722,5522,UTC+00:00
2025/11/23 15:00:00,40600,26111,5920,2230,25765,6084,2067,24497,6250,2373,2100,8399,9725,5826,UTC+00:00
2025/11/23 16:00:00,40601,26106,5926,2228,25766,6080,2071,24500,6250,2372,2100,8434,9728,6223,UTC+00:00
2025/11/23 17:00:00,40602,26100,5950,2228,25766,6080,2074,24500,6250,2372,2100,8511,9724,6608,UTC+00:00
2025/11/23 18:00:00,40603,26092,5992,2226,25768,6080,2077,24501,6250,2373,2100,8580,9712,6937,UTC+00:00
2025/11/23 19:00:00,40604,26079,6048,2225,25769,6080,2080,24500,6250,2372,2100,8618,9700,7148,UTC+00:00
2025/11/23 20:00:00,40605,26062,6102,2225,25771,6082,2083,24502,6241,2372,2100,8630,9692,7269,UTC+00:00
2025/11/23 21:00:00,40606,26047,6145,2226,25772,6090,2086,24500,6240,2372,2100,8627,9686,7298,UTC+00:00
2025/11/23 22:00:00,40607,26034,6173,2226,25774,6102,2091,24504,6240,2371,2100,8597,9683,7211,UTC+00:00
2025/11/23 23:00:00,40608,26025,6180,2226,25775,6114,2094,24501,6240,2371,2100,8537,9683,6782,UTC+00:00
2025/11/24 00:00:00,40609,26019,6177,2227,25777,6127,2098,24501,6240,2371,2100,8505,9682,6358,UTC+00:00
2025/11/24 01:00:00,40610,26014,6164,2228,25777,6137,2101,24500,6240,2370,2100,8488,9680,6163,UTC+00:00
2025/11/24 02:00:00,40611,26011,6146,2228,25777,6146,2101,24501,6240,2370,2100,8474,9694,6063,UTC+00:00
2025/11/24 03:00:00,40612,26010,6132,2228,25777,6150,2108,24500,6240,2371,2100,8462,9688,6002,UTC+00:00
2025/11/24 04:00:00,40613,26006,6121,2228,25776,6150,2111,24501,6240,2372,2100,8450,9677,5977,UTC+00:00
2025/11/24 05:00:00,40614,26007,6110,2226,25774,6156,2113,24501,6240,2372,2100,8440,9660,5922,UTC+00:00
2025/11/24 06:00:00,40615,26006,6102,2226,25776,6160,2117,24502,6240,2373,2100,8432,9661,5846,UTC+00:00
2025/11/24 07:00:00,40617,26002,6091,2226,25775,6160,2121,24502,6248,2373,2100,8409,9664,5818,UTC+00:00
2025/11/24 08:00:00,40618,26001,6084,2226,25776,6153,2124,24503,6250,2374,2100,8403,9664,5858,UTC+00:00
2025/11/24 09:00:00,40619,26004,6080,2226,25774,6150,2125,24502,6250,2374,2100,8399,9661,5869,UTC+00:00
2025/11/24 10:00:00,40620,26005,6080,2226,25771,6150,2124,24500,6250,2374,2100,8391,9658,5872,UTC+00:00
2025/11/24 11:00:00,40621,26009,6080,2226,25770,6150,2131,24499,6250,2374,2100,8385,9652,5845,UTC+00:00
2025/11/24 12:00:00,40622,26025,6080,2227,25767,6150,2135,24494,6250,2375,2100,8382,9651,5845,UTC+00:00
2025/11/24 13:00:00,40623,26047,6080,2227,25765,6150,2137,24491,6250,2375,2100,8373,9648,5864,UTC+00:00
2025/11/24 14:00:00,40624,26053,6080,2229,25761,6150,2139,24488,6250,2375,2100,8370,9646,5884,UTC+00:00
2025/11/24 15:00:00,40625,26089,6080,2231,25761,6150,2142,24486,6250,2375,2100,8363,9650,5917,UTC+00:00
2025/11/24 16:00:00,40626,26127,6082,2235,25764,6150,2145,24487,6250,2376,2100,8358,9651,5955,UTC+00:00
2025/11/24 17:00:00,40627,26145,6090,2237,25774,6150,2148,24489,6250,2376,2100,8372,9647,6029,UTC+00:00
2025/11/24 18:00:00,40628,26147,6105,2237,25790,6150,2150,24499,6250,2375,2100,8377,9636,6154,UTC+00:00
2025/11/24 19:00:00,40629,26136,6125,2237,25802,6150,2153,24504,6250,2376,2100,8368,9629,6160,UTC+00:00
2025/11/24 20:00:00,40630,26125,6137,2237,25809,6150,2156,24508,6250,2375,2100,8365,9622,6169,UTC+00:00
2025/11/24 21:00:00,40631,26134,6148,2236,25809,6157,2159,24500,6250,2375,2100,8355,9614,6154,UTC+00:00
2025/11/24 22:00:00,40632,26199,6151,2240,25808,6160,2161,24494,6250,2375,2100,8349,9617,6101,UTC+00:00
2025/11/24 23:00:00,40633,26217,6160,2244,25819,6164,2163,24496,6250,2375,2100,8342,9618,6082,UTC+00:00
2025/11/25 00:00:00,40634,26208,6160,2245,25828,6170,2165,24497,6250,2375,2100,8336,9620,6056,UTC+00:00
2025/11/25 01:00:00,40635,26198,6157,2245,25835,6170,2165,24494,6255,2374,2100,8331,9622,6045,UTC+00:00
2025/11/25 02:00:00,40636,26194,6150,2245,25840,6170,2168,24490,6260,2372,2100,8327,9623,6035,UTC+00:00
2025/11/25 03:00:00,40637,26194,6150,2245,25848,6179,2174,24491,6260,2369,2100,8323,9622,6008,UTC+00:00
2025/11/25 04:00:00,40638,26192,6150,2244,25855,6180,2176,24493,6260,2369,2100,8314,9622,5984,UTC+00:00
2025/11/25 05:00:00,40639,26188,6145,2245,25859,6180,2179,24493,6260,2367,2100,8312,9619,5967,UTC+00:00
2025/11/25 06:00:00,40640,26190,6140,2243,25863,6180,2182,24493,6260,2367,2100,8308,9619,5975,UTC+00:00
2025/11/25 07:00:00,40642,26188,6140,2244,25866,6180,2185,24493,6260,2366,2100,8296,9620,5986,UTC+00:00
2025/11/25 08:00:00,40643,26185,6140,2242,25869,6180,2187,24493,6260,2366,2100,8294,9622,5996,UTC+00:00
2025/11/25 09:00:00,40644,26182,6140,2240,25872,6180,2188,24495,6260,2365,2100,8291,9624,5999,UTC+00:00
2025/11/25 10:00:00,40645,26178,6140,2240,25874,6180,2188,24495,6260,2368,2100,8286,9626,5991,UTC+00:00
2025/11/25 11:00:00,40646,26173,6140,2241,25876,6180,2191,24496,6260,2369,2100,8282,9627,5985,UTC+00:00
2025/11/25 12:00:00,40647,26169,6137,2240,25878,6180,2196,24496,6260,2370,2100,8279,9626,5966,UTC+00:00
2025/11/25 13:00:00,40648,26167,6130,2238,25879,6180,2199,24498,6260,2372,2100,8273,9629,5895,UTC+00:00
2025/11/25 14:00:00,40649,26162,6126,2239,25879,6180,2201,24497,6260,2373,2100,8270,9637,5846,UTC+00:00
2025/11/25 15:00:00,40650,26160,6120,2240,25884,6180,2203,24502,6260,2374,2100,8269,9645,5858,UTC+00:00
2025/11/25 16:00:00,40651,26156,6112,2240,25894,6180,2205,24515,6260,2374,2100,8314,9658,5913,UTC+00:00
2025/11/25 17:00:00,40652,26151,6110,2241,25896,6180,2208,24516,6260,2373,2100,8418,9670,6061,UTC+00:00
2025/11/25 18:00:00,40653,26143,6110,2240,25897,6180,2210,24516,6260,2373,2100,8542,9675,6255,UTC+00:00
2025/11/25 19:00:00,40654,26134,6124,2239,25898,6180,2213,24517,6260,2375,2100,8646,9677,6391,UTC+00:00
2025/11/25 20:00:00,40655,26124,6138,2238,25899,6177,2214,24516,6266,2375,2100,8672,9681,6436,UTC+00:00
2025/11/25 21:00:00,40656,26113,6140,2237,25899,6180,2215,24518,6270,2374,2100,8737,9685,6346,UTC+00:00
2025/11/25 22:00:00,40657,26105,6136,2238,25902,6180,2219,24519,6270,2375,2100,8744,9692,6273,UTC+00:00
2025/11/25 23:00:00,40658,26096,6111,2238,25901,6180,2221,24518,6270,2375,2100,8690,9703,6056,UTC+00:00
2025/11/26 00:00:00,40659,26089,6079,2237,25901,6180,2221,24519,6270,2376,2100,8647,9718,5713,UTC+00:00
2025/11/26 01:00:00,40660,26086,6042,2236,25901,6178,2224,24518,6270,2376,2100,8621,9731,5508,UTC+00:00
2025/11/26 02:00:00,40661,26085,6004,2234,25900,6170,2227,24519,6270,2375,2100,8605,9738,5362,UTC+00:00
2025/11/26 03:00:00,40662,26086,5969,2235,25900,6164,2229,24521,6270,2375,2100,8589,9744,5252,UTC+00:00
2025/11/26 04:00:00,40663,26086,5937,2233,25900,6154,2233,24521,6270,2375,2100,8577,9751,5167,UTC+00:00
2025/11/26 05:00:00,40664,26084,5910,2233,25900,6144,2234,24520,6270,2375,2100,8569,9753,5033,UTC+00:00
2025/11/26 06:00:00,40665,26082,5884,2231,25899,6132,2236,24521,6270,2375,2100,8560,9756,4971,UTC+00:00
2025/11/26 07:00:00,40667,26083,5860,2230,25899,6119,2238,24522,6261,2375,2100,8549,9759,4897,UTC+00:00
2025/11/26 08:00:00,40668,26083,5837,2230,25900,6107,2239,24523,6260,2375,2100,8541,9758,4830,UTC+00:00
2025/11/26 09:00:00,40669,26085,5813,2231,25900,6095,2241,24520,6260,2374,2100,8538,9764,4817,UTC+00:00
2025/11/26 10:00:00,40670,26084,5793,2229,25900,6085,2243,24522,6260,2374,2100,8532,9767,4800,UTC+00:00
2025/11/26 11:00:00,40671,26085,5771,2228,25901,6074,2245,24521,6260,2373,2100,8526,9768,4768,UTC+00:00
2025/11/26 12:00:00,40672,26086,5749,2228,25902,6061,2247,24521,6260,2375,2100,8522,9772,4687,UTC+00:00
2025/11/26 13:00:00,40673,26087,5729,2226,25902,6047,2250,24522,6252,2374,2100,8513,9778,4591,UTC+00:00
2025/11/26 14:00:00,40674,26087,5709,2225,25903,6035,2252,24522,6250,2373,2100,8507,9781,4528,UTC+00:00
2025/11/26 15:00:00,40675,26087,5693,2225,25903,6023,2253,24521,6250,2374,2100,8517,9791,4773,UTC+00:00
2025/11/26 16:00:00,40676,26086,5682,2225,25903,6010,2255,24521,6242,2373,2100,8587,9797,5013,UTC+00:00
2025/11/26 17:00:00,40677,26082,5693,2224,25903,5997,2257,24520,6240,2373,2100,8701,9800,5249,UTC+00:00
2025/11/26 18:00:00,40678,26074,5716,2220,25903,5987,2259,24520,6240,2375,2100,8798,9796,5518,UTC+00:00
2025/11/26 19:00:00,40679,26064,5753,2220,25904,5980,2260,24520,6231,2375,2100,8820,9790,5683,UTC+00:00
2025/11/26 20:00:00,40680,26054,5783,2220,25904,5973,2262,24519,6230,2375,2100,8801,9784,5758,UTC+00:00
2025/11/26 21:00:00,40681,26045,5807,2220,25904,5970,2262,24520,6223,2374,2100,8809,9780,5775,UTC+00:00
2025/11/26 22:00:00,40682,26036,5824,2221,25904,5970,2264,24520,6220,2372,2100,8743,9778,5605,UTC+00:00
2025/11/26 23:00:00,40683,26031,5825,2222,25906,5979,2265,24519,6219,2372,2100,8701,9778,5349,UTC+00:00
2025/11/27 00:00:00,40684,26029,5812,2223,25905,5980,2267,24518,6210,2372,2100,8676,9780,5201,UTC+00:00
2025/11/27 01:00:00,40685,26027,5797,2222,25905,5980,2267,24518,6210,2373,2100,8659,9782,5188,UTC+00:00
2025/11/27 02:00:00,40686,26027,5786,2220,25904,5980,2266,24518,6204,2373,2100,8645,9788,5205,UTC+00:00
2025/11/27 03:00:00,40687,26024,5778,2220,25904,5978,2269,24518,6200,2374,2100,8631,9793,5214,UTC+00:00
2025/11/27 04:00:00,40688,26023,5770,2219,25904,5970,2271,24517,6200,2374,2100,8617,9797,5209,UTC+00:00
2025/11/27 05:00:00,40689,26021,5763,2219,25903,5970,2271,24517,6199,2374,2100,8605,9799,5212,UTC+00:00
2025/11/27 06:00:00,40690,26022,5756,2219,25904,5963,2273,24518,6190,2375,2100,8595,9800,5153,UTC+00:00
2025/11/27 07:00:00,40692,26030,5742,2219,25904,5960,2274,24516,6190,2375,2100,8565,9796,4954,UTC+00:00
2025/11/27 08:00:00,40693,26035,5712,2220,25904,5958,2274,24516,6190,2374,2100,8559,9795,4706,UTC+00:00
2025/11/27 09:00:00,40694,26038,5679,2221,25905,5950,2276,24515,6184,2373,2100,8557,9796,4562,UTC+00:00
2025/11/27 10:00:00,40695,26041,5648,2220,25905,5942,2277,24516,6180,2371,2100,8548,9796,4460,UTC+00:00
2025/11/27 11:00:00,40696,26045,5622,2220,25905,5932,2279,24515,6180,2369,2100,8548,9795,4513,UTC+00:00
2025/11/27 12:00:00,40697,26049,5606,2219,25905,5923,2280,24516,6179,2367,2100,8545,9797,4578,UTC+00:00
2025/11/27 13:00:00,40698,26051,5594,2219,25906,5912,2281,24516,6170,2367,2100,8539,9803,4587,UTC+00:00
2025/11/27 14:00:00,40699,26050,5581,2218,25906,5901,2282,24515,6170,2367,2100,8535,9805,4737,UTC+00:00
2025/11/27 15:00:00,40700,26050,5580,2217,25907,5891,2283,24515,6170,2369,2100,8535,9809,4848,UTC+00:00
2025/11/27 16:00:00,40701,26048,5589,2216,25906,5881,2283,24515,6163,2371,2100,8552,9813,4979,UTC+00:00
2025/11/27 17:00:00,40702,26043,5603,2215,25906,5873,2283,24515,6160,2371,2100,8657,9815,5276,UTC+00:00
2025/11/27 18:00:00,40703,26035,5633,2214,25905,5870,2285,24515,6158,2371,2100,8751,9810,5831,UTC+00:00
2025/11/27 19:00:00,40704,26025,5677,2212,25904,5870,2285,24514,6150,2371,2100,8788,9799,6172,UTC+00:00
2025/11/27 20:00:00,40705,26014,5721,2212,25905,5870,2287,24514,6150,2370,2100,8799,9790,6354,UTC+00:00
