z6-12556,,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port7,Port7,Port8,Port8, 
2025/11/15 21:00:00,39274,24290,6546,2449,65534,65534,65534,65534,65534,65534,2100,8270,9653,7649,UTC+00:00
2025/11/15 22:00:00,39275,24291,6596,2454,65534,65534,65534,65534,65534,65534,2100,8267,9656,7665,UTC+00:00
2025/11/15 23:00:00,39276,24289,6638,2453,65534,65534,65534,65534,65534,65534,2100,8251,9660,7465,UTC+00:00
2025/11/16 00:00:00,39277,24286,6655,2454,65534,65534,65534,65534,65534,65534,2100,8235,9667,6876,UTC+00:00
2025/11/16 01:00:00,39278,24272,6640,2456,65534,65534,65534,65534,65534,65534,2100,8225,9671,6336,UTC+00:00
2025/11/16 02:00:00,39279,24264,6609,2456,65534,65534,65534,65534,65534,65534,2100,8218,9677,6101,UTC+00:00
2025/11/16 03:00:00,39280,24255,6574,2454,65534,65534,65534,65534,65534,65534,2100,8213,9685,6075,UTC+00:00
2025/11/16 04:00:00,39281,24248,6540,2450,65534,65534,65534,65534,65534,65534,2100,8205,9692,5962,UTC+00:00
2025/11/16 05:00:00,39282,24247,6506,2452,65534,65534,65534,65534,65534,65534,2100,8200,9697,5954,UTC+00:00
2025/11/16 06:00:00,39283,24245,6476,2451,65534,65534,65534,65534,65534,65534,2100,8197,9699,5875,UTC+00:00
2025/11/16 07:00:00,39285,24240,6448,2451,65534,65534,65534,65534,65534,65534,2100,8187,9699,5803,UTC+00:00
2025/11/16 08:00:00,39286,24240,6420,2451,65534,65534,65534,65534,65534,65534,2100,8184,9701,5821,UTC+00:00
2025/11/16 09:00:00,39287,24237,6395,2447,65534,65534,65534,65534,65534,65534,2100,8177,9701,5655,UTC+00:00
2025/11/16 10:00:00,39288,24234,6371,2448,65534,65534,65534,65534,65534,65534,2100,8174,9701,5493,UTC+00:00
2025/11/16 11:00:00,39289,24233,6342,2447,65534,65534,65534,65534,65534,65534,2100,8167,9702,5383,UTC+00:00
2025/11/16 12:00:00,39290,24227,6312,2447,65534,65534,65534,65534,65534,65534,2100,8160,9707,5360,UTC+00:00
2025/11/16 13:00:00,39291,24228,6286,2441,65534,65534,65534,65534,65534,65534,2100,8157,9710,5352,UTC+00:00
2025/11/16 14:00:00,39292,24226,6261,2443,65534,65534,65534,65534,65534,65534,2100,8153,9714,5358,UTC+00:00
2025/11/16 15:00:00,39293,24225,6240,2444,65534,65534,65534,65534,65534,65534,2100,8171,9722,5692,UTC+00:00
2025/11/16 16:00:00,39294,24226,6231,2442,65534,65534,65534,65534,65534,65534,2100,8207,9731,6124,UTC+00:00
2025/11/16 17:00:00,39295,24225,6244,2442,65534,65534,65534,65534,65534,65534,2100,8248,9733,6472,UTC+00:00
2025/11/16 18:00:00,39296,24231,6273,2441,65534,65534,65534,65534,65534,65534,2100,8280,9729,6823,UTC+00:00
2025/11/16 19:00:00,39297,24239,6320,2441,65534,65534,65534,65534,65534,65534,2100,8290,9718,7126,UTC+00:00
2025/11/16 20:00:00,39298,24248,6378,2442,65534,65534,65534,65534,65534,65534,2100,8296,9708,7280,UTC+00:00
2025/11/16 21:00:00,39299,24250,6438,2444,65534,65534,65534,65534,65534,65534,2100,8296,9697,7293,UTC+00:00
2025/11/16 22:00:00,39300,24249,6490,2445,65534,65534,65534,65534,65534,65534,2100,8294,9693,7206,UTC+00:00
2025/11/16 23:00:00,39301,24247,6525,2447,65534,65534,65534,65534,65534,65534,2100,8274,9695,6943,UTC+00:00
2025/11/17 00:00:00,39302,24237,6536,2449,65534,65534,65534,65534,65534,65534,2100,8258,9696,6331,UTC+00:00
2025/11/17 01:00:00,39303,24229,6515,2449,65534,65534,65534,65534,65534,65534,2100,8250,9694,5939,UTC+00:00
2025/11/17 02:00:00,39304,24219,6483,2448,65534,65534,65534,65534,65534,65534,2100,8244,9691,5928,UTC+00:00
2025/11/17 03:00:00,39305,24213,6450,2448,65534,65534,65534,65534,65534,65534,2100,8241,9689,5964,UTC+00:00
2025/11/17 04:00:00,39306,24210,6420,2444,65534,65534,65534,65534,65534,65534,2100,8235,9685,5980,UTC+00:00
2025/11/17 05:00:00,39307,24207,6392,2444,65534,65534,65534,65534,65534,65534,2100,8235,9681,5937,UTC+00:00
2025/11/17 06:00:00,39308,24201,6369,2444,65534,65534,65534,65534,65534,65534,2100,8227,9681,5891,UTC+00:00
2025/11/17 07:00:00,39310,24201,6342,2443,65534,65534,65534,65534,65534,65534,2100,8212,9677,5892,UTC+00:00
2025/11/17 08:00:00,39311,24199,6318,2436,65534,65534,65534,65534,65534,65534,2100,8211,9673,5881,UTC+00:00
2025/11/17 09:00:00,39312,24195,6297,2439,65534,65534,65534,65534,65534,65534,2100,8207,9668,5881,UTC+00:00
2025/11/17 10:00:00,39313,24193,6276,2439,65534,65534,65534,65534,65534,65534,2100,8203,9661,5875,UTC+00:00
2025/11/17 11:00:00,39314,24191,6259,2438,65534,65534,65534,65534,65534,65534,2100,8202,9656,5910,UTC+00:00
2025/11/17 12:00:00,39315,24191,6244,2437,65534,65534,65534,65534,65534,65534,2100,8198,9652,5941,UTC+00:00
2025/11/17 13:00:00,39316,24190,6234,2437,65534,65534,65534,65534,65534,65534,2100,8194,9651,5953,UTC+00:00
2025/11/17 14:00:00,39317,24189,6223,2432,65534,65534,65534,65534,65534,65534,2100,8191,9652,6069,UTC+00:00
2025/11/17 15:00:00,39318,24187,6220,2429,65534,65534,65534,65534,65534,65534,2100,8192,9651,6170,UTC+00:00
2025/11/17 16:00:00,39319,24188,6220,2429,65534,65534,65534,65534,65534,65534,2100,8202,9644,6383,UTC+00:00
2025/11/17 17:00:00,39320,24187,6234,2428,65534,65534,65534,65534,65534,65534,2100,8234,9636,6667,UTC+00:00
2025/11/17 18:00:00,39321,24193,6261,2430,65534,65534,65534,65534,65534,65534,2100,8236,9628,6904,UTC+00:00
2025/11/17 19:00:00,39322,24197,6298,2432,65534,65534,65534,65534,65534,65534,2100,8259,9616,7003,UTC+00:00
2025/11/17 20:00:00,39323,24204,6340,2432,65534,65534,65534,65534,65534,65534,2100,8281,9602,7322,UTC+00:00
2025/11/17 21:00:00,39324,24210,6393,2433,65534,65534,65534,65534,65534,65534,2100,8286,9595,7479,UTC+00:00
2025/11/17 22:00:00,39325,24213,6448,2435,65534,65534,65534,65534,65534,65534,2100,8279,9590,7478,UTC+00:00
2025/11/17 23:00:00,39326,24211,6492,2435,65534,65534,65534,65534,65534,65534,2100,8262,9594,7306,UTC+00:00
2025/11/18 00:00:00,39327,24209,6516,2435,65534,65534,65534,65534,65534,65534,2100,8247,9597,7048,UTC+00:00
2025/11/18 01:00:00,39328,24202,6520,2439,65534,65534,65534,65534,65534,65534,2100,8237,9603,6786,UTC+00:00
2025/11/18 02:00:00,39329,24193,6517,2439,65534,65534,65534,65534,65534,65534,2100,8229,9606,6615,UTC+00:00
2025/11/18 03:00:00,39330,24189,6506,2437,65534,65534,65534,65534,65534,65534,2100,8225,9608,6571,UTC+00:00
2025/11/18 04:00:00,39331,24185,6494,2435,65534,65534,65534,65534,65534,65534,2100,8214,9617,6469,UTC+00:00
2025/11/18 05:00:00,39332,24181,6484,2436,65534,65534,65534,65534,65534,65534,2100,8209,9617,6295,UTC+00:00
2025/11/18 06:00:00,39333,24177,6467,2438,65534,65534,65534,65534,65534,65534,2100,8203,9617,6167,UTC+00:00
2025/11/18 07:00:00,39335,24171,6451,2437,65534,65534,65534,65534,65534,65534,2100,8192,9618,6086,UTC+00:00
2025/11/18 08:00:00,39336,24168,6432,2437,65534,65534,65534,65534,65534,65534,2100,8187,9620,5961,UTC+00:00
2025/11/18 09:00:00,39337,24166,6411,2435,65534,65534,65534,65534,65534,65534,2100,8181,9626,5776,UTC+00:00
2025/11/18 10:00:00,39338,24161,6385,2433,65534,65534,65534,65534,65534,65534,2100,8178,9632,5585,UTC+00:00
2025/11/18 11:00:00,39339,24157,6357,2431,65534,65534,65534,65534,65534,65534,2100,8172,9640,5625,UTC+00:00
2025/11/18 12:00:00,39340,24156,6331,2432,65534,65534,65534,65534,65534,65534,2100,8166,9643,5513,UTC+00:00
2025/11/18 13:00:00,39341,24152,6303,2433,65534,65534,65534,65534,65534,65534,2100,8162,9647,5336,UTC+00:00
2025/11/18 14:00:00,39342,24147,6273,2432,65534,65534,65534,65534,65534,65534,2100,8154,9652,5308,UTC+00:00
2025/11/18 15:00:00,39343,24146,6248,2431,65534,65534,65534,65534,65534,65534,2100,8174,9666,5625,UTC+00:00
2025/11/18 16:00:00,39344,24145,6240,2432,65534,65534,65534,65534,65534,65534,2100,8210,9678,6075,UTC+00:00
2025/11/18 17:00:00,39345,24147,6247,2429,65534,65534,65534,65534,65534,65534,2100,8250,9688,6497,UTC+00:00
2025/11/18 18:00:00,39346,24152,6276,2428,65534,65534,65534,65534,65534,65534,2100,8279,9689,6836,UTC+00:00
2025/11/18 19:00:00,39347,24160,6322,2429,65534,65534,65534,65534,65534,65534,2100,8299,9689,7048,UTC+00:00
2025/11/18 20:00:00,39348,24167,6376,2430,65534,65534,65534,65534,65534,65534,2100,8303,9689,7145,UTC+00:00
2025/11/18 21:00:00,39349,24175,6428,2435,65534,65534,65534,65534,65534,65534,2100,8301,9693,7179,UTC+00:00
2025/11/18 22:00:00,39350,24175,6492,2434,23395,6385,1285,23970,6430,2057,2100,8295,9693,7133,UTC+00:00
2025/11/18 23:00:00,39351,24175,6530,2433,23398,6400,1287,23969,6421,2058,2100,8286,9708,6766,UTC+00:00
2025/11/19 00:00:00,39352,24170,6540,2436,23402,6421,1292,23969,6420,2058,2100,8273,9718,6315,UTC+00:00
2025/11/19 01:00:00,39353,24158,6527,2436,23407,6439,1298,23969,6420,2058,2100,8268,9726,6016,UTC+00:00
2025/11/19 02:00:00,39354,24149,6498,2434,23408,6450,1300,23968,6428,2058,2100,8264,9732,5840,UTC+00:00
2025/11/19 03:00:00,39355,24143,6466,2436,23408,6460,1301,23968,6430,2057,2100,8260,9740,5618,UTC+00:00
2025/11/19 04:00:00,39356,24135,6434,2435,23407,6460,1316,23971,6430,2055,2100,8257,9744,5413,UTC+00:00
2025/11/19 05:00:00,39357,24131,6398,2435,23406,6452,1384,23969,6430,2056,2100,8252,9745,5255,UTC+00:00
2025/11/19 06:00:00,39358,24126,6362,2434,23404,6446,1381,23971,6439,2054,2100,8251,9747,5105,UTC+00:00
2025/11/19 07:00:00,39360,24124,6324,2432,23401,6436,1382,23972,6440,2056,2100,8241,9745,5042,UTC+00:00
2025/11/19 08:00:00,39361,24121,6287,2432,23400,6423,1380,23971,6440,2056,2100,8244,9747,5124,UTC+00:00
2025/11/19 09:00:00,39362,24119,6259,2431,23396,6408,1384,23974,6440,2056,2100,8244,9754,5356,UTC+00:00
2025/11/19 10:00:00,39363,24117,6243,2430,23394,6394,1392,23972,6440,2056,2100,8243,9755,5430,UTC+00:00
2025/11/19 11:00:00,39364,24118,6231,2424,23392,6380,1381,23973,6440,2056,2100,8244,9756,5448,UTC+00:00
2025/11/19 12:00:00,39365,24118,6220,2424,23390,6369,1380,23976,6440,2057,2100,8242,9757,5451,UTC+00:00
2025/11/19 13:00:00,39366,24115,6211,2427,23388,6358,1380,23974,6440,2055,2100,8239,9760,5455,UTC+00:00
2025/11/19 14:00:00,39367,24114,6201,2427,23388,6346,1380,23975,6440,2054,2100,8237,9765,5473,UTC+00:00
2025/11/19 15:00:00,39368,24114,6191,2427,23386,6338,1380,23974,6435,2056,2100,8240,9768,5544,UTC+00:00
2025/11/19 16:00:00,39369,24112,6181,2426,23385,6328,1380,23974,6430,2055,2100,8271,9772,5771,UTC+00:00
2025/11/19 17:00:00,39370,24114,6191,2426,23383,6320,1378,23972,6430,2053,2100,8295,9773,6265,UTC+00:00
2025/11/19 18:00:00,39371,24116,6220,2426,23383,6312,1374,23972,6427,2055,2100,8316,9766,6525,UTC+00:00
2025/11/19 19:00:00,39372,24126,6263,2425,23383,6310,1370,23973,6420,2054,2100,8317,9757,6848,UTC+00:00
2025/11/19 20:00:00,39373,24134,6316,2427,23385,6314,1371,23975,6420,2054,2100,8308,9750,7038,UTC+00:00
2025/11/19 21:00:00,39374,24139,6371,2427,23388,6324,1375,23972,6420,2055,2100,8308,9741,7146,UTC+00:00
2025/11/19 22:00:00,39375,24145,6424,2426,23391,6338,1380,23972,6413,2054,2100,8283,9738,7018,UTC+00:00
2025/11/19 23:00:00,39376,24140,6457,2430,23397,6357,1337,23972,6410,2054,2100,8273,9738,6635,UTC+00:00
2025/11/20 00:00:00,39377,24133,6460,2431,23403,6376,1291,23971,6410,2057,2100,8265,9736,6420,UTC+00:00
2025/11/20 01:00:00,39378,24127,6454,2430,23405,6390,1293,23970,6410,2057,2100,8262,9734,6327,UTC+00:00
2025/11/20 02:00:00,39379,24120,6441,2427,23407,6401,1326,23970,6410,2057,2100,8258,9727,6262,UTC+00:00
2025/11/20 03:00:00,39380,24113,6426,2432,23406,6410,1390,23970,6410,2056,2100,8254,9729,6208,UTC+00:00
2025/11/20 04:00:00,39381,24107,6414,2431,23407,6410,1386,23971,6410,2056,2100,8251,9728,6192,UTC+00:00
2025/11/20 05:00:00,39382,24105,6402,2429,23407,6410,1391,23971,6418,2055,2100,8248,9729,6168,UTC+00:00
2025/11/20 06:00:00,39383,24101,6392,2430,23406,6410,1392,23975,6420,2056,2100,8244,9723,6118,UTC+00:00
2025/11/20 07:00:00,39385,24099,6380,2426,23406,6410,1395,23975,6420,2056,2100,8237,9719,6134,UTC+00:00
2025/11/20 08:00:00,39386,24097,6370,2427,23406,6410,1392,23974,6420,2055,2100,8235,9717,6053,UTC+00:00
2025/11/20 09:00:00,39387,24095,6358,2429,23406,6406,1392,23976,6420,2056,2100,8233,9720,5844,UTC+00:00
2025/11/20 10:00:00,39388,24090,6342,2425,23406,6400,1391,23976,6420,2056,2100,8230,9718,5708,UTC+00:00
2025/11/20 11:00:00,39389,24090,6324,2427,23405,6398,1388,23976,6420,2056,2100,8231,9712,5711,UTC+00:00
2025/11/20 12:00:00,39390,24087,6305,2426,23404,6390,1383,23978,6425,2056,2100,8228,9711,5713,UTC+00:00
2025/11/20 13:00:00,39391,24084,6289,2427,23403,6382,1383,23978,6430,2056,2100,8226,9710,5759,UTC+00:00
2025/11/20 14:00:00,39392,24081,6275,2421,23402,6379,1384,23976,6430,2056,2100,8223,9711,5751,UTC+00:00
2025/11/20 15:00:00,39393,24080,6261,2417,23401,6370,1389,23977,6430,2056,2100,8227,9713,5781,UTC+00:00
2025/11/20 16:00:00,39394,24080,6252,2423,23399,6361,1395,23978,6423,2056,2100,8230,9719,5879,UTC+00:00
2025/11/20 17:00:00,39395,24081,6254,2422,23398,6354,1396,23977,6420,2056,2100,8237,9724,6033,UTC+00:00
2025/11/20 18:00:00,39396,24082,6264,2420,23397,6349,1392,23976,6420,2055,2100,8251,9719,6233,UTC+00:00
2025/11/20 19:00:00,39397,24085,6286,2422,23398,6340,1388,23977,6420,2056,2100,8285,9711,6486,UTC+00:00
2025/11/20 20:00:00,39398,24092,6318,2424,23399,6340,1389,23977,6420,2056,2100,8287,9705,6691,UTC+00:00
2025/11/20 21:00:00,39399,24099,6357,2422,23401,6347,1389,23978,6420,2057,2100,8282,9701,6616,UTC+00:00
2025/11/20 22:00:00,39400,24097,6384,2426,23403,6355,1396,23977,6420,2056,2100,8269,9701,6479,UTC+00:00
2025/11/20 23:00:00,39401,24094,6397,2423,23406,6366,1392,23976,6420,2057,2100,8263,9703,6358,UTC+00:00
2025/11/21 00:00:00,39402,24089,6399,2424,23409,6377,1393,23976,6420,2057,2100,8260,9699,6228,UTC+00:00
2025/11/21 01:00:00,39403,24086,6389,2424,23410,6380,1395,23977,6410,2056,2100,8252,9696,6116,UTC+00:00
2025/11/21 02:00:00,39404,24082,6379,2427,23411,6388,1398,23978,6411,2056,2100,8251,9702,6021,UTC+00:00
2025/11/21 03:00:00,39405,24076,6366,2427,23411,6390,1398,23977,6420,2056,2100,8246,9703,5954,UTC+00:00
2025/11/21 04:00:00,39406,24075,6354,2425,23409,6390,1398,23980,6420,2057,2100,8248,9696,5922,UTC+00:00
2025/11/21 05:00:00,39407,24080,6336,2424,23408,6390,1398,23975,6420,2055,2100,8244,9693,5916,UTC+00:00
2025/11/21 06:00:00,39408,24094,6320,2427,23409,6381,1399,23967,6420,2056,2100,8242,9689,5890,UTC+00:00
2025/11/21 07:00:00,39410,24172,6301,2430,23410,6380,1400,23968,6420,2057,2100,8235,9684,5833,UTC+00:00
2025/11/21 08:00:00,39411,24693,6281,2435,23409,6376,1400,23970,6420,2057,2100,8233,9680,5807,UTC+00:00
2025/11/21 09:00:00,39412,25645,6260,2530,23414,6368,1374,23973,6420,2052,2100,8232,9669,5785,UTC+00:00
2025/11/21 10:00:00,39413,25935,6240,2593,23441,6359,1320,23973,6420,2045,2100,8230,9664,5791,UTC+00:00
2025/11/21 11:00:00,39414,25932,6224,2597,23552,6348,1321,23972,6420,2040,2100,8229,9664,5814,UTC+00:00
2025/11/21 12:00:00,39415,26032,6212,2606,23848,6339,1309,23973,6420,2039,2100,8229,9666,5833,UTC+00:00
2025/11/21 13:00:00,39416,26301,6197,2631,24390,6328,1412,23976,6420,2050,2100,8222,9663,5810,UTC+00:00
2025/11/21 14:00:00,39417,26168,6179,2627,24818,6317,1620,24062,6411,2326,2100,8224,9668,5771,UTC+00:00
2025/11/21 15:00:00,39418,26086,6165,2622,24908,6305,1707,24134,6410,2478,2100,8219,9672,5735,UTC+00:00
2025/11/21 16:00:00,39419,26196,6153,2626,25110,6295,1770,24214,6404,2571,2100,8220,9675,5715,UTC+00:00
2025/11/21 17:00:00,39420,26187,6142,2625,25331,6284,1928,24426,6400,2709,2100,8221,9677,5737,UTC+00:00
2025/11/21 18:00:00,39421,26115,6134,2623,25406,6275,2037,24786,6400,2767,2100,8219,9677,5745,UTC+00:00
2025/11/21 19:00:00,39422,26108,6130,2622,25491,6266,2117,25341,6390,2786,2100,8220,9674,5747,UTC+00:00
2025/11/21 20:00:00,39423,26059,6130,2619,25527,6260,2176,26047,6390,2794,2100,8217,9673,5731,UTC+00:00
2025/11/21 21:00:00,39424,26024,6130,2616,25549,6253,2215,26628,6383,2798,2100,8215,9677,5704,UTC+00:00
2025/11/21 22:00:00,39425,26083,6123,2618,25622,6250,2247,26997,6380,2803,2100,8215,9681,5696,UTC+00:00
2025/11/21 23:00:00,39426,26069,6120,2617,25670,6242,2280,27248,6380,2808,2100,8211,9686,5640,UTC+00:00
2025/11/22 00:00:00,39427,26019,6115,2618,25674,6240,2302,27379,6378,2810,2100,8210,9696,5554,UTC+00:00
2025/11/22 01:00:00,39428,25974,6107,2613,25672,6239,2320,27466,6370,2812,2100,8206,9703,5511,UTC+00:00
2025/11/22 02:00:00,39429,25940,6097,2612,25670,6230,2334,27521,6370,2813,2100,8206,9707,5502,UTC+00:00
2025/11/22 03:00:00,39430,25911,6088,2608,25670,6228,2348,27560,6369,2813,2100,8206,9717,5506,UTC+00:00
2025/11/22 04:00:00,39431,25889,6080,2606,25671,6220,2357,27590,6360,2813,2100,8204,9724,5507,UTC+00:00
2025/11/22 05:00:00,39432,25868,6070,2608,25670,6217,2367,27610,6360,2813,2100,8203,9728,5493,UTC+00:00
2025/11/22 06:00:00,39433,25850,6061,2605,25671,6210,2375,27626,6360,2813,2100,8201,9731,5487,UTC+00:00
2025/11/22 07:00:00,39435,25835,6051,2604,25670,6203,2383,27636,6359,2814,2100,8193,9737,5488,UTC+00:00
2025/11/22 08:00:00,39436,25820,6040,2601,25671,6199,2388,27648,6350,2815,2100,8191,9740,5448,UTC+00:00
2025/11/22 09:00:00,39437,25809,6033,2599,25672,6190,2391,27658,6350,2816,2100,8190,9738,5244,UTC+00:00
2025/11/22 10:00:00,39438,25797,6018,2598,25672,6183,2387,27666,6350,2816,2100,8192,9738,5069,UTC+00:00
2025/11/22 11:00:00,39439,25783,5998,2597,25671,6176,2390,27675,6342,2817,2100,8188,9737,4944,UTC+00:00
2025/11/22 12:00:00,39440,25775,5973,2597,25670,6168,2394,27675,6340,2817,2100,8189,9738,4894,UTC+00:00
2025/11/22 13:00:00,39441,25764,5950,2595,25669,6157,2399,27681,6340,2817,2100,8189,9745,4870,UTC+00:00
2025/11/22 14:00:00,39442,25757,5927,2594,25667,6146,2406,27680,6337,2818,2100,8185,9748,4892,UTC+00:00
2025/11/22 15:00:00,39443,25752,5905,2590,25667,6134,2411,27682,6330,2818,2100,8199,9757,5250,UTC+00:00
2025/11/22 16:00:00,39444,25746,5900,2592,25665,6122,2413,27683,6330,2818,2100,8242,9766,5773,UTC+00:00
2025/11/22 17:00:00,39445,25741,5907,2592,25666,6109,2418,27684,6322,2818,2100,8280,9770,6215,UTC+00:00
2025/11/22 18:00:00,39446,25733,5939,2589,25668,6100,2421,27685,6320,2817,2100,8308,9770,6594,UTC+00:00
2025/11/22 19:00:00,39447,25721,5992,2589,25670,6093,2421,27686,6318,2817,2100,8320,9763,6865,UTC+00:00
2025/11/22 20:00:00,39448,25704,6059,2589,25670,6100,2433,27684,6310,2816,2100,8318,9756,7018,UTC+00:00
2025/11/22 21:00:00,39449,25682,6124,2589,25670,6109,2442,27682,6309,2814,2100,8316,9750,7084,UTC+00:00
2025/11/22 22:00:00,39450,25657,6183,2592,25668,6127,2444,27682,6300,2815,2100,8314,9751,7038,UTC+00:00
2025/11/22 23:00:00,39451,25633,6223,2589,25665,6148,2447,27681,6300,2816,2100,8297,9752,6837,UTC+00:00
2025/11/23 00:00:00,39452,25610,6240,2589,25660,6169,2451,27679,6300,2817,2100,8282,9754,6283,UTC+00:00
2025/11/23 01:00:00,39453,25595,6235,2586,25657,6188,2452,27681,6300,2818,2100,8275,9758,5896,UTC+00:00
2025/11/23 02:00:00,39454,25585,6214,2589,25652,6202,2456,27679,6300,2818,2100,8272,9761,5821,UTC+00:00
2025/11/23 03:00:00,39455,25576,6190,2587,25645,6210,2462,27679,6300,2818,2100,8270,9763,5818,UTC+00:00
2025/11/23 04:00:00,39456,25570,6167,2587,25641,6212,2463,27677,6300,2818,2100,8264,9764,5816,UTC+00:00
2025/11/23 05:00:00,39457,25565,6147,2584,25636,6210,2463,27676,6300,2818,2100,8262,9765,5799,UTC+00:00
2025/11/23 06:00:00,39458,25560,6130,2585,25633,6210,2467,27675,6300,2818,2100,8261,9765,5799,UTC+00:00
2025/11/23 07:00:00,39460,25555,6114,2582,25628,6209,2469,27676,6300,2818,2100,8254,9768,5725,UTC+00:00
2025/11/23 08:00:00,39461,25551,6098,2578,25625,6200,2471,27674,6300,2818,2100,8248,9767,5517,UTC+00:00
2025/11/23 09:00:00,39462,25546,6081,2582,25622,6197,2472,27672,6300,2819,2100,8250,9764,5323,UTC+00:00
2025/11/23 10:00:00,39463,25541,6059,2577,25620,6190,2473,27670,6300,2819,2100,8250,9764,5483,UTC+00:00
2025/11/23 11:00:00,39464,25541,6040,2576,25618,6180,2474,27672,6300,2818,2100,8246,9761,5459,UTC+00:00
2025/11/23 12:00:00,39465,25542,6024,2577,25616,6171,2470,27670,6300,2818,2100,8245,9758,5367,UTC+00:00
2025/11/23 13:00:00,39466,25541,6006,2576,25614,6163,2465,27670,6300,2819,2100,8243,9759,5434,UTC+00:00
2025/11/23 14:00:00,39467,25540,5992,2578,25612,6153,2467,27667,6300,2819,2100,8241,9759,5416,UTC+00:00
2025/11/23 15:00:00,39468,25538,5979,2576,25610,6144,2468,27665,6300,2819,2100,8257,9762,5667,UTC+00:00
2025/11/23 16:00:00,39469,25538,5976,2574,25609,6134,2468,27663,6300,2819,2100,8286,9765,6165,UTC+00:00
2025/11/23 17:00:00,39470,25538,5996,2574,25609,6127,2467,27661,6297,2819,2100,8308,9762,6651,UTC+00:00
2025/11/23 18:00:00,39471,25535,6036,2573,25608,6120,2469,27656,6290,2818,2100,8322,9750,6961,UTC+00:00
2025/11/23 19:00:00,39472,25530,6090,2574,25608,6120,2475,27653,6290,2817,2100,8323,9738,7159,UTC+00:00
2025/11/23 20:00:00,39473,25517,6149,2574,25608,6128,2478,27651,6290,2817,2100,8319,9730,7260,UTC+00:00
