z6-12556,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port7,Port7,Port8,Port8
2025/11/17 08:00:00,0.243,13.2,1.573,,,,,,,100,8211,96.73,8.8
2025/11/17 09:00:00,0.243,13.0,1.586,,,,,,,100,8207,96.68,8.8
2025/11/17 10:00:00,0.243,12.8,1.588,,,,,,,100,8203,96.61,8.8
2025/11/17 11:00:00,0.243,12.6,1.586,,,,,,,100,8202,96.56,9.1
2025/11/17 12:00:00,0.243,12.4,1.583,,,,,,,100,8198,96.52,9.4
2025/11/17 13:00:00,0.243,12.3,1.584,,,,,,,100,8194,96.51,9.5
2025/11/17 14:00:00,0.243,12.2,1.567,,,,,,,100,8191,96.52,10.7
2025/11/17 15:00:00,0.243,12.2,1.557,,,,,,,100,8192,96.51,11.7
2025/11/17 16:00:00,0.243,12.2,1.556,,,,,,,100,8202,96.44,13.8
2025/11/17 17:00:00,0.243,12.3,1.552,,,,,,,100,8234,96.36,16.7
2025/11/17 18:00:00,0.243,12.6,1.556,,,,,,,100,8236,96.28,19.0
2025/11/17 19:00:00,0.243,13.0,1.56,,,,,,,100,8259,96.16,20.0
2025/11/17 20:00:00,0.243,13.4,1.556,,,,,,,100,8281,96.02,23.2
2025/11/17 21:00:00,0.244,13.9,1.555,,,,,,,100,8286,95.95,24.8
2025/11/17 22:00:00,0.244,14.5,1.558,,,,,,,100,8279,95.9,24.8
2025/11/17 23:00:00,0.244,14.9,1.555,,,,,,,100,8262,95.94,23.1
2025/11/18 00:00:00,0.243,15.2,1.554,,,,,,,100,8247,95.97,20.5
2025/11/18 01:00:00,0.243,15.2,1.569,,,,,,,100,8237,96.03,17.9
2025/11/18 02:00:00,0.243,15.2,1.571,,,,,,,100,8229,96.06,16.2
2025/11/18 03:00:00,0.243,15.1,1.565,,,,,,,100,8225,96.08,15.7
2025/11/18 04:00:00,0.243,14.9,1.559,,,,,,,100,8214,96.17,14.7
2025/11/18 05:00:00,0.242,14.8,1.564,,,,,,,100,8209,96.17,13.0
2025/11/18 06:00:00,0.242,14.7,1.573,,,,,,,100,8203,96.17,11.7
2025/11/18 07:00:00,0.242,14.5,1.572,,,,,,,100,8192,96.18,10.9
2025/11/18 08:00:00,0.242,14.3,1.574,,,,,,,100,8187,96.2,9.6
2025/11/18 09:00:00,0.242,14.1,1.568,,,,,,,100,8181,96.26,7.8
2025/11/18 10:00:00,0.242,13.8,1.563,,,,,,,100,8178,96.32,5.8
2025/11/18 11:00:00,0.241,13.6,1.559,,,,,,,100,8172,96.4,6.2
2025/11/18 12:00:00,0.241,13.3,1.564,,,,,,,100,8166,96.43,5.1
2025/11/18 13:00:00,0.241,13.0,1.571,,,,,,,100,8162,96.47,3.4
2025/11/18 14:00:00,0.241,12.7,1.57,,,,,,,100,8154,96.52,3.1
2025/11/18 15:00:00,0.241,12.5,1.568,,,,,,,100,8174,96.66,6.2
2025/11/18 16:00:00,0.241,12.4,1.572,,,,,,,100,8210,96.78,10.8
2025/11/18 17:00:00,0.241,12.5,1.561,,,,,,,100,8250,96.88,15.0
2025/11/18 18:00:00,0.241,12.8,1.554,,,,,,,100,8279,96.89,18.4
2025/11/18 19:00:00,0.242,13.2,1.554,,,,,,,100,8299,96.89,20.5
2025/11/18 20:00:00,0.242,13.8,1.552,,,,,,,100,8303,96.89,21.4
2025/11/18 21:00:00,0.242,14.3,1.565,,,,,,,100,8301,96.93,21.8
2025/11/18 22:00:00,0.242,14.9,1.557,0.212,13.8,0.121,0.234,14.3,0.669,100,8295,96.93,21.3
2025/11/18 23:00:00,0.242,15.3,1.551,0.212,14.0,0.121,0.234,14.2,0.671,100,8286,97.08,17.7
2025/11/19 00:00:00,0.242,15.4,1.562,0.212,14.2,0.122,0.234,14.2,0.671,100,8273,97.18,13.2
2025/11/19 01:00:00,0.241,15.3,1.565,0.212,14.4,0.124,0.234,14.2,0.671,100,8268,97.26,10.2
2025/11/19 02:00:00,0.241,15.0,1.561,0.212,14.5,0.124,0.234,14.3,0.671,100,8264,97.32,8.4
2025/11/19 03:00:00,0.241,14.7,1.571,0.212,14.6,0.125,0.234,14.3,0.669,100,8260,97.4,6.2
2025/11/19 04:00:00,0.241,14.3,1.571,0.212,14.6,0.129,0.234,14.3,0.666,100,8257,97.44,4.1
2025/11/19 05:00:00,0.24,14.0,1.574,0.212,14.5,0.151,0.234,14.3,0.668,100,8252,97.45,2.6
2025/11/19 06:00:00,0.24,13.6,1.574,0.212,14.5,0.15,0.234,14.4,0.664,100,8251,97.47,1.0
2025/11/19 07:00:00,0.24,13.2,1.57,0.212,14.4,0.151,0.234,14.4,0.667,100,8241,97.45,0.4
2025/11/19 08:00:00,0.24,12.9,1.573,0.212,14.2,0.15,0.234,14.4,0.667,100,8244,97.47,1.2
2025/11/19 09:00:00,0.24,12.6,1.572,0.212,14.1,0.152,0.234,14.4,0.667,100,8244,97.54,3.6
2025/11/19 10:00:00,0.24,12.4,1.569,0.212,13.9,0.154,0.234,14.4,0.667,100,8243,97.55,4.3
2025/11/19 11:00:00,0.24,12.3,1.549,0.212,13.8,0.151,0.234,14.4,0.667,100,8244,97.56,4.5
2025/11/19 12:00:00,0.24,12.2,1.549,0.212,13.7,0.151,0.234,14.4,0.668,100,8242,97.57,4.5
2025/11/19 13:00:00,0.24,12.1,1.561,0.212,13.6,0.151,0.234,14.4,0.666,100,8239,97.6,4.6
2025/11/19 14:00:00,0.24,12.0,1.562,0.212,13.5,0.151,0.234,14.4,0.664,100,8237,97.65,4.7
2025/11/19 15:00:00,0.24,11.9,1.563,0.212,13.4,0.151,0.234,14.4,0.667,100,8240,97.68,5.4
2025/11/19 16:00:00,0.24,11.8,1.56,0.212,13.3,0.151,0.234,14.3,0.666,100,8271,97.72,7.7
2025/11/19 17:00:00,0.24,11.9,1.559,0.211,13.2,0.15,0.234,14.3,0.663,100,8295,97.73,12.6
2025/11/19 18:00:00,0.24,12.2,1.557,0.211,13.1,0.149,0.234,14.3,0.666,100,8316,97.66,15.2
2025/11/19 19:00:00,0.24,12.6,1.549,0.211,13.1,0.148,0.234,14.2,0.665,100,8317,97.57,18.5
2025/11/19 20:00:00,0.241,13.2,1.551,0.212,13.1,0.148,0.234,14.2,0.665,100,8308,97.5,20.4
2025/11/19 21:00:00,0.241,13.7,1.546,0.212,13.2,0.149,0.234,14.2,0.666,100,8308,97.41,21.5
2025/11/19 22:00:00,0.241,14.2,1.538,0.212,13.4,0.151,0.234,14.1,0.665,100,8283,97.38,20.2
2025/11/19 23:00:00,0.241,14.6,1.551,0.212,13.6,0.136,0.234,14.1,0.665,100,8273,97.38,16.4
2025/11/20 00:00:00,0.241,14.6,1.555,0.212,13.8,0.122,0.234,14.1,0.67,100,8265,97.36,14.2
2025/11/20 01:00:00,0.24,14.5,1.553,0.212,13.9,0.123,0.234,14.1,0.67,100,8262,97.34,13.3
2025/11/20 02:00:00,0.24,14.4,1.544,0.212,14.0,0.132,0.234,14.1,0.67,100,8258,97.27,12.6
2025/11/20 03:00:00,0.24,14.3,1.564,0.212,14.1,0.153,0.234,14.1,0.668,100,8254,97.29,12.1
2025/11/20 04:00:00,0.24,14.1,1.563,0.212,14.1,0.152,0.234,14.1,0.668,100,8251,97.28,11.9
2025/11/20 05:00:00,0.239,14.0,1.557,0.212,14.1,0.154,0.234,14.2,0.666,100,8248,97.29,11.7
2025/11/20 06:00:00,0.239,13.9,1.561,0.212,14.1,0.154,0.234,14.2,0.668,100,8244,97.23,11.2
2025/11/20 07:00:00,0.239,13.8,1.548,0.212,14.1,0.155,0.234,14.2,0.668,100,8237,97.19,11.3
2025/11/20 08:00:00,0.239,13.7,1.553,0.212,14.1,0.154,0.234,14.2,0.666,100,8235,97.17,10.5
2025/11/20 09:00:00,0.239,13.6,1.561,0.212,14.1,0.154,0.234,14.2,0.668,100,8233,97.2,8.4
2025/11/20 10:00:00,0.239,13.4,1.549,0.212,14.0,0.154,0.234,14.2,0.668,100,8230,97.18,7.1
2025/11/20 11:00:00,0.239,13.2,1.557,0.212,14.0,0.153,0.234,14.2,0.668,100,8231,97.12,7.1
2025/11/20 12:00:00,0.239,13.0,1.555,0.212,13.9,0.151,0.235,14.2,0.667,100,8228,97.11,7.1
2025/11/20 13:00:00,0.239,12.9,1.561,0.212,13.8,0.151,0.235,14.3,0.667,100,8226,97.1,7.6
2025/11/20 14:00:00,0.239,12.8,1.541,0.212,13.8,0.152,0.234,14.3,0.667,100,8223,97.11,7.5
2025/11/20 15:00:00,0.238,12.6,1.527,0.212,13.7,0.153,0.234,14.3,0.667,100,8227,97.13,7.8
2025/11/20 16:00:00,0.238,12.5,1.549,0.212,13.6,0.156,0.235,14.2,0.667,100,8230,97.19,8.8
2025/11/20 17:00:00,0.239,12.5,1.546,0.212,13.5,0.156,0.234,14.2,0.667,100,8237,97.24,10.3
2025/11/20 18:00:00,0.239,12.6,1.538,0.212,13.5,0.155,0.234,14.2,0.666,100,8251,97.19,12.3
2025/11/20 19:00:00,0.239,12.9,1.543,0.212,13.4,0.153,0.234,14.2,0.667,100,8285,97.11,14.9
2025/11/20 20:00:00,0.239,13.2,1.547,0.212,13.4,0.154,0.234,14.2,0.667,100,8287,97.05,16.9
2025/11/20 21:00:00,0.239,13.6,1.536,0.212,13.5,0.154,0.235,14.2,0.669,100,8282,97.01,16.2
2025/11/20 22:00:00,0.239,13.8,1.548,0.212,13.6,0.156,0.234,14.2,0.667,100,8269,97.01,14.8
2025/11/20 23:00:00,0.239,14.0,1.537,0.212,13.7,0.154,0.234,14.2,0.669,100,8263,97.03,13.6
2025/11/21 00:00:00,0.239,14.0,1.541,0.212,13.8,0.155,0.234,14.2,0.669,100,8260,96.99,12.3
2025/11/21 01:00:00,0.239,13.9,1.543,0.212,13.8,0.155,0.234,14.1,0.668,100,8252,96.96,11.2
2025/11/21 02:00:00,0.239,13.8,1.555,0.213,13.9,0.156,0.235,14.1,0.668,100,8251,97.02,10.2
2025/11/21 03:00:00,0.238,13.7,1.556,0.213,13.9,0.156,0.234,14.2,0.667,100,8246,97.03,9.5
2025/11/21 04:00:00,0.238,13.5,1.55,0.212,13.9,0.156,0.235,14.2,0.669,100,8248,96.96,9.2
2025/11/21 05:00:00,0.238,13.4,1.547,0.212,13.9,0.156,0.234,14.2,0.666,100,8244,96.93,9.2
2025/11/21 06:00:00,0.239,13.2,1.557,0.212,13.8,0.157,0.234,14.2,0.668,100,8242,96.89,8.9
2025/11/21 07:00:00,0.242,13.0,1.557,0.212,13.8,0.157,0.234,14.2,0.67,100,8235,96.84,8.3
2025/11/21 08:00:00,0.262,12.8,1.5,0.212,13.8,0.157,0.234,14.2,0.669,100,8233,96.8,8.1
2025/11/21 09:00:00,0.299,12.6,1.713,0.213,13.7,0.148,0.234,14.2,0.662,100,8232,96.69,7.8
2025/11/21 10:00:00,0.31,12.4,1.929,0.214,13.6,0.13,0.234,14.2,0.651,100,8230,96.64,7.9
2025/11/21 11:00:00,0.31,12.2,1.949,0.218,13.5,0.129,0.234,14.2,0.644,100,8229,96.64,8.1
2025/11/21 12:00:00,0.314,12.1,1.972,0.229,13.4,0.122,0.234,14.2,0.642,100,8229,96.66,8.3
2025/11/21 13:00:00,0.325,12.0,2.037,0.25,13.3,0.146,0.234,14.2,0.658,100,8222,96.63,8.1
2025/11/21 14:00:00,0.319,11.8,2.046,0.267,13.2,0.227,0.238,14.1,1.233,100,8224,96.68,7.7
2025/11/21 15:00:00,0.316,11.6,2.04,0.271,13.0,0.275,0.241,14.1,1.737,100,8219,96.72,7.4
2025/11/21 16:00:00,0.321,11.5,2.038,0.278,13.0,0.312,0.244,14.0,2.135,100,8220,96.75,7.2
2025/11/21 17:00:00,0.32,11.4,2.036,0.287,12.8,0.44,0.252,14.0,2.875,100,8221,96.77,7.4
2025/11/21 18:00:00,0.317,11.3,2.042,0.29,12.8,0.562,0.266,14.0,3.178,100,8219,96.77,7.4
2025/11/21 19:00:00,0.317,11.3,2.039,0.293,12.7,0.671,0.287,13.9,3.158,100,8220,96.74,7.5
2025/11/21 20:00:00,0.315,11.3,2.034,0.295,12.6,0.766,0.315,13.9,3.012,100,8217,96.73,7.3
2025/11/21 21:00:00,0.314,11.3,2.027,0.295,12.5,0.837,0.337,13.8,2.871,100,8215,96.77,7.0
2025/11/21 22:00:00,0.316,11.2,2.025,0.298,12.5,0.895,0.352,13.8,2.795,100,8215,96.81,7.0
2025/11/21 23:00:00,0.316,11.2,2.024,0.3,12.4,0.962,0.361,13.8,2.751,100,8211,96.86,6.4
2025/11/22 00:00:00,0.314,11.2,2.039,0.3,12.4,1.012,0.366,13.8,2.724,100,8210,96.96,5.5
2025/11/22 01:00:00,0.312,11.1,2.025,0.3,12.4,1.055,0.37,13.7,2.71,100,8206,97.03,5.1
2025/11/22 02:00:00,0.311,11.0,2.027,0.3,12.3,1.09,0.372,13.7,2.7,100,8206,97.07,5.0
2025/11/22 03:00:00,0.309,10.9,2.015,0.3,12.3,1.126,0.373,13.7,2.688,100,8206,97.17,5.1
2025/11/22 04:00:00,0.309,10.8,2.011,0.3,12.2,1.149,0.375,13.6,2.679,100,8204,97.24,5.1
2025/11/22 05:00:00,0.308,10.7,2.025,0.3,12.2,1.177,0.375,13.6,2.673,100,8203,97.28,4.9
2025/11/22 06:00:00,0.307,10.6,2.015,0.3,12.1,1.199,0.376,13.6,2.668,100,8201,97.31,4.9
2025/11/22 07:00:00,0.307,10.5,2.014,0.3,12.0,1.221,0.376,13.6,2.671,100,8193,97.37,4.9
2025/11/22 08:00:00,0.306,10.4,2.004,0.3,12.0,1.236,0.377,13.5,2.675,100,8191,97.4,4.5
2025/11/22 09:00:00,0.306,10.3,1.998,0.3,11.9,1.245,0.377,13.5,2.678,100,8190,97.38,2.4
2025/11/22 10:00:00,0.305,10.2,1.997,0.3,11.8,1.234,0.378,13.5,2.675,100,8192,97.38,0.7
2025/11/22 11:00:00,0.305,10.0,1.996,0.3,11.8,1.243,0.378,13.4,2.68,100,8188,97.37,-0.6
2025/11/22 12:00:00,0.304,9.7,2.0,0.3,11.7,1.255,0.378,13.4,2.68,100,8189,97.38,-1.1
2025/11/22 13:00:00,0.304,9.5,1.995,0.3,11.6,1.27,0.378,13.4,2.678,100,8189,97.45,-1.3
2025/11/22 14:00:00,0.304,9.3,1.994,0.3,11.5,1.291,0.378,13.4,2.685,100,8185,97.48,-1.1
2025/11/22 15:00:00,0.303,9.0,1.978,0.3,11.3,1.307,0.378,13.3,2.685,100,8199,97.57,2.5
2025/11/22 16:00:00,0.303,9.0,1.989,0.3,11.2,1.314,0.378,13.3,2.685,100,8242,97.66,7.7
2025/11/22 17:00:00,0.303,9.1,1.989,0.3,11.1,1.33,0.378,13.2,2.685,100,8280,97.7,12.2
2025/11/22 18:00:00,0.303,9.4,1.974,0.3,11.0,1.339,0.378,13.2,2.679,100,8308,97.7,15.9
2025/11/22 19:00:00,0.302,9.9,1.972,0.3,10.9,1.34,0.378,13.2,2.679,100,8320,97.63,18.6
2025/11/22 20:00:00,0.301,10.6,1.969,0.3,11.0,1.377,0.378,13.1,2.674,100,8318,97.56,20.2
2025/11/22 21:00:00,0.301,11.2,1.967,0.3,11.1,1.405,0.378,13.1,2.663,100,8316,97.5,20.8
2025/11/22 22:00:00,0.3,11.8,1.98,0.3,11.3,1.411,0.378,13.0,2.67,100,8314,97.51,20.4
2025/11/22 23:00:00,0.299,12.2,1.968,0.3,11.5,1.419,0.378,13.0,2.676,100,8297,97.52,18.4
2025/11/23 00:00:00,0.298,12.4,1.97,0.3,11.7,1.432,0.378,13.0,2.683,100,8282,97.54,12.8
2025/11/23 01:00:00,0.297,12.4,1.96,0.3,11.9,1.434,0.378,13.0,2.689,100,8275,97.58,9.0
2025/11/23 02:00:00,0.297,12.1,1.977,0.299,12.0,1.447,0.378,13.0,2.689,100,8272,97.61,8.2
2025/11/23 03:00:00,0.296,11.9,1.972,0.299,12.1,1.468,0.378,13.0,2.689,100,8270,97.63,8.2
2025/11/23 04:00:00,0.296,11.7,1.975,0.299,12.1,1.472,0.378,13.0,2.69,100,8264,97.64,8.2
2025/11/23 05:00:00,0.296,11.5,1.964,0.299,12.1,1.473,0.378,13.0,2.69,100,8262,97.65,8.0
2025/11/23 06:00:00,0.296,11.3,1.971,0.299,12.1,1.487,0.378,13.0,2.691,100,8261,97.65,8.0
2025/11/23 07:00:00,0.296,11.1,1.96,0.299,12.1,1.494,0.378,13.0,2.69,100,8254,97.68,7.2
2025/11/23 08:00:00,0.296,11.0,1.944,0.298,12.0,1.502,0.378,13.0,2.691,100,8248,97.67,5.2
2025/11/23 09:00:00,0.295,10.8,1.964,0.298,12.0,1.506,0.378,13.0,2.698,100,8250,97.64,3.2
2025/11/23 10:00:00,0.295,10.6,1.944,0.298,11.9,1.511,0.378,13.0,2.699,100,8250,97.64,4.8
2025/11/23 11:00:00,0.295,10.4,1.942,0.298,11.8,1.515,0.378,13.0,2.692,100,8246,97.61,4.6
2025/11/23 12:00:00,0.295,10.2,1.947,0.298,11.7,1.502,0.378,13.0,2.692,100,8245,97.58,3.7
2025/11/23 13:00:00,0.295,10.1,1.945,0.298,11.6,1.486,0.378,13.0,2.699,100,8243,97.59,4.3
2025/11/23 14:00:00,0.295,9.9,1.955,0.298,11.5,1.493,0.378,13.0,2.699,100,8241,97.59,4.2
2025/11/23 15:00:00,0.295,9.8,1.947,0.298,11.4,1.498,0.378,13.0,2.7,100,8257,97.62,6.7
2025/11/23 16:00:00,0.295,9.8,1.939,0.298,11.3,1.498,0.377,13.0,2.701,100,8286,97.65,11.6
2025/11/23 17:00:00,0.295,10.0,1.937,0.298,11.3,1.495,0.377,13.0,2.702,100,8308,97.62,16.5
2025/11/23 18:00:00,0.295,10.4,1.93,0.298,11.2,1.503,0.377,12.9,2.698,100,8322,97.5,19.6
2025/11/23 19:00:00,0.295,10.9,1.93,0.298,11.2,1.524,0.377,12.9,2.693,100,8323,97.38,21.6
2025/11/23 20:00:00,0.294,11.5,1.928,0.298,11.3,1.534,0.377,12.9,2.693,100,8319,97.3,22.6
2025/11/23 21:00:00,0.294,12.1,1.929,0.298,11.4,1.529,0.377,12.8,2.689,100,8317,97.23,22.8
2025/11/23 22:00:00,0.293,12.6,1.932,0.298,11.6,1.521,0.377,12.8,2.689,100,8305,97.2,22.1
2025/11/23 23:00:00,0.293,12.9,1.936,0.298,11.8,1.534,0.377,12.8,2.684,100,8284,97.2,18.0
2025/11/24 00:00:00,0.292,13.0,1.933,0.298,12.0,1.522,0.377,12.8,2.696,100,8279,97.2,13.9
2025/11/24 01:00:00,0.292,12.8,1.937,0.298,12.2,1.514,0.377,12.8,2.703,100,8270,97.18,11.9
2025/11/24 02:00:00,0.291,12.6,1.941,0.298,12.3,1.538,0.377,12.8,2.703,100,8266,97.33,11.0
2025/11/24 03:00:00,0.291,12.4,1.936,0.298,12.4,1.545,0.377,12.8,2.696,100,8264,97.27,10.4
2025/11/24 04:00:00,0.291,12.2,1.938,0.297,12.4,1.549,0.377,12.8,2.697,100,8262,97.16,10.2
2025/11/24 05:00:00,0.29,12.0,1.937,0.297,12.4,1.549,0.377,12.9,2.69,100,8259,96.98,9.7
2025/11/24 06:00:00,0.29,11.9,1.917,0.297,12.4,1.553,0.377,12.9,2.69,100,8255,97.0,8.9
2025/11/24 07:00:00,0.29,11.7,1.928,0.297,12.4,1.554,0.377,12.9,2.696,100,8246,97.02,8.6
2025/11/24 08:00:00,0.29,11.6,1.921,0.297,12.3,1.558,0.377,12.9,2.696,100,8248,97.03,9.0
2025/11/24 09:00:00,0.29,11.5,1.905,0.297,12.3,1.559,0.377,12.9,2.702,100,8244,96.99,9.2
2025/11/24 10:00:00,0.289,11.4,1.915,0.297,12.2,1.56,0.377,13.0,2.701,100,8242,96.96,9.2
2025/11/24 11:00:00,0.289,11.4,1.929,0.297,12.2,1.56,0.377,13.0,2.702,100,8241,96.9,8.9
2025/11/24 12:00:00,0.289,11.3,1.925,0.297,12.1,1.557,0.377,13.0,2.702,100,8240,96.89,8.9
2025/11/24 13:00:00,0.289,11.3,1.925,0.297,12.1,1.557,0.377,13.0,2.702,100,8237,96.85,9.2
2025/11/24 14:00:00,0.289,11.3,1.92,0.297,12.1,1.557,0.377,13.0,2.702,100,8235,96.84,9.3
2025/11/24 15:00:00,0.289,11.3,1.915,0.297,12.0,1.562,0.377,13.0,2.702,100,8232,96.88,9.6
2025/11/24 16:00:00,0.29,11.3,1.913,0.297,12.0,1.562,0.376,13.0,2.703,100,8232,96.89,9.9
2025/11/24 17:00:00,0.291,11.3,1.913,0.296,12.0,1.562,0.376,13.0,2.704,100,8241,96.85,10.8
2025/11/24 18:00:00,0.292,11.4,1.916,0.296,12.0,1.566,0.376,13.0,2.698,100,8239,96.74,12.0
2025/11/24 19:00:00,0.293,11.5,1.914,0.296,12.0,1.562,0.376,12.9,2.699,100,8236,96.66,12.1
2025/11/24 20:00:00,0.294,11.6,1.929,0.297,12.0,1.558,0.376,12.9,2.701,100,8235,96.59,12.2
2025/11/24 21:00:00,0.294,11.7,1.905,0.297,12.0,1.561,0.376,12.9,2.694,100,8233,96.52,12.0
2025/11/24 22:00:00,0.294,11.8,1.916,0.297,12.1,1.564,0.376,12.9,2.701,100,8226,96.55,11.4
2025/11/24 23:00:00,0.295,11.9,1.931,0.297,12.1,1.571,0.376,12.9,2.695,100,8229,96.56,11.3
2025/11/25 00:00:00,0.295,11.9,1.938,0.297,12.1,1.577,0.376,12.9,2.696,100,8223,96.58,11.0
2025/11/25 01:00:00,0.295,11.9,1.937,0.297,12.2,1.58,0.376,12.9,2.695,100,8223,96.59,10.8
2025/11/25 02:00:00,0.295,11.9,1.932,0.297,12.2,1.583,0.376,12.9,2.695,100,8221,96.61,10.7
2025/11/25 03:00:00,0.296,11.9,1.931,0.298,12.2,1.575,0.376,12.9,2.695,100,8220,96.6,10.4
