z6-12550,,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port7,Port7,Port8,Port8, 
2025/11/21 13:00:00,35208,27618,6196,2459,25470,6295,2007,23934,6360,1854,2100,7826,9626,5795,UTC+00:00
2025/11/21 14:00:00,35209,27245,6183,2459,26388,6283,2358,23938,6360,1838,2100,7822,9630,5753,UTC+00:00
2025/11/21 15:00:00,35210,27078,6178,2453,26471,6280,2455,23941,6360,1843,2100,7822,9633,5715,UTC+00:00
2025/11/21 16:00:00,35211,27217,6170,2456,26575,6271,2498,23945,6360,1847,2100,7821,9636,5692,UTC+00:00
2025/11/21 17:00:00,35212,27282,6164,2459,26699,6267,2541,23950,6360,1856,2100,7822,9638,5713,UTC+00:00
2025/11/21 18:00:00,35213,27164,6160,2457,26708,6260,2564,23956,6355,1877,2100,7819,9638,5721,UTC+00:00
2025/11/21 19:00:00,35214,27188,6160,2454,26741,6260,2574,23963,6350,1912,2100,7822,9635,5726,UTC+00:00
2025/11/21 20:00:00,35215,27056,6160,2454,26733,6250,2580,23975,6350,1949,2100,7818,9634,5713,UTC+00:00
2025/11/21 21:00:00,35216,26955,6160,2452,26705,6250,2583,23990,6350,1986,2100,7817,9638,5690,UTC+00:00
2025/11/21 22:00:00,35217,26991,6160,2456,26728,6250,2586,24001,6341,2019,2100,7817,9642,5677,UTC+00:00
2025/11/21 23:00:00,35218,26910,6159,2457,26742,6240,2588,24018,6340,2063,2100,7816,9646,5621,UTC+00:00
2025/11/22 00:00:00,35219,26758,6150,2453,26713,6240,2591,24032,6340,2095,2100,7814,9656,5534,UTC+00:00
2025/11/22 01:00:00,35220,26551,6143,2451,26680,6240,2593,24041,6340,2121,2100,7811,9663,5492,UTC+00:00
2025/11/22 02:00:00,35221,26484,6133,2450,26651,6240,2594,24048,6334,2143,2100,7810,9667,5482,UTC+00:00
2025/11/22 03:00:00,35222,26341,6123,2449,26623,6231,2594,24049,6330,2166,2100,7809,9678,5487,UTC+00:00
2025/11/22 04:00:00,35223,26180,6112,2447,26597,6230,2593,24054,6330,2182,2100,7805,9684,5484,UTC+00:00
2025/11/22 05:00:00,35224,26096,6102,2445,26575,6223,2592,24057,6330,2197,2100,7804,9689,5469,UTC+00:00
2025/11/22 06:00:00,35225,26126,6090,2441,26553,6220,2592,24061,6322,2208,2100,7804,9692,5464,UTC+00:00
2025/11/22 07:00:00,35227,26168,6080,2441,26533,6214,2593,24065,6320,2219,2098,7789,9697,5470,UTC+00:00
2025/11/22 08:00:00,35228,26254,6071,2439,26517,6210,2592,24069,6320,2230,2098,7789,9700,5424,UTC+00:00
2025/11/22 09:00:00,35229,26341,6061,2437,26504,6201,2588,24072,6320,2237,2098,7788,9699,5252,UTC+00:00
2025/11/22 10:00:00,35230,26412,6045,2437,26490,6198,2588,24075,6312,2242,2098,7786,9699,5135,UTC+00:00
2025/11/22 11:00:00,35231,26498,6027,2434,26475,6190,2588,24078,6310,2247,2098,7784,9699,5080,UTC+00:00
2025/11/22 12:00:00,35232,26663,6008,2432,26462,6181,2589,24081,6310,2254,2097,7783,9701,5050,UTC+00:00
2025/11/22 13:00:00,35233,26715,5988,2434,26450,6173,2589,24083,6303,2255,2097,7781,9708,5052,UTC+00:00
2025/11/22 14:00:00,35234,26750,5971,2430,26439,6165,2588,24086,6300,2256,2100,7814,9711,5105,UTC+00:00
2025/11/22 15:00:00,35235,26782,5955,2430,26427,6154,2589,24088,6300,2266,2100,7890,9720,5451,UTC+00:00
2025/11/22 16:00:00,35236,26801,5943,2428,26418,6145,2588,24090,6293,2267,2100,8004,9727,5877,UTC+00:00
2025/11/22 17:00:00,35237,26806,5940,2427,26410,6134,2588,24090,6290,2269,2100,8095,9731,6194,UTC+00:00
2025/11/22 18:00:00,35238,26801,5957,2426,26401,6127,2588,24093,6284,2271,2100,8164,9732,6543,UTC+00:00
2025/11/22 19:00:00,35239,26796,5997,2426,26397,6120,2588,24095,6280,2273,2100,8218,9725,6764,UTC+00:00
2025/11/22 20:00:00,35240,26776,6058,2425,26393,6120,2585,24097,6277,2275,2100,8253,9719,6849,UTC+00:00
2025/11/22 21:00:00,35241,26758,6112,2422,26387,6120,2586,24098,6270,2279,2100,8265,9713,6855,UTC+00:00
2025/11/22 22:00:00,35242,26745,6152,2423,26380,6130,2586,24100,6267,2281,2100,8256,9713,6795,UTC+00:00
2025/11/22 23:00:00,35243,26733,6174,2424,26372,6140,2586,24102,6260,2285,2100,8236,9713,6643,UTC+00:00
2025/11/23 00:00:00,35244,26725,6180,2422,26363,6151,2583,24104,6260,2287,2100,8222,9716,6329,UTC+00:00
2025/11/23 01:00:00,35245,26718,6170,2423,26352,6162,2582,24107,6260,2290,2100,8216,9721,6159,UTC+00:00
2025/11/23 02:00:00,35246,26714,6157,2423,26343,6170,2584,24109,6260,2294,2100,8208,9724,6090,UTC+00:00
2025/11/23 03:00:00,35247,26710,6145,2422,26334,6173,2585,24110,6260,2297,2100,8204,9725,6018,UTC+00:00
2025/11/23 04:00:00,35248,26704,6132,2419,26326,6180,2585,24113,6260,2298,2100,8194,9726,5994,UTC+00:00
2025/11/23 05:00:00,35249,26699,6120,2416,26318,6180,2585,24115,6260,2299,2100,8191,9727,5975,UTC+00:00
2025/11/23 06:00:00,35250,26697,6109,2420,26310,6180,2584,24118,6260,2302,2100,8188,9727,5935,UTC+00:00
2025/11/23 07:00:00,35252,26694,6098,2420,26303,6180,2585,24119,6260,2303,2100,8179,9730,5880,UTC+00:00
2025/11/23 08:00:00,35253,26689,6089,2419,26296,6171,2584,24120,6260,2305,2100,8176,9730,5666,UTC+00:00
2025/11/23 09:00:00,35254,26684,6077,2416,26290,6170,2583,24123,6260,2307,2100,8172,9728,5594,UTC+00:00
2025/11/23 10:00:00,35255,26679,6063,2417,26283,6170,2583,24125,6260,2308,2100,8171,9726,5627,UTC+00:00
2025/11/23 11:00:00,35256,26678,6049,2416,26277,6163,2584,24128,6260,2309,2100,8167,9723,5546,UTC+00:00
2025/11/23 12:00:00,35257,26675,6035,2415,26271,6160,2584,24129,6260,2311,2100,8167,9720,5488,UTC+00:00
2025/11/23 13:00:00,35258,26673,6023,2415,26265,6151,2580,24132,6255,2312,2100,8162,9721,5521,UTC+00:00
2025/11/23 14:00:00,35259,26669,6011,2416,26259,6148,2580,24135,6250,2313,2100,8188,9721,5557,UTC+00:00
2025/11/23 15:00:00,35260,26666,6000,2416,26254,6140,2581,24135,6250,2316,2100,8251,9724,5880,UTC+00:00
2025/11/23 16:00:00,35261,26663,6000,2415,26250,6133,2582,24138,6250,2318,2100,8335,9727,6326,UTC+00:00
2025/11/23 17:00:00,35262,26658,6004,2414,26245,6130,2582,24139,6250,2318,2100,8383,9724,6718,UTC+00:00
2025/11/23 18:00:00,35263,26651,6029,2413,26241,6123,2580,24140,6246,2318,2100,8413,9713,7012,UTC+00:00
2025/11/23 19:00:00,35264,26639,6075,2412,26238,6120,2580,24142,6240,2319,2100,8428,9700,7163,UTC+00:00
2025/11/23 20:00:00,35265,26622,6133,2413,26234,6124,2580,24145,6240,2320,2100,8430,9693,7188,UTC+00:00
2025/11/23 21:00:00,35266,26605,6187,2413,26230,6131,2579,24145,6240,2322,2100,8418,9687,7149,UTC+00:00
2025/11/23 22:00:00,35267,26591,6226,2413,26228,6144,2578,24147,6240,2323,2100,8384,9684,7014,UTC+00:00
2025/11/23 23:00:00,35268,26581,6246,2413,26227,6156,2577,24148,6240,2324,2100,8353,9682,6707,UTC+00:00
2025/11/24 00:00:00,35269,26573,6247,2414,26220,6171,2579,24149,6240,2322,2100,8336,9680,6385,UTC+00:00
2025/11/24 01:00:00,35270,26568,6237,2414,26214,6183,2580,24152,6240,2321,2100,8323,9679,6205,UTC+00:00
2025/11/24 02:00:00,35271,26563,6223,2415,26209,6192,2580,24153,6240,2324,2100,8313,9694,6105,UTC+00:00
2025/11/24 03:00:00,35272,26561,6204,2414,26204,6200,2579,24155,6240,2328,2100,8301,9687,6036,UTC+00:00
2025/11/24 04:00:00,35273,26558,6187,2413,26198,6200,2577,24157,6240,2330,2100,8298,9676,6012,UTC+00:00
2025/11/24 05:00:00,35274,26557,6174,2412,26192,6200,2576,24159,6240,2331,2100,8289,9658,5966,UTC+00:00
2025/11/24 06:00:00,35275,26554,6165,2411,26187,6200,2577,24161,6242,2332,2100,8282,9660,5885,UTC+00:00
2025/11/24 07:00:00,35277,26552,6152,2414,26181,6200,2579,24163,6250,2332,2100,8265,9663,5866,UTC+00:00
2025/11/24 08:00:00,35278,26549,6140,2415,26177,6200,2579,24164,6250,2332,2100,8264,9664,5897,UTC+00:00
2025/11/24 09:00:00,35279,26547,6132,2414,26172,6200,2579,24166,6250,2329,2100,8260,9661,5904,UTC+00:00
2025/11/24 10:00:00,35280,26545,6130,2414,26167,6194,2578,24169,6250,2332,2100,8257,9658,5920,UTC+00:00
2025/11/24 11:00:00,35281,26544,6130,2414,26164,6190,2580,24170,6250,2333,2100,8252,9652,5891,UTC+00:00
2025/11/24 12:00:00,35282,26544,6130,2413,26159,6190,2580,24174,6250,2336,2100,8251,9651,5885,UTC+00:00
2025/11/24 13:00:00,35283,26550,6126,2413,26155,6190,2579,24176,6250,2336,2100,8247,9647,5905,UTC+00:00
2025/11/24 14:00:00,35284,26557,6122,2413,26152,6183,2578,24178,6250,2336,2100,8240,9645,5926,UTC+00:00
2025/11/24 15:00:00,35285,26575,6129,2413,26149,6180,2577,24180,6250,2335,2100,8238,9649,5949,UTC+00:00
2025/11/24 16:00:00,35286,26611,6130,2414,26147,6180,2577,24182,6250,2335,2100,8232,9651,5987,UTC+00:00
2025/11/24 17:00:00,35287,26637,6130,2416,26146,6180,2577,24183,6250,2338,2100,8238,9646,6061,UTC+00:00
2025/11/24 18:00:00,35288,26647,6142,2415,26148,6180,2577,24184,6250,2339,2100,8244,9636,6176,UTC+00:00
2025/11/24 19:00:00,35289,26647,6157,2414,26151,6180,2577,24185,6250,2340,2100,8235,9628,6197,UTC+00:00
2025/11/24 20:00:00,35290,26644,6170,2417,26154,6180,2578,24186,6250,2342,2100,8232,9622,6200,UTC+00:00
2025/11/24 21:00:00,35291,26649,6180,2418,26158,6188,2579,24188,6250,2341,2100,8229,9614,6171,UTC+00:00
2025/11/24 22:00:00,35292,26681,6187,2419,26161,6190,2578,24189,6250,2343,2100,8223,9617,6131,UTC+00:00
2025/11/24 23:00:00,35293,26709,6190,2420,26168,6192,2579,24192,6250,2343,2100,8218,9618,6113,UTC+00:00
2025/11/25 00:00:00,35294,26719,6190,2422,26176,6200,2579,24195,6250,2344,2100,8213,9620,6090,UTC+00:00
2025/11/25 01:00:00,35295,26720,6190,2423,26186,6200,2578,24196,6250,2345,2100,8207,9622,6075,UTC+00:00
2025/11/25 02:00:00,35296,26725,6190,2423,26196,6200,2576,24198,6250,2346,2100,8203,9623,6064,UTC+00:00
2025/11/25 03:00:00,35297,26727,6186,2424,26205,6200,2577,24201,6250,2346,2100,8201,9622,6039,UTC+00:00
2025/11/25 04:00:00,35298,26727,6180,2423,26214,6204,2579,24203,6250,2344,2100,8197,9622,6023,UTC+00:00
2025/11/25 05:00:00,35299,26725,6180,2423,26221,6210,2581,24205,6250,2344,2100,8195,9619,6007,UTC+00:00
2025/11/25 06:00:00,35300,26723,6180,2423,26227,6210,2582,24206,6250,2345,2100,8188,9619,6004,UTC+00:00
2025/11/25 07:00:00,35302,26721,6171,2424,26231,6210,2582,24208,6250,2345,2100,8176,9620,6018,UTC+00:00
2025/11/25 08:00:00,35303,26717,6170,2423,26234,6210,2583,24209,6250,2347,2100,8176,9622,6023,UTC+00:00
2025/11/25 09:00:00,35304,26714,6170,2422,26236,6210,2583,24211,6260,2349,2100,8172,9624,6026,UTC+00:00
2025/11/25 10:00:00,35305,26710,6170,2422,26239,6208,2582,24212,6260,2348,2100,8171,9626,6019,UTC+00:00
2025/11/25 11:00:00,35306,26706,6163,2422,26239,6200,2582,24214,6260,2348,2100,8169,9626,6012,UTC+00:00
2025/11/25 12:00:00,35307,26703,6160,2418,26240,6200,2583,24216,6260,2347,2100,8165,9626,5995,UTC+00:00
2025/11/25 13:00:00,35308,26699,6159,2420,26241,6200,2584,24217,6260,2346,2100,8164,9629,5940,UTC+00:00
2025/11/25 14:00:00,35309,26697,6150,2420,26240,6200,2583,24219,6260,2345,2100,8162,9636,5893,UTC+00:00
2025/11/25 15:00:00,35310,26695,6142,2418,26240,6200,2583,24220,6260,2345,2100,8224,9644,5894,UTC+00:00
2025/11/25 16:00:00,35311,26692,6134,2414,26239,6200,2583,24220,6260,2345,2100,8339,9658,6036,UTC+00:00
2025/11/25 17:00:00,35312,26687,6125,2414,26237,6200,2583,24221,6260,2345,2100,8433,9670,6198,UTC+00:00
2025/11/25 18:00:00,35313,26683,6120,2415,26236,6192,2583,24221,6260,2346,2100,8497,9675,6374,UTC+00:00
2025/11/25 19:00:00,35314,26675,6129,2413,26234,6190,2583,24223,6260,2346,2100,8532,9676,6464,UTC+00:00
2025/11/25 20:00:00,35315,26663,6149,2414,26233,6190,2580,24224,6260,2347,2100,8522,9680,6461,UTC+00:00
2025/11/25 21:00:00,35316,26653,6167,2416,26232,6190,2580,24226,6260,2347,2100,8527,9684,6300,UTC+00:00
2025/11/25 22:00:00,35317,26643,6168,2415,26231,6190,2580,24227,6253,2346,2100,8502,9690,6197,UTC+00:00
2025/11/25 23:00:00,35318,26635,6154,2412,26228,6200,2581,24228,6250,2350,2100,8468,9701,5987,UTC+00:00
2025/11/26 00:00:00,35319,26628,6130,2414,26226,6200,2581,24229,6250,2348,2100,8449,9716,5711,UTC+00:00
2025/11/26 01:00:00,35320,26625,6098,2415,26222,6200,2580,24230,6250,2350,2100,8435,9729,5529,UTC+00:00
2025/11/26 02:00:00,35321,26620,6066,2414,26220,6191,2579,24231,6250,2351,2100,8422,9736,5390,UTC+00:00
2025/11/26 03:00:00,35322,26618,6032,2413,26216,6186,2579,24232,6250,2353,2100,8416,9743,5276,UTC+00:00
2025/11/26 04:00:00,35323,26615,5999,2412,26212,6176,2582,24234,6250,2355,2100,8405,9748,5192,UTC+00:00
2025/11/26 05:00:00,35324,26613,5968,2409,26209,6166,2579,24235,6250,2357,2100,8400,9751,5109,UTC+00:00
2025/11/26 06:00:00,35325,26611,5938,2409,26204,6153,2578,24235,6250,2357,2100,8392,9754,5053,UTC+00:00
2025/11/26 07:00:00,35327,26608,5910,2407,26201,6140,2581,24237,6250,2356,2100,8371,9757,4979,UTC+00:00
2025/11/26 08:00:00,35328,26607,5882,2406,26199,6126,2578,24238,6247,2357,2100,8370,9756,4928,UTC+00:00
2025/11/26 09:00:00,35329,26605,5856,2405,26197,6112,2580,24240,6240,2358,2100,8369,9762,4895,UTC+00:00
2025/11/26 10:00:00,35330,26603,5830,2403,26194,6096,2579,24240,6240,2359,2100,8366,9764,4862,UTC+00:00
2025/11/26 11:00:00,35331,26602,5806,2403,26191,6084,2578,24242,6235,2359,2100,8363,9765,4825,UTC+00:00
2025/11/26 12:00:00,35332,26602,5782,2401,26189,6068,2577,24243,6230,2358,2100,8361,9769,4756,UTC+00:00
2025/11/26 13:00:00,35333,26602,5759,2399,26186,6054,2576,24244,6224,2357,2100,8354,9775,4680,UTC+00:00
2025/11/26 14:00:00,35334,26601,5736,2400,26185,6037,2576,24245,6220,2356,2100,8390,9779,4585,UTC+00:00
2025/11/26 15:00:00,35335,26600,5716,2397,26182,6023,2577,24247,6213,2356,2100,8485,9789,4834,UTC+00:00
2025/11/26 16:00:00,35336,26598,5699,2400,26181,6007,2577,24248,6208,2356,2100,8616,9797,5135,UTC+00:00
2025/11/26 17:00:00,35337,26594,5690,2400,26179,5993,2577,24249,6200,2358,2100,8688,9800,5404,UTC+00:00
2025/11/26 18:00:00,35338,26587,5693,2399,26176,5978,2576,24249,6193,2359,2100,8716,9796,5619,UTC+00:00
2025/11/26 19:00:00,35339,26578,5717,2398,26175,5967,2575,24250,6186,2359,2100,8695,9790,5714,UTC+00:00
2025/11/26 20:00:00,35340,26567,5752,2394,26173,5960,2574,24251,6179,2359,2100,8669,9782,5697,UTC+00:00
2025/11/26 21:00:00,35341,26559,5780,2396,26171,5957,2572,24251,6170,2359,2100,8656,9778,5688,UTC+00:00
2025/11/26 22:00:00,35342,26553,5798,2398,26169,5951,2572,24252,6165,2357,2100,8605,9777,5573,UTC+00:00
2025/11/26 23:00:00,35343,26549,5800,2398,26168,5960,2571,24254,6159,2356,2100,8573,9777,5375,UTC+00:00
2025/11/27 00:00:00,35344,26548,5800,2396,26165,5960,2572,24255,6150,2356,2100,8556,9779,5249,UTC+00:00
2025/11/27 01:00:00,35345,26545,5791,2398,26163,5960,2572,24256,6149,2355,2100,8540,9781,5241,UTC+00:00
2025/11/27 02:00:00,35346,26543,5780,2398,26160,5960,2572,24256,6140,2356,2100,8528,9787,5258,UTC+00:00
2025/11/27 03:00:00,35347,26542,5770,2397,26159,5954,2572,24257,6140,2358,2100,8516,9792,5262,UTC+00:00
2025/11/27 04:00:00,35348,26540,5762,2397,26156,5950,2572,24258,6130,2359,2100,8503,9796,5240,UTC+00:00
2025/11/27 05:00:00,35349,26538,5757,2396,26154,5948,2573,24259,6130,2361,2100,8493,9798,5259,UTC+00:00
2025/11/27 06:00:00,35350,26537,5750,2395,26152,5940,2574,24260,6129,2361,2100,8482,9799,5206,UTC+00:00
2025/11/27 07:00:00,35352,26535,5740,2395,26151,5940,2571,24260,6120,2361,2100,8471,9795,5036,UTC+00:00
2025/11/27 08:00:00,35353,26535,5729,2398,26149,5930,2567,24261,6120,2362,2100,8464,9794,4826,UTC+00:00
2025/11/27 09:00:00,35354,26534,5711,2398,26147,5930,2568,24262,6114,2362,2100,8459,9795,4671,UTC+00:00
2025/11/27 10:00:00,35355,26535,5691,2397,26144,5920,2572,24263,6110,2362,2100,8453,9795,4579,UTC+00:00
2025/11/27 11:00:00,35356,26535,5671,2397,26141,5913,2572,24263,6110,2363,2100,8449,9793,4590,UTC+00:00
2025/11/27 12:00:00,35357,26536,5656,2396,26139,5904,2571,24264,6102,2362,2100,8447,9795,4601,UTC+00:00
2025/11/27 13:00:00,35358,26536,5644,2396,26137,5896,2569,24265,6100,2363,2100,8442,9800,4610,UTC+00:00
2025/11/27 14:00:00,35359,26534,5632,2395,26136,5886,2569,24266,6095,2362,2100,8439,9803,4740,UTC+00:00
2025/11/27 15:00:00,35360,26532,5630,2394,26134,5877,2571,24266,6090,2361,2100,8439,9807,4845,UTC+00:00
2025/11/27 16:00:00,35361,26528,5630,2394,26134,5870,2570,24266,6090,2360,2100,8454,9811,4980,UTC+00:00
2025/11/27 17:00:00,35362,26524,5639,2393,26132,5861,2570,24267,6080,2361,2100,8602,9814,5309,UTC+00:00
2025/11/27 18:00:00,35363,26515,5655,2394,26130,5857,2570,24268,6080,2362,2100,8665,9810,5881,UTC+00:00
2025/11/27 19:00:00,35364,26503,5687,2394,26128,5850,2566,24269,6073,2362,2100,8682,9799,6131,UTC+00:00
2025/11/27 20:00:00,35365,26491,5731,2393,26126,5850,2565,24270,6070,2362,2100,8671,9790,6246,UTC+00:00
2025/11/27 21:00:00,35366,26479,5774,2391,26124,5855,2565,24270,6062,2362,2100,8637,9785,6293,UTC+00:00
2025/11/27 22:00:00,35367,26472,5805,2391,26122,5861,2567,24271,6060,2362,2100,8589,9785,6236,UTC+00:00
2025/11/27 23:00:00,35368,26467,5820,2392,26120,5870,2568,24271,6060,2362,2100,8545,9786,5984,UTC+00:00
2025/11/28 00:00:00,35369,26464,5820,2394,26118,5878,2567,24272,6050,2362,2100,8522,9790,5581,UTC+00:00
2025/11/28 01:00:00,35370,26463,5810,2394,26115,5887,2566,24272,6050,2362,2100,8505,9792,5194,UTC+00:00
2025/11/28 02:00:00,35371,26464,5791,2393,26113,5890,2565,24272,6050,2363,2100,8495,9793,5037,UTC+00:00
2025/11/28 03:00:00,35372,26465,5768,2393,26111,5890,2567,24274,6050,2363,2100,8489,9798,4945,UTC+00:00
2025/11/28 04:00:00,35373,26467,5744,2395,26109,5890,2568,24275,6050,2363,2100,8481,9800,4825,UTC+00:00
2025/11/28 05:00:00,35374,26468,5722,2394,26107,5890,2568,24275,6050,2363,2100,8475,9800,4754,UTC+00:00
2025/11/28 06:00:00,35375,26469,5701,2394,26105,5884,2568,24277,6042,2363,2100,8468,9802,4761,UTC+00:00
2025/11/28 07:00:00,35377,26470,5685,2394,26104,5879,2568,24277,6040,2363,2100,8447,9799,4840,UTC+00:00
2025/11/28 08:00:00,35378,26469,5674,2393,26102,5870,2568,24278,6040,2364,2100,8447,9798,4856,UTC+00:00
2025/11/28 09:00:00,35379,26468,5666,2392,26101,5865,2566,24278,6040,2364,2100,8445,9798,4860,UTC+00:00
2025/11/28 10:00:00,35380,26466,5660,2391,26099,5859,2564,24280,6040,2363,2100,8442,9795,4857,UTC+00:00
2025/11/28 11:00:00,35381,26465,5651,2391,26098,5850,2565,24280,6034,2364,2100,8435,9791,4819,UTC+00:00
2025/11/28 12:00:00,35382,26465,5648,2392,26097,5844,2566,24282,6030,2365,2100,8434,9787,4721,UTC+00:00
2025/11/28 13:00:00,35383,26464,5639,2393,26096,5840,2566,24282,6030,2366,2100,8430,9783,4675,UTC+00:00
2025/11/28 14:00:00,35384,26464,5630,2392,26095,5833,2566,24283,6030,2365,2100,8425,9782,4681,UTC+00:00
2025/11/28 15:00:00,35385,26462,5623,2393,26094,5830,2566,24283,6021,2365,2100,8428,9783,4732,UTC+00:00
2025/11/28 16:00:00,35386,26460,5620,2392,26093,5820,2566,24284,6020,2364,2100,8428,9780,4815,UTC+00:00
2025/11/28 17:00:00,35387,26457,5626,2392,26092,5818,2565,24284,6019,2365,2100,8437,9770,4922,UTC+00:00
2025/11/28 18:00:00,35388,26453,5634,2393,26090,5810,2566,24285,6010,2364,2100,8451,9753,5085,UTC+00:00
