z6-12557,,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port7,Port7,Port8,Port8, 
2025/11/21 00:00:00,40744,24627,6160,2207,26076,6160,2604,23150,6220,2472,2100,8455,9642,6157,UTC+00:00
2025/11/21 01:00:00,40745,24626,6160,2207,26074,6162,2603,23150,6220,2473,2100,8443,9638,6046,UTC+00:00
2025/11/21 02:00:00,40746,24625,6159,2207,26073,6170,2602,23151,6220,2472,2100,8431,9644,5962,UTC+00:00
2025/11/21 03:00:00,40747,24626,6150,2208,26077,6170,2602,23156,6220,2473,2100,8422,9645,5899,UTC+00:00
2025/11/21 04:00:00,40748,24625,6150,2207,26084,6170,2602,23163,6220,2473,2100,8409,9638,5875,UTC+00:00
2025/11/21 05:00:00,40749,24649,6141,2207,26085,6170,2603,23163,6220,2474,2100,8404,9636,5872,UTC+00:00
2025/11/21 06:00:00,40750,25668,6135,2212,26085,6170,2602,23162,6220,2474,2100,8397,9632,5842,UTC+00:00
2025/11/21 07:00:00,40752,26476,6129,2252,26088,6170,2604,23163,6220,2473,2100,8375,9626,5791,UTC+00:00
2025/11/21 08:00:00,40753,26818,6119,2322,26093,6170,2605,23158,6220,2474,2100,8369,9624,5760,UTC+00:00
2025/11/21 09:00:00,40754,27141,6109,2349,26411,6169,2606,23150,6220,2472,2100,8365,9611,5738,UTC+00:00
2025/11/21 10:00:00,40755,27031,6100,2351,27088,6160,2618,23129,6221,2469,2100,8358,9606,5745,UTC+00:00
2025/11/21 11:00:00,40756,26923,6092,2350,27243,6160,2641,23109,6226,2471,2100,8357,9606,5769,UTC+00:00
2025/11/21 12:00:00,40757,27012,6090,2351,27342,6156,2668,23104,6226,2477,2100,8351,9608,5786,UTC+00:00
2025/11/21 13:00:00,40758,27894,6082,2367,27906,6150,2728,23111,6221,2593,2100,8346,9606,5760,UTC+00:00
2025/11/21 14:00:00,40759,27579,6070,2353,27930,6144,2736,23195,6220,2783,2100,8341,9609,5717,UTC+00:00
2025/11/21 15:00:00,40760,27364,6067,2346,27824,6140,2730,23212,6220,2812,2100,8336,9613,5682,UTC+00:00
2025/11/21 16:00:00,40761,27428,6060,2344,27912,6140,2726,23201,6220,2832,2100,8335,9616,5666,UTC+00:00
2025/11/21 17:00:00,40762,27348,6054,2339,27946,6130,2727,23306,6220,2868,2100,8336,9619,5693,UTC+00:00
2025/11/21 18:00:00,40763,27229,6050,2331,27834,6130,2722,23433,6220,2874,2100,8336,9618,5702,UTC+00:00
2025/11/21 19:00:00,40764,27217,6050,2330,27801,6130,2722,23529,6220,2877,2100,8336,9616,5700,UTC+00:00
2025/11/21 20:00:00,40765,27162,6043,2329,27791,6120,2719,23613,6220,2878,2100,8331,9615,5684,UTC+00:00
2025/11/21 21:00:00,40766,27131,6040,2326,27765,6120,2716,23683,6220,2878,2100,8327,9618,5650,UTC+00:00
2025/11/21 22:00:00,40767,27266,6039,2327,27804,6120,2716,23723,6218,2880,2100,8323,9622,5639,UTC+00:00
2025/11/21 23:00:00,40768,27226,6030,2326,27812,6112,2713,23944,6210,2891,2100,8320,9626,5584,UTC+00:00
2025/11/22 00:00:00,40769,27150,6030,2322,27787,6110,2710,24241,6210,2896,2100,8314,9636,5491,UTC+00:00
2025/11/22 01:00:00,40770,27098,6021,2320,27762,6110,2712,24327,6210,2894,2100,8310,9643,5451,UTC+00:00
2025/11/22 02:00:00,40771,27054,6015,2316,27734,6109,2709,24372,6210,2892,2100,8308,9647,5442,UTC+00:00
2025/11/22 03:00:00,40772,27013,6010,2312,27686,6100,2707,24379,6210,2886,2100,8306,9658,5437,UTC+00:00
2025/11/22 04:00:00,40773,26978,6002,2310,27659,6100,2702,24366,6210,2882,2100,8301,9664,5435,UTC+00:00
2025/11/22 05:00:00,40774,26948,5999,2308,27636,6098,2702,24342,6205,2879,2100,8299,9668,5416,UTC+00:00
2025/11/22 06:00:00,40775,26920,5990,2307,27611,6090,2704,24316,6200,2875,2100,8296,9671,5405,UTC+00:00
2025/11/22 07:00:00,40777,26896,5983,2302,27591,6090,2699,24293,6200,2873,2100,8289,9676,5392,UTC+00:00
2025/11/22 08:00:00,40778,26876,5980,2304,27566,6090,2697,24270,6200,2870,2100,8287,9680,5360,UTC+00:00
2025/11/22 09:00:00,40779,26857,5972,2303,27447,6083,2696,24247,6200,2867,2100,8285,9677,5170,UTC+00:00
2025/11/22 10:00:00,40780,26840,5963,2302,27386,6080,2697,24225,6200,2863,2100,8281,9677,5014,UTC+00:00
2025/11/22 11:00:00,40781,26825,5945,2300,27353,6080,2692,24205,6200,2860,2100,8278,9677,4961,UTC+00:00
2025/11/22 12:00:00,40782,26811,5929,2299,27325,6070,2693,24187,6195,2857,2100,8276,9679,4948,UTC+00:00
2025/11/22 13:00:00,40783,26799,5913,2299,27300,6065,2692,24170,6190,2853,2100,8274,9686,4930,UTC+00:00
2025/11/22 14:00:00,40784,26787,5897,2297,27281,6059,2688,24153,6190,2850,2100,8279,9689,4960,UTC+00:00
2025/11/22 15:00:00,40785,26779,5883,2297,27262,6050,2689,24138,6190,2849,2100,8336,9698,5304,UTC+00:00
2025/11/22 16:00:00,40786,26770,5871,2296,27243,6041,2690,24125,6190,2847,2100,8445,9707,5771,UTC+00:00
2025/11/22 17:00:00,40787,26762,5870,2294,27232,6033,2688,24112,6182,2844,2100,8558,9712,6180,UTC+00:00
2025/11/22 18:00:00,40788,26756,5879,2294,27226,6028,2687,24100,6180,2843,2100,8637,9713,6554,UTC+00:00
2025/11/22 19:00:00,40789,26747,5896,2293,27220,6020,2686,24090,6180,2841,2100,8667,9706,6877,UTC+00:00
2025/11/22 20:00:00,40790,26738,5920,2292,27213,6020,2684,24082,6178,2839,2100,8670,9700,7043,UTC+00:00
2025/11/22 21:00:00,40791,26729,5946,2292,27209,6020,2682,24074,6170,2838,2100,8659,9694,7057,UTC+00:00
2025/11/22 22:00:00,40792,26719,5971,2289,27202,6020,2682,24066,6170,2837,2100,8640,9695,6986,UTC+00:00
2025/11/22 23:00:00,40793,26711,5990,2291,27199,6025,2684,24059,6170,2837,2100,8593,9695,6754,UTC+00:00
2025/11/23 00:00:00,40794,26702,6004,2291,27195,6030,2683,24053,6169,2835,2100,8551,9697,6248,UTC+00:00
2025/11/23 01:00:00,40795,26693,6010,2291,27189,6036,2684,24047,6160,2834,2100,8526,9701,5982,UTC+00:00
2025/11/23 02:00:00,40796,26686,6000,2290,27183,6040,2683,24041,6160,2833,2100,8511,9704,5920,UTC+00:00
2025/11/23 03:00:00,40797,26681,6000,2291,27176,6044,2682,24035,6160,2831,2100,8501,9705,5827,UTC+00:00
2025/11/23 04:00:00,40798,26676,6000,2290,27166,6050,2683,24031,6160,2830,2100,8488,9706,5775,UTC+00:00
2025/11/23 05:00:00,40799,26671,5991,2290,27159,6050,2681,24025,6160,2829,2100,8477,9706,5743,UTC+00:00
2025/11/23 06:00:00,40800,26665,5990,2290,27152,6050,2677,24022,6160,2829,2100,8469,9707,5765,UTC+00:00
2025/11/23 07:00:00,40802,26660,5990,2290,27145,6050,2677,24016,6160,2829,2100,8453,9710,5729,UTC+00:00
2025/11/23 08:00:00,40803,26655,5986,2289,27139,6050,2677,24014,6160,2829,2100,8445,9709,5526,UTC+00:00
2025/11/23 09:00:00,40804,26649,5976,2288,27130,6050,2678,24010,6160,2828,2100,8440,9707,5469,UTC+00:00
2025/11/23 10:00:00,40805,26645,5962,2290,27123,6050,2679,24007,6160,2826,2100,8434,9705,5478,UTC+00:00
2025/11/23 11:00:00,40806,26642,5951,2290,27115,6050,2680,24006,6160,2826,2100,8428,9702,5456,UTC+00:00
2025/11/23 12:00:00,40807,26638,5945,2289,27108,6041,2680,24003,6153,2824,2100,8424,9700,5449,UTC+00:00
2025/11/23 13:00:00,40808,26634,5940,2289,27103,6040,2680,24001,6150,2823,2100,8417,9700,5416,UTC+00:00
2025/11/23 14:00:00,40809,26630,5931,2287,27099,6039,2678,23999,6150,2822,2100,8418,9701,5452,UTC+00:00
2025/11/23 15:00:00,40810,26626,5930,2288,27094,6030,2677,23997,6150,2821,2100,8475,9705,5787,UTC+00:00
2025/11/23 16:00:00,40811,26623,5930,2287,27089,6030,2675,23995,6150,2820,2100,8561,9709,6259,UTC+00:00
2025/11/23 17:00:00,40812,26620,5936,2286,27085,6030,2675,23993,6150,2819,2100,8630,9706,6687,UTC+00:00
2025/11/23 18:00:00,40813,26616,5957,2286,27084,6030,2674,23992,6150,2818,2100,8659,9694,7023,UTC+00:00
2025/11/23 19:00:00,40814,26613,5983,2286,27081,6030,2673,23990,6150,2819,2100,8661,9682,7223,UTC+00:00
2025/11/23 20:00:00,40815,26607,6016,2285,27080,6030,2673,23988,6150,2819,2100,8650,9674,7297,UTC+00:00
2025/11/23 21:00:00,40816,26600,6048,2286,27080,6033,2673,23989,6150,2818,2100,8637,9668,7278,UTC+00:00
2025/11/23 22:00:00,40817,26592,6076,2285,27080,6042,2674,23987,6150,2818,2100,8596,9665,7169,UTC+00:00
2025/11/23 23:00:00,40818,26584,6095,2285,27079,6052,2677,23986,6148,2817,2100,8541,9665,6728,UTC+00:00
2025/11/24 00:00:00,40819,26577,6106,2286,27076,6061,2676,23987,6140,2817,2100,8513,9663,6307,UTC+00:00
2025/11/24 01:00:00,40820,26571,6106,2288,27073,6070,2676,23987,6140,2815,2100,8495,9661,6150,UTC+00:00
2025/11/24 02:00:00,40821,26567,6100,2288,27068,6080,2675,23986,6145,2814,2100,8478,9675,6050,UTC+00:00
2025/11/24 03:00:00,40822,26562,6090,2287,27064,6082,2674,23986,6150,2813,2100,8470,9669,5989,UTC+00:00
2025/11/24 04:00:00,40823,26558,6086,2287,27060,6090,2674,23986,6150,2813,2100,8457,9657,5975,UTC+00:00
2025/11/24 05:00:00,40824,26555,6080,2286,27057,6090,2674,23987,6150,2813,2100,8445,9640,5919,UTC+00:00
2025/11/24 06:00:00,40825,26552,6073,2285,27051,6090,2673,23986,6150,2811,2100,8439,9640,5840,UTC+00:00
2025/11/24 07:00:00,40827,26548,6066,2286,27046,6090,2674,23985,6150,2811,2100,8418,9644,5817,UTC+00:00
2025/11/24 08:00:00,40828,26545,6060,2287,27040,6090,2672,23986,6150,2810,2100,8412,9645,5848,UTC+00:00
2025/11/24 09:00:00,40829,26544,6059,2286,27036,6090,2671,23987,6150,2810,2100,8407,9642,5860,UTC+00:00
2025/11/24 10:00:00,40830,26541,6050,2287,27031,6090,2670,23987,6150,2810,2100,8400,9639,5857,UTC+00:00
2025/11/24 11:00:00,40831,26540,6050,2287,27029,6090,2670,23987,6150,2810,2100,8391,9633,5834,UTC+00:00
2025/11/24 12:00:00,40832,26540,6050,2287,27028,6090,2669,23986,6158,2809,2100,8388,9631,5830,UTC+00:00
2025/11/24 13:00:00,40833,26542,6050,2287,27028,6090,2669,23986,6160,2809,2100,8383,9628,5850,UTC+00:00
2025/11/24 14:00:00,40834,26543,6050,2287,27028,6090,2669,23986,6160,2809,2100,8377,9626,5868,UTC+00:00
2025/11/24 15:00:00,40835,26563,6050,2288,27029,6090,2667,23986,6160,2809,2100,8372,9631,5901,UTC+00:00
2025/11/24 16:00:00,40836,26593,6055,2288,27036,6090,2669,23986,6160,2808,2100,8368,9632,5940,UTC+00:00
2025/11/24 17:00:00,40837,26607,6060,2288,27049,6090,2670,23987,6160,2808,2100,8385,9628,6017,UTC+00:00
2025/11/24 18:00:00,40838,26614,6060,2288,27059,6090,2673,23990,6160,2808,2100,8389,9617,6141,UTC+00:00
2025/11/24 19:00:00,40839,26613,6068,2288,27068,6090,2674,23988,6160,2808,2100,8384,9610,6146,UTC+00:00
2025/11/24 20:00:00,40840,26612,6075,2289,27075,6090,2675,23988,6160,2807,2100,8382,9603,6160,UTC+00:00
2025/11/24 21:00:00,40841,26612,6080,2290,27081,6090,2674,23988,6160,2807,2100,8371,9595,6151,UTC+00:00
2025/11/24 22:00:00,40842,26627,6087,2291,27085,6090,2674,23990,6160,2807,2100,8364,9598,6091,UTC+00:00
2025/11/24 23:00:00,40843,26647,6090,2291,27098,6100,2671,23990,6160,2807,2100,8355,9599,6076,UTC+00:00
2025/11/25 00:00:00,40844,26652,6090,2292,27112,6100,2673,23991,6160,2807,2100,8351,9601,6045,UTC+00:00
2025/11/25 01:00:00,40845,26653,6090,2292,27121,6100,2677,23992,6160,2807,2100,8344,9603,6035,UTC+00:00
2025/11/25 02:00:00,40846,26654,6090,2292,27130,6100,2678,23993,6160,2806,2100,8341,9604,6027,UTC+00:00
2025/11/25 03:00:00,40847,26655,6097,2292,27135,6109,2678,23993,6160,2806,2100,8336,9603,5997,UTC+00:00
2025/11/25 04:00:00,40848,26654,6100,2291,27140,6110,2677,23994,6160,2806,2100,8328,9603,5966,UTC+00:00
2025/11/25 05:00:00,40849,26654,6100,2292,27142,6110,2676,23993,6160,2806,2100,8323,9600,5942,UTC+00:00
2025/11/25 06:00:00,40850,26652,6093,2291,27142,6110,2676,23994,6161,2805,2100,8319,9599,5954,UTC+00:00
2025/11/25 07:00:00,40852,26650,6090,2292,27142,6110,2676,23995,6170,2805,2100,8300,9601,5979,UTC+00:00
2025/11/25 08:00:00,40853,26648,6090,2292,27141,6110,2676,23996,6170,2805,2100,8298,9602,5986,UTC+00:00
2025/11/25 09:00:00,40854,26647,6090,2292,27141,6110,2676,23998,6170,2805,2100,8297,9605,5989,UTC+00:00
2025/11/25 10:00:00,40855,26645,6096,2291,27140,6110,2675,23999,6170,2805,2100,8292,9606,5981,UTC+00:00
2025/11/25 11:00:00,40856,26642,6100,2293,27138,6110,2676,23999,6170,2804,2100,8289,9607,5972,UTC+00:00
2025/11/25 12:00:00,40857,26642,6100,2292,27137,6116,2675,24002,6170,2803,2100,8287,9606,5949,UTC+00:00
2025/11/25 13:00:00,40858,26639,6092,2291,27135,6120,2676,24003,6170,2803,2100,8281,9609,5889,UTC+00:00
2025/11/25 14:00:00,40859,26636,6090,2292,27132,6120,2675,24007,6170,2803,2100,8279,9616,5824,UTC+00:00
2025/11/25 15:00:00,40860,26634,6090,2292,27129,6120,2676,24010,6170,2803,2100,8322,9625,5841,UTC+00:00
2025/11/25 16:00:00,40861,26631,6089,2291,27121,6120,2676,24012,6170,2803,2100,8424,9638,5929,UTC+00:00
2025/11/25 17:00:00,40862,26628,6080,2292,27117,6120,2675,24012,6170,2802,2100,8551,9650,6117,UTC+00:00
2025/11/25 18:00:00,40863,26627,6074,2293,27114,6116,2675,24014,6170,2802,2100,8652,9656,6322,UTC+00:00
2025/11/25 19:00:00,40864,26624,6070,2292,27111,6110,2676,24016,6170,2802,2100,8714,9658,6465,UTC+00:00
2025/11/25 20:00:00,40865,26621,6070,2292,27108,6110,2677,24019,6170,2802,2100,8706,9662,6493,UTC+00:00
2025/11/25 21:00:00,40866,26617,6066,2292,27105,6110,2678,24020,6170,2802,2100,8749,9666,6410,UTC+00:00
2025/11/25 22:00:00,40867,26612,6060,2290,27101,6110,2677,24023,6170,2801,2100,8738,9673,6294,UTC+00:00
2025/11/25 23:00:00,40868,26605,6053,2290,27096,6110,2677,24025,6170,2801,2100,8687,9683,6041,UTC+00:00
2025/11/26 00:00:00,40869,26599,6036,2290,27090,6108,2672,24027,6170,2801,2100,8646,9697,5674,UTC+00:00
2025/11/26 01:00:00,40870,26596,6017,2291,27084,6100,2670,24029,6170,2800,2100,8624,9709,5472,UTC+00:00
2025/11/26 02:00:00,40871,26593,5995,2291,27077,6100,2673,24031,6170,2800,2100,8604,9716,5322,UTC+00:00
2025/11/26 03:00:00,40872,26590,5972,2288,27072,6090,2675,24032,6170,2800,2100,8591,9722,5212,UTC+00:00
2025/11/26 04:00:00,40873,26588,5950,2290,27064,6087,2676,24033,6170,2800,2100,8581,9728,5125,UTC+00:00
2025/11/26 05:00:00,40874,26585,5929,2289,27056,6080,2673,24035,6170,2800,2100,8570,9730,5002,UTC+00:00
2025/11/26 06:00:00,40875,26583,5910,2288,27044,6070,2672,24036,6170,2800,2100,8561,9732,4938,UTC+00:00
2025/11/26 07:00:00,40877,26580,5892,2287,27036,6061,2672,24038,6170,2800,2100,8535,9735,4881,UTC+00:00
2025/11/26 08:00:00,40878,26578,5874,2289,27031,6052,2673,24040,6170,2799,2100,8534,9734,4809,UTC+00:00
2025/11/26 09:00:00,40879,26575,5855,2288,27025,6042,2668,24041,6170,2798,2100,8529,9740,4779,UTC+00:00
2025/11/26 10:00:00,40880,26573,5836,2285,27021,6032,2670,24042,6170,2797,2100,8526,9743,4771,UTC+00:00
2025/11/26 11:00:00,40881,26571,5817,2287,27018,6023,2672,24043,6161,2798,2100,8520,9744,4740,UTC+00:00
2025/11/26 12:00:00,40882,26570,5801,2287,27012,6012,2669,24044,6160,2797,2100,8516,9747,4658,UTC+00:00
2025/11/26 13:00:00,40883,26568,5783,2285,27009,6002,2669,24046,6160,2797,2100,8508,9753,4570,UTC+00:00
2025/11/26 14:00:00,40884,26566,5766,2284,27004,5989,2669,24048,6156,2797,2100,8515,9756,4508,UTC+00:00
2025/11/26 15:00:00,40885,26566,5750,2285,26998,5979,2665,24049,6150,2797,2100,8599,9766,4759,UTC+00:00
2025/11/26 16:00:00,40886,26564,5738,2285,26993,5967,2667,24049,6150,2798,2100,8722,9775,5079,UTC+00:00
2025/11/26 17:00:00,40887,26562,5730,2286,26989,5958,2667,24050,6147,2798,2100,8825,9779,5354,UTC+00:00
2025/11/26 18:00:00,40888,26559,5730,2284,26985,5947,2668,24051,6140,2797,2100,8875,9776,5598,UTC+00:00
2025/11/26 19:00:00,40889,26555,5732,2283,26983,5939,2667,24053,6140,2797,2100,8861,9770,5730,UTC+00:00
2025/11/26 20:00:00,40890,26550,5740,2283,26979,5930,2667,24054,6131,2796,2100,8831,9763,5772,UTC+00:00
2025/11/26 21:00:00,40891,26545,5748,2282,26976,5927,2667,24054,6130,2797,2100,8826,9760,5792,UTC+00:00
2025/11/26 22:00:00,40892,26540,5757,2283,26974,5920,2667,24056,6127,2797,2100,8758,9758,5601,UTC+00:00
2025/11/26 23:00:00,40893,26537,5760,2283,26971,5920,2667,24057,6120,2798,2100,8719,9756,5325,UTC+00:00
2025/11/27 00:00:00,40894,26532,5760,2283,26968,5920,2664,24059,6119,2797,2100,8695,9757,5149,UTC+00:00
2025/11/27 01:00:00,40895,26529,5760,2282,26964,5911,2660,24061,6110,2798,2100,8677,9760,5146,UTC+00:00
2025/11/27 02:00:00,40896,26527,5751,2281,26960,5910,2661,24061,6110,2797,2100,8662,9766,5159,UTC+00:00
2025/11/27 03:00:00,40897,26526,5750,2281,26955,5910,2665,24063,6107,2797,2100,8649,9770,5157,UTC+00:00
2025/11/27 04:00:00,40898,26523,5744,2281,26950,5904,2664,24064,6100,2796,2100,8635,9774,5152,UTC+00:00
2025/11/27 05:00:00,40899,26521,5740,2281,26946,5900,2664,24065,6100,2796,2100,8624,9776,5142,UTC+00:00
2025/11/27 06:00:00,40900,26519,5738,2280,26943,5900,2664,24066,6095,2796,2100,8614,9776,5063,UTC+00:00
2025/11/27 07:00:00,40902,26517,5730,2281,26941,5895,2663,24068,6090,2795,2100,8597,9773,4893,UTC+00:00
2025/11/27 08:00:00,40903,26516,5716,2281,26938,5890,2664,24068,6090,2795,2100,8590,9771,4721,UTC+00:00
2025/11/27 09:00:00,40904,26514,5699,2281,26933,5886,2663,24071,6090,2795,2100,8581,9772,4596,UTC+00:00
2025/11/27 10:00:00,40905,26513,5682,2281,26930,5880,2663,24071,6086,2796,2100,8578,9772,4491,UTC+00:00
2025/11/27 11:00:00,40906,26514,5661,2279,26927,5872,2660,24072,6080,2795,2100,8573,9771,4531,UTC+00:00
2025/11/27 12:00:00,40907,26513,5649,2280,26922,5866,2661,24073,6080,2794,2100,8571,9772,4554,UTC+00:00
2025/11/27 13:00:00,40908,26512,5640,2280,26919,5858,2660,24073,6080,2794,2100,8567,9778,4589,UTC+00:00
2025/11/27 14:00:00,40909,26510,5630,2280,26916,5850,2658,24074,6072,2794,2100,8562,9781,4719,UTC+00:00
2025/11/27 15:00:00,40910,26510,5628,2280,26912,5840,2661,24075,6070,2794,2100,8560,9785,4821,UTC+00:00
2025/11/27 16:00:00,40911,26508,5620,2279,26909,5835,2662,24075,6069,2793,2100,8580,9790,4950,UTC+00:00
2025/11/27 17:00:00,40912,26506,5620,2277,26907,5830,2661,24076,6060,2792,2100,8725,9794,5299,UTC+00:00
2025/11/27 18:00:00,40913,26504,5629,2277,26905,5822,2661,24077,6060,2792,2100,8806,9790,5896,UTC+00:00
2025/11/27 19:00:00,40914,26501,5645,2278,26903,5820,2661,24077,6059,2791,2100,8822,9780,6237,UTC+00:00
2025/11/27 20:00:00,40915,26495,5667,2277,26901,5820,2660,24079,6050,2791,2100,8812,9772,6393,UTC+00:00
2025/11/27 21:00:00,40916,26489,5689,2275,26899,5820,2659,24079,6050,2791,2100,8800,9767,6440,UTC+00:00
2025/11/27 22:00:00,40917,26482,5710,2275,26899,5820,2659,24080,6045,2791,2100,8769,9767,6384,UTC+00:00
2025/11/27 23:00:00,40918,26477,5727,2276,26898,5820,2659,24079,6040,2791,2100,8722,9768,6078,UTC+00:00
2025/11/28 00:00:00,40919,26472,5740,2277,26896,5828,2660,24082,6040,2791,2100,8675,9770,5515,UTC+00:00
2025/11/28 01:00:00,40920,26467,5738,2278,26894,5830,2660,24082,6034,2792,2100,8654,9771,5114,UTC+00:00
2025/11/28 02:00:00,40921,26463,5725,2278,26892,5835,2660,24083,6030,2791,2100,8643,9772,5007,UTC+00:00
2025/11/28 03:00:00,40922,26463,5712,2277,26889,5840,2660,24084,6030,2792,2100,8630,9776,4862,UTC+00:00
2025/11/28 04:00:00,40923,26461,5699,2275,26885,5840,2660,24086,6030,2791,2100,8624,9778,4780,UTC+00:00
2025/11/28 05:00:00,40924,26460,5690,2276,26882,5831,2658,24085,6030,2791,2100,8612,9778,4734,UTC+00:00
2025/11/28 06:00:00,40925,26458,5679,2276,26879,5830,2656,24086,6030,2791,2100,8606,9781,4735,UTC+00:00
2025/11/28 07:00:00,40927,26457,5667,2277,26876,5830,2655,24087,6022,2791,2100,8580,9777,4804,UTC+00:00
2025/11/28 08:00:00,40928,26456,5659,2277,26874,5823,2657,24087,6020,2792,2100,8576,9777,4806,UTC+00:00
2025/11/28 09:00:00,40929,26455,5650,2277,26872,5820,2657,24087,6020,2792,2100,8574,9777,4811,UTC+00:00
2025/11/28 10:00:00,40930,26454,5648,2277,26870,5815,2656,24089,6020,2792,2100,8568,9773,4811,UTC+00:00
2025/11/28 11:00:00,40931,26454,5640,2276,26868,5810,2655,24089,6020,2791,2100,8565,9769,4774,UTC+00:00
2025/11/28 12:00:00,40932,26452,5636,2276,26865,5810,2655,24089,6015,2791,2100,8561,9764,4683,UTC+00:00
2025/11/28 13:00:00,40933,26450,5627,2276,26863,5802,2653,24089,6010,2791,2100,8551,9761,4638,UTC+00:00
2025/11/28 14:00:00,40934,26450,5617,2277,26861,5800,2653,24089,6010,2791,2100,8550,9759,4645,UTC+00:00
2025/11/28 15:00:00,40935,26448,5608,2276,26857,5800,2654,24089,6010,2791,2100,8554,9761,4698,UTC+00:00
2025/11/28 16:00:00,40936,26446,5600,2276,26855,5790,2654,24091,6010,2791,2100,8557,9758,4785,UTC+00:00
2025/11/28 17:00:00,40937,26445,5594,2276,26853,5789,2655,24091,6003,2791,2100,8569,9750,4894,UTC+00:00
2025/11/28 18:00:00,40938,26443,5590,2276,26851,5780,2655,24091,6000,2791,2100,8588,9734,5056,UTC+00:00
2025/11/28 19:00:00,40939,26440,5590,2276,26850,5779,2656,24092,6000,2791,2100,8593,9716,5175,UTC+00:00
2025/11/28 20:00:00,40940,26438,5590,2275,26847,5770,2654,24092,6000,2791,2100,8586,9698,5226,UTC+00:00
