z6-12555,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port7,Port7,Port8,Port8
2025/11/16 15:00:00,0.289,10.0,1.32,0.331,10.9,1.133,0.284,12.1,1.148,100,8352,97.58,6.2
2025/11/16 16:00:00,0.289,9.9,1.323,0.331,10.8,1.134,0.284,12.0,1.146,100,8421,97.68,11.3
2025/11/16 17:00:00,0.289,10.0,1.32,0.331,10.7,1.132,0.284,12.0,1.146,100,8520,97.69,14.9
2025/11/16 18:00:00,0.289,10.1,1.32,0.331,10.7,1.129,0.284,12.0,1.146,100,8601,97.66,18.3
2025/11/16 19:00:00,0.288,10.3,1.314,0.331,10.7,1.13,0.284,12.0,1.146,100,8633,97.55,21.5
2025/11/16 20:00:00,0.288,10.5,1.313,0.331,10.7,1.13,0.284,11.9,1.146,100,8639,97.44,23.4
2025/11/16 21:00:00,0.288,10.8,1.316,0.331,10.7,1.13,0.284,11.9,1.146,100,8630,97.34,23.7
2025/11/16 22:00:00,0.287,11.0,1.318,0.331,10.8,1.13,0.284,11.9,1.146,100,8616,97.29,22.5
2025/11/16 23:00:00,0.287,11.1,1.315,0.331,10.9,1.13,0.284,11.9,1.146,100,8566,97.31,19.9
2025/11/17 00:00:00,0.287,11.2,1.318,0.331,11.0,1.13,0.284,11.9,1.146,100,8525,97.32,12.7
2025/11/17 01:00:00,0.287,11.1,1.318,0.331,11.0,1.13,0.284,11.9,1.146,100,8504,97.28,7.0
2025/11/17 02:00:00,0.287,11.0,1.319,0.331,11.1,1.129,0.284,11.9,1.146,100,8494,97.23,4.5
2025/11/17 03:00:00,0.287,10.8,1.323,0.331,11.1,1.132,0.284,11.9,1.146,100,8485,97.2,4.3
2025/11/17 04:00:00,0.287,10.6,1.324,0.331,11.0,1.132,0.284,11.9,1.146,100,8480,97.2,8.1
2025/11/17 05:00:00,0.287,10.5,1.321,0.331,11.0,1.133,0.284,11.9,1.146,100,8469,97.17,8.8
2025/11/17 06:00:00,0.287,10.4,1.319,0.331,10.9,1.133,0.284,11.9,1.146,100,8462,97.17,8.4
2025/11/17 07:00:00,0.287,10.4,1.319,0.331,10.9,1.131,0.284,11.9,1.146,100,8447,97.12,8.5
2025/11/17 08:00:00,0.287,10.3,1.317,0.331,10.8,1.131,0.284,11.9,1.146,100,8442,97.08,8.5
2025/11/17 09:00:00,0.287,10.2,1.317,0.331,10.8,1.131,0.284,11.9,1.146,100,8431,97.04,8.3
2025/11/17 10:00:00,0.287,10.2,1.321,0.331,10.8,1.131,0.284,11.9,1.143,100,8425,96.97,8.6
2025/11/17 11:00:00,0.287,10.1,1.318,0.331,10.7,1.132,0.284,11.9,1.146,100,8419,96.93,8.8
2025/11/17 12:00:00,0.287,10.1,1.321,0.331,10.7,1.129,0.285,11.8,1.144,100,8412,96.88,9.2
2025/11/17 13:00:00,0.287,10.0,1.316,0.331,10.6,1.127,0.284,11.8,1.144,100,8407,96.87,9.4
2025/11/17 14:00:00,0.287,10.0,1.316,0.331,10.6,1.124,0.285,11.8,1.144,100,8399,96.88,10.8
2025/11/17 15:00:00,0.287,10.0,1.317,0.331,10.6,1.124,0.285,11.8,1.144,100,8402,96.88,11.9
2025/11/17 16:00:00,0.287,10.1,1.313,0.331,10.5,1.128,0.284,11.8,1.144,100,8418,96.81,14.2
2025/11/17 17:00:00,0.287,10.2,1.313,0.33,10.5,1.128,0.285,11.8,1.144,100,8497,96.74,17.3
2025/11/17 18:00:00,0.286,10.4,1.313,0.33,10.5,1.128,0.285,11.7,1.144,100,8510,96.65,20.2
2025/11/17 19:00:00,0.286,10.6,1.306,0.33,10.6,1.128,0.285,11.7,1.144,100,8549,96.52,21.1
2025/11/17 20:00:00,0.286,10.9,1.312,0.33,10.6,1.128,0.285,11.7,1.144,100,8601,96.39,23.9
2025/11/17 21:00:00,0.285,11.2,1.314,0.33,10.8,1.128,0.285,11.7,1.144,100,8597,96.32,25.5
2025/11/17 22:00:00,0.285,11.5,1.31,0.33,10.9,1.128,0.285,11.7,1.144,100,8565,96.26,25.2
2025/11/17 23:00:00,0.285,11.7,1.309,0.33,11.0,1.127,0.285,11.7,1.144,100,8501,96.3,23.2
2025/11/18 00:00:00,0.285,11.9,1.312,0.33,11.1,1.127,0.285,11.7,1.144,100,8462,96.32,20.4
2025/11/18 01:00:00,0.285,12.0,1.309,0.33,11.3,1.126,0.285,11.7,1.144,100,8433,96.38,17.8
2025/11/18 02:00:00,0.285,12.1,1.309,0.33,11.4,1.129,0.285,11.8,1.144,100,8417,96.41,16.0
2025/11/18 03:00:00,0.284,12.1,1.315,0.33,11.5,1.128,0.285,11.8,1.146,100,8404,96.43,15.7
2025/11/18 04:00:00,0.284,12.1,1.315,0.33,11.5,1.128,0.285,11.8,1.146,100,8390,96.52,14.6
2025/11/18 05:00:00,0.284,12.0,1.319,0.329,11.6,1.13,0.285,11.9,1.149,100,8374,96.52,12.5
2025/11/18 06:00:00,0.284,12.0,1.316,0.329,11.6,1.128,0.284,11.9,1.149,100,8363,96.52,10.1
2025/11/18 07:00:00,0.284,11.9,1.313,0.329,11.7,1.13,0.284,11.9,1.146,100,8339,96.53,8.6
2025/11/18 08:00:00,0.285,11.7,1.314,0.329,11.7,1.13,0.284,12.0,1.148,100,8332,96.54,6.5
2025/11/18 09:00:00,0.285,11.5,1.317,0.329,11.6,1.131,0.284,12.0,1.148,100,8329,96.6,4.3
2025/11/18 10:00:00,0.285,11.3,1.318,0.329,11.6,1.131,0.284,12.0,1.146,100,8326,96.66,2.8
2025/11/18 11:00:00,0.285,11.1,1.319,0.329,11.5,1.131,0.284,12.0,1.148,100,8319,96.71,1.4
2025/11/18 12:00:00,0.285,10.9,1.323,0.329,11.4,1.132,0.284,12.1,1.148,100,8320,96.76,1.0
2025/11/18 13:00:00,0.285,10.8,1.322,0.329,11.3,1.132,0.284,12.1,1.145,100,8315,96.8,0.5
2025/11/18 14:00:00,0.285,10.6,1.317,0.329,11.3,1.13,0.284,12.1,1.145,100,8313,96.86,0.6
2025/11/18 15:00:00,0.284,10.4,1.319,0.329,11.2,1.13,0.284,12.1,1.148,100,8330,97.02,5.4
2025/11/18 16:00:00,0.285,10.3,1.319,0.329,11.0,1.131,0.284,12.1,1.145,100,8399,97.15,10.8
2025/11/18 17:00:00,0.284,10.3,1.32,0.329,11.0,1.131,0.285,12.1,1.145,100,8500,97.25,15.1
2025/11/18 18:00:00,0.284,10.4,1.316,0.329,10.9,1.129,0.284,12.0,1.145,100,8587,97.26,18.5
2025/11/18 19:00:00,0.284,10.6,1.313,0.329,10.9,1.127,0.284,12.0,1.146,100,8636,97.26,20.8
2025/11/18 20:00:00,0.284,10.8,1.312,0.329,10.9,1.127,0.285,12.0,1.145,100,8656,97.26,21.8
2025/11/18 21:00:00,0.284,11.0,1.315,0.329,11.0,1.127,0.285,12.0,1.145,100,8648,97.29,22.1
2025/11/18 22:00:00,0.283,11.2,1.319,0.329,11.0,1.13,0.285,12.0,1.145,100,8621,97.35,20.7
2025/11/18 23:00:00,0.282,11.3,1.319,0.329,11.1,1.127,0.285,12.0,1.145,100,8578,97.44,17.9
2025/11/19 00:00:00,0.282,11.4,1.317,0.329,11.2,1.127,0.285,12.0,1.145,100,8539,97.53,12.7
2025/11/19 01:00:00,0.282,11.4,1.322,0.329,11.2,1.129,0.284,12.0,1.146,100,8520,97.61,7.8
2025/11/19 02:00:00,0.281,11.2,1.323,0.329,11.3,1.126,0.284,12.0,1.146,100,8505,97.68,7.6
2025/11/19 03:00:00,0.281,11.1,1.327,0.329,11.3,1.126,0.284,12.0,1.146,100,8494,97.77,5.7
2025/11/19 04:00:00,0.281,11.0,1.328,0.329,11.3,1.129,0.284,12.0,1.146,100,8483,97.8,3.6
2025/11/19 05:00:00,0.281,10.8,1.326,0.329,11.2,1.127,0.284,12.0,1.146,100,8475,97.81,1.6
2025/11/19 06:00:00,0.281,10.7,1.321,0.329,11.2,1.127,0.284,12.0,1.146,100,8468,97.82,-0.2
2025/11/19 07:00:00,0.282,10.4,1.324,0.329,11.1,1.13,0.284,12.0,1.146,100,8440,97.8,-0.8
2025/11/19 08:00:00,0.282,10.2,1.324,0.329,11.0,1.128,0.284,12.0,1.146,100,8442,97.83,0.0
2025/11/19 09:00:00,0.282,10.1,1.322,0.329,10.9,1.128,0.284,12.0,1.143,100,8441,97.9,2.4
2025/11/19 10:00:00,0.282,10.0,1.316,0.329,10.8,1.126,0.284,12.0,1.143,100,8440,97.92,3.9
2025/11/19 11:00:00,0.282,9.9,1.314,0.329,10.8,1.124,0.285,12.0,1.143,100,8438,97.93,4.3
2025/11/19 12:00:00,0.282,9.9,1.315,0.329,10.7,1.129,0.285,12.0,1.143,100,8432,97.94,4.4
2025/11/19 13:00:00,0.282,9.9,1.318,0.329,10.6,1.127,0.285,11.9,1.143,100,8425,97.98,4.5
2025/11/19 14:00:00,0.281,9.9,1.325,0.329,10.6,1.13,0.285,11.9,1.143,100,8420,98.02,4.7
2025/11/19 15:00:00,0.281,9.9,1.325,0.329,10.5,1.127,0.285,11.9,1.143,100,8424,98.05,5.5
2025/11/19 16:00:00,0.281,9.9,1.326,0.329,10.5,1.128,0.285,11.9,1.143,100,8482,98.1,7.9
2025/11/19 17:00:00,0.281,9.9,1.323,0.329,10.5,1.128,0.285,11.8,1.143,100,8555,98.1,12.4
2025/11/19 18:00:00,0.281,10.0,1.317,0.329,10.5,1.128,0.285,11.8,1.144,100,8642,98.02,15.2
2025/11/19 19:00:00,0.281,10.2,1.317,0.329,10.5,1.128,0.285,11.8,1.144,100,8672,97.93,19.1
2025/11/19 20:00:00,0.28,10.4,1.316,0.329,10.5,1.126,0.285,11.8,1.146,100,8652,97.86,20.6
2025/11/19 21:00:00,0.28,10.7,1.318,0.328,10.6,1.128,0.285,11.8,1.146,100,8665,97.77,21.6
2025/11/19 22:00:00,0.28,10.9,1.315,0.328,10.7,1.128,0.285,11.7,1.144,100,8581,97.74,20.7
2025/11/19 23:00:00,0.28,11.0,1.314,0.328,10.8,1.125,0.285,11.7,1.144,100,8537,97.74,16.5
2025/11/20 00:00:00,0.28,11.1,1.32,0.328,10.8,1.123,0.285,11.7,1.144,100,8510,97.72,14.2
2025/11/20 01:00:00,0.28,11.2,1.323,0.328,10.9,1.122,0.285,11.7,1.144,100,8491,97.7,13.2
2025/11/20 02:00:00,0.279,11.2,1.324,0.328,11.0,1.125,0.285,11.7,1.144,100,8476,97.64,12.7
2025/11/20 03:00:00,0.279,11.2,1.324,0.328,11.0,1.125,0.285,11.7,1.144,100,8462,97.66,12.0
2025/11/20 04:00:00,0.279,11.2,1.327,0.328,11.1,1.124,0.285,11.8,1.144,100,8453,97.64,11.8
2025/11/20 05:00:00,0.279,11.2,1.328,0.328,11.1,1.127,0.285,11.8,1.143,100,8439,97.65,11.5
2025/11/20 06:00:00,0.279,11.2,1.327,0.328,11.1,1.129,0.285,11.8,1.143,100,8430,97.59,11.2
2025/11/20 07:00:00,0.279,11.2,1.328,0.328,11.1,1.13,0.285,11.8,1.146,100,8403,97.56,11.1
2025/11/20 08:00:00,0.279,11.2,1.328,0.328,11.2,1.129,0.285,11.8,1.146,100,8396,97.53,10.1
2025/11/20 09:00:00,0.279,11.2,1.329,0.328,11.2,1.129,0.285,11.8,1.146,100,8388,97.55,7.8
2025/11/20 10:00:00,0.279,11.1,1.33,0.328,11.2,1.129,0.285,11.9,1.146,100,8382,97.54,6.2
2025/11/20 11:00:00,0.279,11.0,1.327,0.328,11.2,1.129,0.285,11.9,1.145,100,8376,97.47,5.5
2025/11/20 12:00:00,0.279,10.9,1.328,0.328,11.2,1.127,0.285,11.9,1.146,100,8372,97.45,4.8
2025/11/20 13:00:00,0.278,10.8,1.322,0.328,11.1,1.13,0.285,11.9,1.146,100,8369,97.44,5.7
2025/11/20 14:00:00,0.278,10.7,1.32,0.328,11.1,1.127,0.285,11.9,1.143,100,8365,97.46,5.6
2025/11/20 15:00:00,0.278,10.6,1.327,0.328,11.0,1.128,0.285,11.9,1.143,100,8368,97.48,6.8
2025/11/20 16:00:00,0.278,10.6,1.327,0.328,11.0,1.128,0.285,11.9,1.143,100,8376,97.55,8.3
2025/11/20 17:00:00,0.278,10.6,1.328,0.328,11.0,1.128,0.285,11.9,1.145,100,8393,97.6,10.1
2025/11/20 18:00:00,0.278,10.7,1.328,0.328,10.9,1.126,0.285,11.9,1.143,100,8431,97.55,12.2
2025/11/20 19:00:00,0.278,10.8,1.318,0.328,10.9,1.126,0.285,11.9,1.143,100,8520,97.47,14.9
2025/11/20 20:00:00,0.278,11.0,1.318,0.328,11.0,1.126,0.285,11.9,1.146,100,8538,97.41,17.4
2025/11/20 21:00:00,0.278,11.2,1.323,0.328,11.0,1.128,0.285,11.9,1.143,100,8522,97.37,16.7
2025/11/20 22:00:00,0.277,11.4,1.325,0.328,11.1,1.125,0.285,11.9,1.146,100,8491,97.36,15.2
2025/11/20 23:00:00,0.277,11.5,1.325,0.328,11.2,1.128,0.285,11.9,1.146,100,8470,97.39,13.6
2025/11/21 00:00:00,0.277,11.6,1.325,0.327,11.2,1.128,0.285,11.9,1.145,100,8453,97.35,12.3
2025/11/21 01:00:00,0.277,11.6,1.322,0.327,11.3,1.127,0.285,11.9,1.145,100,8438,97.32,11.3
2025/11/21 02:00:00,0.277,11.6,1.325,0.327,11.3,1.127,0.285,11.9,1.145,100,8425,97.38,10.4
2025/11/21 03:00:00,0.277,11.5,1.322,0.328,11.4,1.129,0.285,11.9,1.148,100,8418,97.39,9.6
2025/11/21 04:00:00,0.292,11.5,1.281,0.328,11.4,1.126,0.284,12.0,1.149,100,8409,97.32,9.2
2025/11/21 05:00:00,0.351,11.4,1.209,0.34,11.4,1.097,0.284,12.0,1.146,100,8405,97.3,9.2
2025/11/21 06:00:00,0.368,11.3,1.287,0.372,11.4,1.118,0.284,12.0,1.141,100,8392,97.26,8.9
2025/11/21 07:00:00,0.369,11.3,1.298,0.376,11.4,1.17,0.284,12.0,1.139,100,8384,97.2,8.3
2025/11/21 08:00:00,0.374,11.2,1.284,0.379,11.4,1.171,0.284,12.0,1.142,100,8376,97.17,8.0
2025/11/21 09:00:00,0.378,11.1,1.27,0.381,11.3,1.168,0.284,12.0,1.146,100,8371,97.05,7.8
2025/11/21 10:00:00,0.365,11.0,1.301,0.376,11.3,1.175,0.285,12.0,1.242,100,8366,97.01,7.9
2025/11/21 11:00:00,0.356,11.0,1.325,0.373,11.3,1.174,0.286,12.0,1.322,100,8363,97.01,8.1
2025/11/21 12:00:00,0.362,10.9,1.305,0.373,11.2,1.173,0.288,12.0,1.351,100,8357,97.02,8.3
2025/11/21 13:00:00,0.38,10.8,1.261,0.385,11.1,1.151,0.319,12.0,1.354,100,8352,97.0,8.1
2025/11/21 14:00:00,0.365,10.8,1.299,0.378,11.1,1.16,0.355,12.0,1.255,100,8347,97.05,7.7
2025/11/21 15:00:00,0.359,10.7,1.314,0.374,11.1,1.163,0.356,12.0,1.243,100,8341,97.08,7.3
2025/11/21 16:00:00,0.365,10.7,1.3,0.374,11.1,1.162,0.356,12.0,1.232,100,8337,97.11,7.2
2025/11/21 17:00:00,0.367,10.7,1.291,0.376,11.0,1.16,0.357,12.0,1.229,100,8336,97.13,7.5
2025/11/21 18:00:00,0.36,10.7,1.315,0.375,11.0,1.164,0.358,12.0,1.227,100,8327,97.13,7.6
2025/11/21 19:00:00,0.366,10.7,1.297,0.376,11.0,1.162,0.359,12.0,1.223,100,8329,97.1,7.7
2025/11/21 20:00:00,0.363,10.7,1.307,0.376,11.0,1.162,0.36,11.9,1.223,100,8325,97.09,7.5
2025/11/21 21:00:00,0.357,10.7,1.323,0.374,10.9,1.168,0.36,11.9,1.221,100,8322,97.13,7.1
2025/11/21 22:00:00,0.363,10.7,1.308,0.374,10.9,1.164,0.36,11.9,1.219,100,8318,97.17,7.0
2025/11/21 23:00:00,0.36,10.6,1.32,0.374,10.9,1.167,0.36,11.9,1.218,100,8313,97.22,6.3
2025/11/22 00:00:00,0.356,10.6,1.318,0.373,10.9,1.167,0.36,11.9,1.218,100,8311,97.31,5.5
2025/11/22 01:00:00,0.352,10.6,1.327,0.371,10.9,1.166,0.36,11.9,1.217,100,8304,97.39,5.2
2025/11/22 02:00:00,0.349,10.5,1.332,0.37,10.9,1.165,0.359,11.9,1.214,100,8301,97.43,5.1
2025/11/22 03:00:00,0.347,10.4,1.338,0.369,10.9,1.165,0.358,11.9,1.214,100,8295,97.53,5.1
2025/11/22 04:00:00,0.345,10.4,1.339,0.368,10.8,1.164,0.357,11.9,1.215,100,8292,97.59,5.0
2025/11/22 05:00:00,0.344,10.3,1.335,0.367,10.8,1.164,0.356,11.9,1.212,100,8292,97.64,4.8
2025/11/22 06:00:00,0.343,10.3,1.336,0.367,10.8,1.164,0.355,11.9,1.212,100,8288,97.67,4.8
2025/11/22 07:00:00,0.342,10.2,1.334,0.366,10.7,1.166,0.355,11.8,1.212,100,8275,97.72,4.8
2025/11/22 08:00:00,0.341,10.1,1.337,0.365,10.7,1.165,0.354,11.8,1.213,100,8273,97.75,4.4
2025/11/22 09:00:00,0.34,10.1,1.344,0.365,10.7,1.167,0.353,11.8,1.213,100,8266,97.73,2.1
2025/11/22 10:00:00,0.339,10.0,1.34,0.365,10.6,1.168,0.352,11.8,1.212,100,8263,97.72,-0.3
2025/11/22 11:00:00,0.339,9.8,1.337,0.364,10.6,1.167,0.352,11.8,1.211,100,8263,97.72,-1.5
2025/11/22 12:00:00,0.338,9.6,1.346,0.364,10.5,1.169,0.351,11.8,1.211,100,8260,97.73,-1.9
2025/11/22 13:00:00,0.338,9.5,1.349,0.363,10.4,1.168,0.351,11.8,1.212,100,8257,97.8,-2.2
2025/11/22 14:00:00,0.337,9.3,1.345,0.363,10.3,1.169,0.35,11.7,1.211,100,8254,97.83,-2.0
2025/11/22 15:00:00,0.337,9.2,1.345,0.363,10.3,1.167,0.35,11.7,1.213,100,8278,97.93,2.0
2025/11/22 16:00:00,0.336,9.0,1.35,0.363,10.2,1.171,0.349,11.7,1.209,100,8349,98.02,7.9
2025/11/22 17:00:00,0.336,9.0,1.349,0.363,10.1,1.17,0.349,11.7,1.205,100,8467,98.05,11.9
2025/11/22 18:00:00,0.336,9.1,1.349,0.362,10.0,1.168,0.348,11.6,1.209,100,8572,98.05,15.9
2025/11/22 19:00:00,0.335,9.3,1.346,0.362,10.0,1.169,0.348,11.6,1.211,100,8639,97.98,19.0
2025/11/22 20:00:00,0.335,9.5,1.342,0.362,10.0,1.17,0.348,11.6,1.212,100,8665,97.91,20.8
2025/11/22 21:00:00,0.335,9.7,1.342,0.362,10.0,1.168,0.347,11.6,1.214,100,8665,97.85,21.6
2025/11/22 22:00:00,0.334,10.0,1.343,0.362,10.1,1.171,0.347,11.5,1.215,100,8648,97.86,21.1
2025/11/22 23:00:00,0.334,10.2,1.336,0.361,10.2,1.171,0.347,11.5,1.213,100,8594,97.86,19.0
2025/11/23 00:00:00,0.334,10.3,1.334,0.361,10.2,1.169,0.346,11.5,1.214,100,8551,97.88,12.0
2025/11/23 01:00:00,0.334,10.3,1.334,0.361,10.3,1.172,0.346,11.5,1.212,100,8529,97.9,5.8
2025/11/23 02:00:00,0.333,10.2,1.338,0.361,10.4,1.171,0.346,11.5,1.213,100,8515,97.92,3.8
2025/11/23 03:00:00,0.333,10.1,1.342,0.361,10.4,1.172,0.345,11.5,1.214,100,8508,97.94,4.3
2025/11/23 04:00:00,0.333,10.0,1.343,0.36,10.4,1.17,0.345,11.5,1.215,100,8501,97.96,4.5
2025/11/23 05:00:00,0.333,9.8,1.341,0.36,10.4,1.168,0.345,11.5,1.216,100,8488,97.96,3.4
2025/11/23 06:00:00,0.333,9.8,1.339,0.36,10.3,1.169,0.345,11.5,1.214,100,8481,97.95,2.4
2025/11/23 07:00:00,0.333,9.6,1.34,0.36,10.3,1.169,0.344,11.5,1.214,100,8457,97.98,2.1
2025/11/23 08:00:00,0.333,9.5,1.344,0.36,10.2,1.17,0.344,11.5,1.215,100,8456,97.99,2.0
2025/11/23 09:00:00,0.333,9.4,1.343,0.36,10.2,1.171,0.344,11.5,1.216,100,8450,97.97,0.9
2025/11/23 10:00:00,0.332,9.3,1.334,0.36,10.1,1.171,0.344,11.5,1.214,100,8447,97.94,0.3
2025/11/23 11:00:00,0.332,9.2,1.333,0.36,10.0,1.172,0.343,11.4,1.215,100,8440,97.91,-0.2
2025/11/23 12:00:00,0.332,9.0,1.343,0.36,10.0,1.17,0.343,11.4,1.216,100,8439,97.89,-0.5
2025/11/23 13:00:00,0.332,8.9,1.344,0.36,9.9,1.173,0.343,11.4,1.216,100,8431,97.89,-1.0
2025/11/23 14:00:00,0.332,8.8,1.343,0.359,9.8,1.171,0.343,11.4,1.214,100,8430,97.89,-1.0
2025/11/23 15:00:00,0.332,8.7,1.341,0.359,9.7,1.172,0.343,11.4,1.215,100,8445,97.95,3.7
2025/11/23 16:00:00,0.332,8.6,1.339,0.359,9.6,1.172,0.343,11.3,1.216,100,8510,98.0,9.9
2025/11/23 17:00:00,0.331,8.6,1.336,0.359,9.6,1.17,0.343,11.3,1.216,100,8591,97.97,16.0
2025/11/23 18:00:00,0.331,8.8,1.336,0.359,9.5,1.171,0.342,11.3,1.214,100,8638,97.85,20.7
2025/11/23 19:00:00,0.331,9.0,1.338,0.359,9.5,1.171,0.342,11.3,1.214,100,8652,97.73,23.0
2025/11/23 20:00:00,0.331,9.4,1.334,0.359,9.6,1.171,0.342,11.2,1.215,100,8652,97.66,24.0
2025/11/23 21:00:00,0.33,9.7,1.333,0.359,9.7,1.172,0.342,11.2,1.216,100,8633,97.59,24.4
2025/11/23 22:00:00,0.33,10.0,1.335,0.359,9.8,1.169,0.342,11.2,1.216,100,8594,97.56,23.3
2025/11/23 23:00:00,0.33,10.2,1.334,0.358,9.9,1.171,0.342,11.2,1.214,100,8535,97.55,18.5
2025/11/24 00:00:00,0.33,10.4,1.34,0.358,10.0,1.168,0.342,11.1,1.214,100,8506,97.55,13.8
