z6-12558,,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port4,Port4,Port4,Port4,Port5,Port5,Port7,Port7,Port8,Port8, 
2021/07/03 18:00:00,628,22494,7548,1820,21692,7402,1708,27234,7364,2774,8011,1896,9697,2.372927852019701,0,0,2100,8353,9689,8289,UTC+00:00
2021/07/03 19:00:00,629,22452,7680,1820,21691,7430,1707,27226,7360,2773,8020,1899,9691,2.3920279709709398,0,0,2100,8372,9684,8339,UTC+00:00
2021/07/03 20:00:00,630,22407,7793,1820,21690,7471,1707,27216,7356,2771,8177,1918,9686,2.7749177955256723,0,0,2100,8406,9678,8455,UTC+00:00
2021/07/03 21:00:00,631,22364,7908,1819,21688,7519,1706,27206,7350,2771,8147,1874,9681,2.7396853771847582,0,0,2100,8398,9674,8493,UTC+00:00
2021/07/03 22:00:00,632,22329,7998,1820,21688,7573,1707,27197,7350,2771,8148,1869,9676,2.7473075682608528,0,0,2100,8410,9668,8431,UTC+00:00
2021/07/03 23:00:00,633,22300,8035,1819,21686,7624,1707,27190,7350,2770,8062,1849,9672,2.546485341683483,0,0,2100,8398,9665,8333,UTC+00:00
2021/07/04 00:00:00,634,22277,8035,1819,21684,7666,1706,27184,7351,2771,8056,1861,9668,2.5194285568330566,0,0,2100,8384,9661,8318,UTC+00:00
2021/07/04 01:00:00,635,22264,8002,1819,21681,7694,1707,27181,7360,2771,7935,1943,9668,2.1432256444129947,0,0,2100,8358,9660,8136,UTC+00:00
2021/07/04 02:00:00,636,22257,7944,1817,21681,7709,1706,27175,7363,2771,7679,1965,9664,1.5549851937031998,0,0,2100,8336,9658,7786,UTC+00:00
2021/07/04 03:00:00,637,22256,7878,1816,21679,7710,1705,27174,7370,2771,7534,1923,9665,1.3076929261661285,0,0,2100,8318,9659,7517,UTC+00:00
2021/07/04 04:00:00,638,22256,7809,1816,21676,7701,1707,27173,7376,2772,7432,1945,9672,1.0948468415809296,0,0,2100,8307,9666,7379,UTC+00:00
2021/07/04 05:00:00,639,22255,7746,1814,21672,7683,1707,27172,7383,2774,7393,1986,9674,0.983524768305782,0,0,2100,8298,9667,7341,UTC+00:00
2021/07/04 06:00:00,641,22255,7688,1813,21668,7661,1707,27172,7390,2775,7338,2011,9674,0.8617714337758247,0,0,2100,8282,9667,7295,UTC+00:00
2021/07/04 07:00:00,642,22256,7639,1812,21666,7638,1707,27173,7393,2775,7298,2021,9672,0.7831481869813204,0,0,2100,8274,9665,7251,UTC+00:00
2021/07/04 08:00:00,643,22261,7594,1810,21665,7613,1707,27172,7400,2775,7241,1993,9670,0.7158389993658256,0,0,2100,8267,9664,7201,UTC+00:00
2021/07/04 09:00:00,644,22260,7554,1808,21666,7589,1706,27173,7400,2776,7145,1996,9667,0.558716097300453,0,0,2100,8263,9660,7111,UTC+00:00
2021/07/04 10:00:00,645,22262,7516,1807,21665,7566,1707,27171,7400,2776,7081,1969,9669,0.4872842120604861,0,0,2100,8259,9661,7039,UTC+00:00
2021/07/04 11:00:00,646,22264,7482,1807,21664,7543,1705,27171,7400,2775,7041,1946,9670,0.4504654085965798,0,0,2100,8253,9663,6991,UTC+00:00
2021/07/04 12:00:00,647,22266,7448,1806,21665,7521,1706,27171,7400,2774,7055,1932,9670,0.48525517518483596,0,0,2100,8247,9663,6985,UTC+00:00
2021/07/04 13:00:00,648,22270,7419,1806,21663,7500,1703,27169,7400,2773,7164,1971,9672,0.6135950997873967,0,0,2100,8248,9664,7148,UTC+00:00
2021/07/04 14:00:00,649,22265,7397,1806,21661,7481,1700,27168,7400,2773,7389,2057,9675,0.9053933279133219,0,0,2100,8246,9667,7488,UTC+00:00
2021/07/04 15:00:00,650,22248,7396,1806,21658,7464,1700,27164,7400,2773,7626,2002,9675,1.4097245332801807,0,0,2100,8248,9668,7801,UTC+00:00
2021/07/04 16:00:00,651,22224,7432,1802,21656,7450,1702,27160,7390,2772,7793,1829,9672,1.9340604244226467,0,0,2100,8263,9664,7995,UTC+00:00
2021/07/04 17:00:00,652,22194,7501,1800,21653,7450,1700,27153,7390,2772,7913,1886,9671,2.1486272275004996,0,0,2100,8295,9663,8118,UTC+00:00
2021/07/04 18:00:00,653,22168,7599,1798,21649,7457,1699,27144,7389,2771,7958,1911,9668,2.2297836393685784,0,0,2100,8339,9660,8147,UTC+00:00
2021/07/04 19:00:00,654,22138,7705,1795,21647,7481,1699,27135,7380,2770,8042,1915,9666,2.430470691319041,0,0,2100,8384,9659,8249,UTC+00:00
2021/07/04 20:00:00,655,22106,7821,1794,21645,7514,1699,27124,7380,2769,8105,1937,9664,2.567718031777681,0,0,2100,8418,9657,8359,UTC+00:00
2021/07/04 21:00:00,656,22074,7937,1793,21641,7558,1699,27112,7380,2769,8120,1937,9663,2.6063747725466415,0,0,2100,8422,9655,8416,UTC+00:00
2021/07/04 22:00:00,657,22045,8025,1793,21640,7609,1699,27100,7380,2769,8091,1913,9661,2.5558971941871693,0,0,2100,8428,9654,8372,UTC+00:00
2021/07/04 23:00:00,658,22024,8066,1793,21635,7660,1699,27087,7380,2769,8062,1897,9656,2.498485341683483,0,0,2100,8420,9649,8330,UTC+00:00
2021/07/05 00:00:00,659,22005,8067,1792,21631,7701,1699,27075,7380,2768,8018,1910,9654,2.376108236466595,0,0,2100,8403,9647,8252,UTC+00:00
2021/07/05 01:00:00,660,21993,8033,1792,21628,7730,1699,27063,7382,2768,7908,1949,9656,2.073979862544377,0,0,2100,8380,9648,8082,UTC+00:00
2021/07/05 02:00:00,661,21988,7974,1792,21625,7746,1699,27058,7390,2769,7649,1906,9656,1.5523430864917371,0,0,2100,8349,9650,7757,UTC+00:00
2021/07/05 03:00:00,662,21987,7908,1792,21624,7746,1699,27053,7395,2770,7477,1879,9658,1.2437929318437653,0,0,2100,8333,9652,7462,UTC+00:00
2021/07/05 04:00:00,663,21987,7838,1789,21621,7735,1699,27051,7402,2770,7410,1932,9664,1.0680011296327305,0,0,2100,8323,9658,7351,UTC+00:00
2021/07/05 05:00:00,664,21986,7774,1786,21617,7716,1699,27049,7410,2770,7313,1953,9668,0.8767119589134749,0,0,2100,8314,9661,7270,UTC+00:00
2021/07/05 06:00:00,666,21983,7717,1786,21613,7693,1699,27049,7414,2772,7282,1923,9669,0.8541030724507856,0,0,2100,8294,9662,7231,UTC+00:00
2021/07/05 07:00:00,667,21985,7665,1785,21611,7669,1699,27047,7420,2773,7242,1921,9669,0.7894863414618538,0,0,2100,8287,9663,7197,UTC+00:00
2021/07/05 08:00:00,668,21987,7619,1785,21611,7644,1699,27047,7423,2773,7164,1932,9668,0.6525950997873968,0,0,2100,8279,9661,7135,UTC+00:00
2021/07/05 09:00:00,669,21985,7578,1785,21609,7619,1699,27045,7430,2773,7086,1937,9664,0.5268527439659592,0,0,2100,8275,9657,7044,UTC+00:00
2021/07/05 10:00:00,670,21984,7539,1782,21609,7595,1699,27044,7430,2773,7087,1945,9663,0.520368898944916,0,0,2100,8269,9656,7033,UTC+00:00
2021/07/05 11:00:00,671,21984,7504,1779,21608,7571,1699,27043,7430,2771,7044,1955,9668,0.445907123563253,0,0,2100,8264,9661,6999,UTC+00:00
2021/07/05 12:00:00,672,21983,7474,1778,21606,7548,1697,27040,7430,2771,7051,1964,9674,0.4472991822551027,0,0,2100,8262,9668,7002,UTC+00:00
2021/07/05 13:00:00,673,21984,7447,1778,21605,7527,1698,27038,7430,2771,7185,2022,9681,0.595974785941225,0,0,2100,8257,9673,7168,UTC+00:00
2021/07/05 14:00:00,674,21981,7426,1778,21604,7506,1698,27039,7422,2771,7405,2136,9685,0.8550092355427021,0,0,2100,8260,9678,7493,UTC+00:00
2021/07/05 15:00:00,675,21972,7427,1778,21601,7490,1695,27034,7420,2771,7644,2104,9686,1.3441615768623487,0,0,2100,8262,9679,7815,UTC+00:00
2021/07/05 16:00:00,676,21957,7464,1774,21598,7479,1696,27029,7420,2771,7808,1895,9686,1.901109511203551,0,0,2100,8270,9678,7992,UTC+00:00
2021/07/05 17:00:00,677,21941,7533,1771,21595,7475,1691,27022,7411,2770,7918,1815,9687,2.2313039838279543,0,0,2100,8307,9679,8126,UTC+00:00
2021/07/05 18:00:00,678,21922,7631,1771,21592,7486,1690,27012,7410,2769,8002,1822,9685,2.424926989218857,0,0,2100,8353,9677,8228,UTC+00:00
2021/07/05 19:00:00,679,21903,7753,1771,21588,7510,1692,27003,7409,2768,8081,1869,9684,2.5744630306915033,0,0,2100,8395,9677,8330,UTC+00:00
2021/07/05 20:00:00,680,21882,7880,1770,21584,7547,1690,26989,7400,2768,8150,1860,9680,2.7615558439845618,0,0,2100,8421,9673,8413,UTC+00:00
2021/07/05 21:00:00,681,21864,7999,1768,21581,7595,1690,26978,7400,2768,8188,1865,9678,2.8572650789116647,0,0,2100,8429,9670,8498,UTC+00:00
2021/07/05 22:00:00,682,21842,8094,1769,21576,7650,1690,26963,7400,2767,8187,1848,9674,2.871590557945245,0,0,2100,8430,9666,8524,UTC+00:00
2021/07/05 23:00:00,683,21824,8150,1768,21572,7704,1690,26950,7400,2767,8152,1905,9667,2.721809314736528,0,0,2100,8416,9660,8471,UTC+00:00
2021/07/06 00:00:00,684,21809,8156,1768,21569,7751,1690,26944,7401,2767,8086,1878,9664,2.57816430550685,0,0,2100,8399,9657,8326,UTC+00:00
2021/07/06 01:00:00,685,21801,8118,1766,21565,7783,1691,26932,7410,2767,7963,1936,9666,2.2167277407210007,0,0,2100,8371,9659,8126,UTC+00:00
2021/07/06 02:00:00,686,21793,8054,1767,21562,7800,1691,26928,7412,2768,7683,1975,9670,1.5532761796935333,0,0,2100,8341,9663,7780,UTC+00:00
2021/07/06 03:00:00,687,21787,7981,1764,21560,7800,1692,26923,7421,2769,7548,1947,9676,1.3106876761426705,0,0,2100,8327,9670,7528,UTC+00:00
2021/07/06 04:00:00,688,21784,7908,1764,21556,7789,1690,26923,7430,2769,7496,1884,9681,1.2744042271296134,0,0,2100,8317,9676,7444,UTC+00:00
2021/07/06 05:00:00,689,21779,7841,1763,21554,7770,1691,26921,7437,2769,7446,1908,9686,1.1574434002601746,0,0,2100,8304,9679,7391,UTC+00:00
2021/07/06 06:00:00,691,21778,7783,1763,21550,7748,1691,26924,7443,2771,7347,1909,9687,0.9794125370789961,0,0,2100,8294,9680,7314,UTC+00:00
2021/07/06 07:00:00,692,21779,7731,1759,21548,7722,1690,26921,7450,2771,7231,1921,9686,0.7714137051741525,0,0,2100,8284,9678,7195,UTC+00:00
2021/07/06 08:00:00,693,21778,7681,1758,21548,7696,1690,26922,7450,2771,7196,1921,9686,0.7146095181416972,0,0,2100,8281,9679,7136,UTC+00:00
2021/07/06 09:00:00,694,21775,7637,1757,21546,7670,1690,26921,7459,2772,7160,1910,9683,0.6682794847846625,0,0,2100,8273,9676,7109,UTC+00:00
2021/07/06 10:00:00,695,21775,7596,1756,21543,7645,1690,26918,7460,2772,7112,1893,9682,0.6105392941749639,0,0,2100,8264,9675,7064,UTC+00:00
2021/07/06 11:00:00,696,21773,7559,1756,21544,7620,1690,26919,7460,2773,7057,1867,9681,0.5532380013262705,0,0,2100,8262,9675,7021,UTC+00:00
2021/07/06 12:00:00,697,21771,7524,1756,21544,7597,1690,26914,7460,2772,6899,1862,9685,0.3322877991156026,0,0,2100,8257,9679,6865,UTC+00:00
2021/07/06 13:00:00,698,21773,7491,1756,21542,7572,1689,26916,7460,2770,7127,1927,9687,0.5996890903149481,0,0,2100,8254,9681,7070,UTC+00:00
2021/07/06 14:00:00,699,21769,7465,1756,21539,7550,1689,26914,7453,2770,7414,2055,9690,0.9522116527222839,0,0,2100,8254,9682,7495,UTC+00:00
2021/07/06 15:00:00,700,21764,7462,1754,21536,7530,1690,26912,7450,2770,7661,2072,9691,1.4108858791526973,0,0,2100,8252,9684,7867,UTC+00:00
2021/07/06 16:00:00,701,21758,7496,1751,21532,7515,1685,26906,7450,2770,7799,1974,9689,1.8022498106197633,0,0,2100,8263,9682,8040,UTC+00:00
2021/07/06 17:00:00,702,21751,7568,1748,21531,7510,1686,26897,7445,2769,7912,1957,9688,2.0752954051959733,0,0,2100,8301,9680,8148,UTC+00:00
2021/07/06 18:00:00,703,21742,7670,1748,21527,7521,1684,26892,7440,2768,8025,1880,9684,2.4233488418595552,0,0,2100,8349,9676,8239,UTC+00:00
2021/07/06 19:00:00,704,21730,7793,1746,21524,7545,1683,26878,7437,2766,8091,1882,9677,2.58689719418717,0,0,2100,8393,9670,8302,UTC+00:00
2021/07/06 20:00:00,705,21720,7917,1747,21520,7583,1681,26868,7430,2767,8124,1838,9671,2.7157319024581357,0,0,2100,8425,9664,8369,UTC+00:00
2021/07/06 21:00:00,706,21708,8026,1747,21517,7631,1681,26855,7430,2766,8174,1739,9672,2.9459416029846848,0,0,2100,8437,9664,8458,UTC+00:00
2021/07/06 22:00:00,707,21692,8113,1746,21513,7683,1682,26842,7430,2766,8200,1651,9670,3.1034624008822753,0,0,2100,8431,9663,8501,UTC+00:00
2021/07/06 23:00:00,708,21680,8168,1747,21510,7735,1681,26833,7430,2767,8189,1640,9665,3.0849409192860957,0,0,2100,8418,9659,8480,UTC+00:00
2021/07/07 00:00:00,709,21667,8174,1744,21505,7779,1681,26822,7430,2766,8149,1685,9660,2.933931057014187,0,0,2100,8396,9653,8399,UTC+00:00
2021/07/07 01:00:00,710,21657,8138,1742,21502,7810,1682,26813,7437,2766,7948,1716,9657,2.4009852448976634,0,0,2100,8365,9650,8149,UTC+00:00
2021/07/07 02:00:00,711,21649,8077,1742,21497,7826,1682,26809,7442,2767,7680,1776,9651,1.7460563439907848,0,0,2100,8339,9645,7745,UTC+00:00
2021/07/07 03:00:00,712,21646,8005,1741,21495,7827,1683,26806,7450,2768,7544,1833,9652,1.4169548563349317,0,0,2100,8323,9646,7545,UTC+00:00
2021/07/07 04:00:00,713,21641,7933,1740,21492,7815,1682,26805,7457,2768,7452,1904,9663,1.1724708991545225,0,0,2100,8311,9658,7427,UTC+00:00
2021/07/07 05:00:00,714,21637,7869,1740,21488,7796,1681,26805,7464,2769,7440,1924,9666,1.1304504692098316,0,0,2100,8299,9661,7396,UTC+00:00
2021/07/07 06:00:00,716,21636,7813,1740,21484,7773,1681,26803,7470,2771,7436,1943,9667,1.1041410075856093,0,0,2100,8283,9661,7407,UTC+00:00
2021/07/07 07:00:00,717,21634,7767,1738,21483,7750,1681,26804,7476,2771,7373,1961,9665,0.9730170988748406,0,0,2100,8275,9658,7352,UTC+00:00
2021/07/07 08:00:00,718,21632,7725,1737,21483,7726,1681,26802,7480,2771,7363,1959,9657,0.9574029114187077,0,0,2100,8270,9651,7323,UTC+00:00
