z6-12558,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port7,Port7,Port8,Port8
2025/11/22 09:00:00,0.427,9.7,1.701,0.391,11.5,1.949,0.403,12.8,2.2,85,7681,96.86,1.9
2025/11/22 10:00:00,0.426,9.6,1.704,0.39,11.4,1.95,0.403,12.8,2.202,85,7679,96.87,1.0
2025/11/22 11:00:00,0.426,9.4,1.708,0.39,11.4,1.952,0.403,12.8,2.199,85,7675,96.87,0.0
2025/11/22 12:00:00,0.426,9.2,1.711,0.39,11.3,1.948,0.403,12.8,2.199,85,7678,96.89,-0.0
2025/11/22 13:00:00,0.426,9.0,1.714,0.39,11.2,1.95,0.402,12.8,2.201,84,7673,96.95,-0.4
2025/11/22 14:00:00,0.425,8.9,1.713,0.39,11.2,1.951,0.402,12.7,2.198,85,7680,96.97,-0.8
2025/11/22 15:00:00,0.425,8.7,1.715,0.39,11.1,1.952,0.402,12.7,2.198,94,7755,97.06,3.1
2025/11/22 16:00:00,0.425,8.6,1.717,0.39,11.0,1.954,0.402,12.7,2.199,100,7874,97.14,8.6
2025/11/22 17:00:00,0.425,8.6,1.715,0.389,10.9,1.958,0.402,12.7,2.2,100,7988,97.18,12.7
2025/11/22 18:00:00,0.425,8.8,1.71,0.389,10.8,1.955,0.402,12.6,2.197,100,8086,97.19,16.4
2025/11/22 19:00:00,0.424,9.3,1.7,0.389,10.8,1.956,0.402,12.6,2.198,100,8168,97.12,19.2
2025/11/22 20:00:00,0.424,10.0,1.696,0.389,10.8,1.957,0.401,12.6,2.199,100,8236,97.06,20.5
2025/11/22 21:00:00,0.424,10.6,1.694,0.389,10.8,1.952,0.401,12.6,2.2,100,8282,97.0,20.7
2025/11/22 22:00:00,0.423,11.1,1.697,0.389,10.8,1.952,0.401,12.5,2.201,100,8300,97.01,20.0
2025/11/22 23:00:00,0.423,11.4,1.702,0.389,11.0,1.951,0.401,12.5,2.202,100,8290,97.02,17.9
2025/11/23 00:00:00,0.422,11.5,1.707,0.389,11.1,1.946,0.401,12.5,2.199,100,8270,97.04,12.6
2025/11/23 01:00:00,0.422,11.4,1.714,0.389,11.2,1.945,0.401,12.4,2.2,100,8265,97.08,9.2
2025/11/23 02:00:00,0.422,11.2,1.722,0.388,11.3,1.95,0.401,12.4,2.2,100,8258,97.11,8.3
2025/11/23 03:00:00,0.421,10.9,1.725,0.388,11.4,1.949,0.401,12.4,2.201,100,8251,97.13,8.0
2025/11/23 04:00:00,0.421,10.8,1.728,0.388,11.4,1.95,0.401,12.4,2.201,100,8248,97.14,7.7
2025/11/23 05:00:00,0.421,10.6,1.731,0.388,11.4,1.951,0.401,12.4,2.201,100,8242,97.14,7.1
2025/11/23 06:00:00,0.421,10.5,1.73,0.388,11.4,1.952,0.401,12.4,2.202,100,8237,97.14,6.9
2025/11/23 07:00:00,0.421,10.3,1.731,0.388,11.4,1.952,0.401,12.4,2.202,100,8232,97.16,6.0
2025/11/23 08:00:00,0.42,10.2,1.733,0.388,11.4,1.953,0.4,12.4,2.203,100,8229,97.17,5.1
2025/11/23 09:00:00,0.42,10.0,1.736,0.388,11.4,1.953,0.4,12.4,2.204,100,8226,97.15,4.5
2025/11/23 10:00:00,0.42,9.8,1.734,0.387,11.3,1.956,0.4,12.4,2.204,100,8225,97.13,5.0
2025/11/23 11:00:00,0.42,9.7,1.736,0.387,11.3,1.956,0.4,12.4,2.204,100,8223,97.11,5.0
2025/11/23 12:00:00,0.42,9.6,1.738,0.387,11.2,1.957,0.4,12.4,2.2,100,8221,97.08,4.4
2025/11/23 13:00:00,0.42,9.5,1.736,0.387,11.2,1.958,0.4,12.4,2.2,100,8217,97.09,4.6
2025/11/23 14:00:00,0.419,9.4,1.737,0.387,11.1,1.959,0.4,12.4,2.201,100,8224,97.1,5.5
2025/11/23 15:00:00,0.419,9.3,1.739,0.387,11.1,1.959,0.4,12.4,2.201,100,8283,97.12,8.2
2025/11/23 16:00:00,0.419,9.3,1.735,0.387,11.0,1.96,0.4,12.4,2.206,100,8356,97.16,13.6
2025/11/23 17:00:00,0.419,9.4,1.735,0.387,11.0,1.96,0.4,12.4,2.201,100,8412,97.12,17.8
2025/11/23 18:00:00,0.419,9.7,1.725,0.387,10.9,1.961,0.4,12.4,2.202,100,8447,97.0,21.1
2025/11/23 19:00:00,0.419,10.2,1.721,0.387,10.9,1.957,0.4,12.4,2.202,100,8474,96.88,23.1
2025/11/23 20:00:00,0.419,10.7,1.714,0.387,10.9,1.957,0.4,12.3,2.198,100,8485,96.81,23.7
2025/11/23 21:00:00,0.419,11.3,1.716,0.387,11.0,1.951,0.4,12.3,2.199,100,8483,96.75,23.6
2025/11/23 22:00:00,0.418,11.7,1.714,0.387,11.1,1.951,0.4,12.3,2.204,100,8460,96.72,22.4
2025/11/23 23:00:00,0.418,12.0,1.718,0.387,11.2,1.95,0.4,12.3,2.2,100,8419,96.72,17.7
2025/11/24 00:00:00,0.418,12.0,1.724,0.387,11.3,1.949,0.4,12.3,2.2,100,8399,96.7,13.5
2025/11/24 01:00:00,0.417,11.9,1.73,0.387,11.4,1.948,0.4,12.3,2.201,100,8385,96.68,11.7
2025/11/24 02:00:00,0.417,11.7,1.738,0.387,11.5,1.948,0.399,12.3,2.202,100,8374,96.82,10.6
2025/11/24 03:00:00,0.417,11.5,1.74,0.387,11.6,1.951,0.399,12.3,2.202,100,8367,96.76,10.1
2025/11/24 04:00:00,0.417,11.4,1.742,0.387,11.6,1.951,0.399,12.3,2.202,100,8358,96.65,10.0
2025/11/24 05:00:00,0.417,11.2,1.744,0.387,11.7,1.951,0.399,12.3,2.202,100,8352,96.48,9.4
2025/11/24 06:00:00,0.416,11.1,1.742,0.387,11.7,1.951,0.399,12.3,2.203,100,8343,96.48,8.6
2025/11/24 07:00:00,0.416,11.0,1.744,0.387,11.7,1.952,0.399,12.3,2.203,100,8325,96.51,8.4
2025/11/24 08:00:00,0.416,10.9,1.745,0.387,11.7,1.952,0.399,12.3,2.204,100,8323,96.52,8.8
2025/11/24 09:00:00,0.416,10.8,1.741,0.387,11.6,1.952,0.399,12.4,2.203,100,8320,96.49,8.9
2025/11/24 10:00:00,0.416,10.8,1.74,0.387,11.6,1.953,0.399,12.4,2.203,100,8316,96.46,8.8
2025/11/24 11:00:00,0.417,10.7,1.74,0.387,11.6,1.953,0.399,12.4,2.208,100,8311,96.4,8.6
2025/11/24 12:00:00,0.417,10.7,1.738,0.387,11.6,1.954,0.399,12.4,2.208,100,8308,96.39,8.6
2025/11/24 13:00:00,0.417,10.7,1.736,0.387,11.6,1.954,0.399,12.4,2.208,100,8304,96.36,8.7
2025/11/24 14:00:00,0.418,10.7,1.732,0.386,11.6,1.955,0.399,12.4,2.203,100,8298,96.34,8.9
2025/11/24 15:00:00,0.42,10.7,1.718,0.386,11.5,1.958,0.399,12.4,2.204,100,8292,96.38,9.2
2025/11/24 16:00:00,0.424,10.7,1.697,0.386,11.5,1.958,0.399,12.4,2.203,100,8290,96.39,9.6
2025/11/24 17:00:00,0.426,10.8,1.694,0.386,11.5,1.958,0.399,12.4,2.204,100,8302,96.35,10.4
2025/11/24 18:00:00,0.426,10.9,1.692,0.386,11.5,1.957,0.399,12.4,2.204,100,8302,96.24,11.7
2025/11/24 19:00:00,0.425,11.0,1.693,0.386,11.5,1.956,0.399,12.4,2.199,100,8296,96.16,11.7
2025/11/24 20:00:00,0.425,11.2,1.695,0.387,11.5,1.954,0.399,12.4,2.199,100,8292,96.1,11.9
2025/11/24 21:00:00,0.425,11.3,1.694,0.387,11.6,1.953,0.399,12.4,2.2,100,8286,96.02,11.7
2025/11/24 22:00:00,0.426,11.4,1.688,0.387,11.6,1.953,0.399,12.4,2.201,100,8279,96.05,11.1
2025/11/24 23:00:00,0.427,11.4,1.685,0.387,11.6,1.953,0.399,12.4,2.201,100,8275,96.06,11.0
2025/11/25 00:00:00,0.427,11.5,1.686,0.387,11.7,1.95,0.399,12.4,2.202,100,8272,96.08,10.7
2025/11/25 01:00:00,0.427,11.5,1.692,0.388,11.7,1.947,0.399,12.4,2.207,100,8267,96.09,10.6
2025/11/25 02:00:00,0.427,11.5,1.693,0.388,11.7,1.946,0.399,12.4,2.207,100,8263,96.11,10.5
2025/11/25 03:00:00,0.426,11.4,1.695,0.388,11.7,1.944,0.398,12.4,2.207,100,8260,96.1,10.2
2025/11/25 04:00:00,0.426,11.4,1.696,0.388,11.8,1.947,0.398,12.4,2.207,100,8259,96.1,10.0
2025/11/25 05:00:00,0.426,11.4,1.698,0.388,11.8,1.946,0.398,12.4,2.207,100,8253,96.07,9.8
2025/11/25 06:00:00,0.426,11.4,1.699,0.388,11.8,1.945,0.398,12.4,2.203,100,8249,96.07,9.8
2025/11/25 07:00:00,0.426,11.3,1.7,0.389,11.8,1.945,0.398,12.4,2.202,100,8235,96.08,10.1
2025/11/25 08:00:00,0.425,11.3,1.703,0.389,11.8,1.945,0.398,12.4,2.202,100,8235,96.1,10.1
2025/11/25 09:00:00,0.425,11.3,1.703,0.389,11.8,1.945,0.399,12.4,2.197,100,8236,96.12,10.2
2025/11/25 10:00:00,0.425,11.3,1.704,0.389,11.8,1.944,0.399,12.4,2.197,100,8231,96.14,10.1
2025/11/25 11:00:00,0.425,11.3,1.706,0.389,11.8,1.949,0.399,12.4,2.201,100,8228,96.14,10.0
2025/11/25 12:00:00,0.425,11.3,1.706,0.389,11.8,1.949,0.399,12.4,2.201,100,8225,96.14,9.7
2025/11/25 13:00:00,0.424,11.3,1.712,0.389,11.8,1.949,0.399,12.4,2.207,100,8223,96.17,9.1
2025/11/25 14:00:00,0.424,11.2,1.713,0.389,11.8,1.949,0.399,12.5,2.2,100,8221,96.24,8.6
2025/11/25 15:00:00,0.424,11.1,1.714,0.389,11.8,1.949,0.399,12.5,2.205,100,8273,96.33,8.8
2025/11/25 16:00:00,0.424,11.1,1.715,0.389,11.8,1.947,0.399,12.5,2.205,100,8372,96.46,10.2
2025/11/25 17:00:00,0.424,11.0,1.716,0.389,11.8,1.945,0.399,12.5,2.205,100,8471,96.58,12.2
2025/11/25 18:00:00,0.424,11.1,1.712,0.389,11.8,1.945,0.399,12.5,2.204,100,8549,96.63,14.2
2025/11/25 19:00:00,0.424,11.3,1.711,0.389,11.8,1.945,0.399,12.5,2.204,100,8592,96.65,15.5
2025/11/25 20:00:00,0.424,11.6,1.71,0.389,11.8,1.945,0.399,12.5,2.203,100,8592,96.7,15.8
2025/11/25 21:00:00,0.423,11.9,1.709,0.389,11.8,1.945,0.399,12.5,2.203,100,8627,96.74,14.8
2025/11/25 22:00:00,0.423,12.1,1.709,0.389,11.8,1.945,0.399,12.5,2.204,100,8617,96.82,13.6
2025/11/25 23:00:00,0.423,12.1,1.715,0.389,11.9,1.944,0.399,12.5,2.203,100,8575,96.92,11.0
2025/11/26 00:00:00,0.423,11.9,1.723,0.389,11.9,1.944,0.399,12.5,2.203,100,8547,97.06,7.2
2025/11/26 01:00:00,0.422,11.5,1.731,0.389,12.0,1.943,0.399,12.5,2.204,100,8529,97.19,5.0
2025/11/26 02:00:00,0.422,11.1,1.735,0.389,12.0,1.944,0.399,12.5,2.203,100,8516,97.26,3.6
2025/11/26 03:00:00,0.422,10.7,1.739,0.389,12.0,1.944,0.399,12.5,2.203,100,8504,97.32,2.5
2025/11/26 04:00:00,0.422,10.4,1.743,0.389,11.9,1.95,0.399,12.5,2.203,100,8496,97.38,1.6
2025/11/26 05:00:00,0.422,10.0,1.742,0.389,11.8,1.951,0.399,12.5,2.203,100,8487,97.4,0.4
2025/11/26 06:00:00,0.422,9.7,1.745,0.389,11.7,1.952,0.399,12.5,2.203,100,8480,97.43,-0.1
2025/11/26 07:00:00,0.422,9.4,1.744,0.389,11.6,1.953,0.399,12.5,2.203,100,8463,97.46,-0.6
2025/11/26 08:00:00,0.421,9.1,1.747,0.389,11.5,1.949,0.399,12.5,2.203,100,8457,97.45,-1.6
2025/11/26 09:00:00,0.421,8.8,1.746,0.389,11.4,1.955,0.399,12.5,2.208,100,8454,97.51,-1.7
2025/11/26 10:00:00,0.421,8.6,1.749,0.389,11.3,1.952,0.399,12.5,2.204,100,8453,97.54,-1.7
2025/11/26 11:00:00,0.421,8.3,1.752,0.389,11.2,1.953,0.399,12.5,2.203,100,8449,97.55,-2.1
2025/11/26 12:00:00,0.421,8.1,1.75,0.389,11.0,1.954,0.399,12.5,2.209,100,8444,97.59,-3.0
2025/11/26 13:00:00,0.421,7.9,1.748,0.389,10.9,1.956,0.399,12.4,2.205,100,8440,97.65,-3.8
2025/11/26 14:00:00,0.421,7.7,1.751,0.389,10.8,1.957,0.399,12.4,2.205,100,8440,97.68,-4.4
2025/11/26 15:00:00,0.421,7.4,1.749,0.389,10.6,1.958,0.399,12.4,2.206,100,8548,97.78,-2.0
2025/11/26 16:00:00,0.421,7.3,1.75,0.389,10.5,1.955,0.399,12.4,2.201,100,8658,97.85,1.6
2025/11/26 17:00:00,0.42,7.2,1.748,0.389,10.4,1.956,0.399,12.3,2.201,100,8741,97.88,4.5
2025/11/26 18:00:00,0.42,7.4,1.742,0.389,10.3,1.957,0.399,12.3,2.201,100,8780,97.85,6.8
2025/11/26 19:00:00,0.42,7.7,1.736,0.389,10.2,1.958,0.399,12.2,2.202,100,8769,97.78,8.1
2025/11/26 20:00:00,0.42,8.1,1.73,0.389,10.1,1.958,0.399,12.2,2.204,100,8744,97.71,8.0
2025/11/26 21:00:00,0.42,8.5,1.729,0.389,10.0,1.955,0.399,12.2,2.199,100,8740,97.68,8.2
2025/11/26 22:00:00,0.42,8.8,1.727,0.389,10.0,1.954,0.399,12.1,2.2,100,8678,97.66,6.4
2025/11/26 23:00:00,0.419,8.9,1.728,0.389,10.1,1.95,0.398,12.1,2.201,100,8645,97.65,3.8
2025/11/27 00:00:00,0.419,8.9,1.733,0.389,10.1,1.949,0.398,12.0,2.202,100,8624,97.67,2.4
2025/11/27 01:00:00,0.419,8.7,1.735,0.389,10.1,1.949,0.398,12.0,2.202,100,8608,97.69,2.1
2025/11/27 02:00:00,0.419,8.6,1.741,0.389,10.1,1.949,0.398,12.0,2.202,100,8595,97.76,2.1
2025/11/27 03:00:00,0.419,8.5,1.739,0.389,10.1,1.949,0.398,11.9,2.204,100,8583,97.8,2.1
2025/11/27 04:00:00,0.419,8.4,1.74,0.389,10.1,1.95,0.398,11.9,2.204,100,8570,97.84,2.1
2025/11/27 05:00:00,0.419,8.3,1.741,0.389,10.1,1.95,0.398,11.9,2.204,100,8559,97.86,2.2
2025/11/27 06:00:00,0.419,8.2,1.742,0.389,10.1,1.95,0.398,11.9,2.2,100,8551,97.87,1.4
2025/11/27 07:00:00,0.419,8.0,1.744,0.389,10.0,1.951,0.398,11.8,2.201,100,8523,97.84,0.2
2025/11/27 08:00:00,0.419,7.9,1.742,0.389,10.0,1.951,0.398,11.8,2.202,100,8523,97.83,-2.1
2025/11/27 09:00:00,0.418,7.6,1.748,0.389,9.9,1.952,0.398,11.8,2.202,100,8515,97.84,-3.9
2025/11/27 10:00:00,0.418,7.4,1.747,0.389,9.9,1.948,0.398,11.8,2.203,100,8510,97.84,-5.0
2025/11/27 11:00:00,0.418,7.1,1.749,0.389,9.8,1.949,0.398,11.7,2.204,100,8510,97.82,-5.1
2025/11/27 12:00:00,0.418,6.9,1.751,0.388,9.7,1.954,0.398,11.7,2.204,100,8507,97.83,-4.6
2025/11/27 13:00:00,0.418,6.7,1.749,0.388,9.6,1.951,0.398,11.7,2.204,100,8504,97.89,-4.2
2025/11/27 14:00:00,0.418,6.6,1.75,0.389,9.6,1.951,0.398,11.7,2.205,100,8501,97.91,-2.9
2025/11/27 15:00:00,0.418,6.4,1.747,0.389,9.4,1.952,0.398,11.6,2.206,100,8501,97.95,-1.8
2025/11/27 16:00:00,0.418,6.3,1.744,0.389,9.4,1.953,0.398,11.6,2.201,100,8513,98.0,-0.4
2025/11/27 17:00:00,0.418,6.3,1.741,0.389,9.3,1.949,0.398,11.6,2.201,100,8650,98.03,3.2
2025/11/27 18:00:00,0.418,6.4,1.737,0.389,9.2,1.954,0.398,11.5,2.202,100,8720,97.98,9.9
2025/11/27 19:00:00,0.418,6.7,1.731,0.389,9.1,1.95,0.398,11.5,2.202,100,8738,97.88,13.2
2025/11/27 20:00:00,0.418,7.2,1.724,0.389,9.0,1.951,0.398,11.5,2.192,100,8735,97.8,14.5
2025/11/27 21:00:00,0.418,7.7,1.722,0.389,9.0,1.951,0.398,11.4,2.194,100,8719,97.74,14.7
2025/11/27 22:00:00,0.417,8.2,1.72,0.389,9.0,1.946,0.397,11.4,2.199,100,8689,97.74,14.2
2025/11/27 23:00:00,0.417,8.4,1.723,0.389,9.1,1.946,0.397,11.3,2.2,100,8641,97.75,11.6
2025/11/28 00:00:00,0.417,8.5,1.728,0.388,9.2,1.946,0.397,11.3,2.202,100,8604,97.79,6.1
2025/11/28 01:00:00,0.417,8.3,1.734,0.388,9.2,1.941,0.397,11.3,2.197,100,8585,97.81,2.1
2025/11/28 02:00:00,0.417,8.1,1.74,0.388,9.3,1.94,0.397,11.2,2.199,100,8573,97.82,0.4
2025/11/28 03:00:00,0.416,7.8,1.743,0.388,9.3,1.945,0.397,11.2,2.204,100,8567,97.86,-1.2
2025/11/28 04:00:00,0.416,7.6,1.745,0.388,9.3,1.945,0.397,11.2,2.205,100,8558,97.88,-2.2
2025/11/28 05:00:00,0.416,7.3,1.748,0.388,9.3,1.946,0.397,11.2,2.201,100,8551,97.89,-2.6
2025/11/28 06:00:00,0.416,7.1,1.749,0.388,9.3,1.946,0.397,11.2,2.202,100,8546,97.91,-2.6
2025/11/28 07:00:00,0.416,6.9,1.747,0.388,9.3,1.946,0.397,11.2,2.197,100,8525,97.88,-1.9
2025/11/28 08:00:00,0.416,6.8,1.748,0.388,9.2,1.947,0.397,11.1,2.198,100,8523,97.87,-1.8
2025/11/28 09:00:00,0.416,6.7,1.746,0.388,9.1,1.948,0.397,11.1,2.199,100,8520,97.87,-1.7
2025/11/28 10:00:00,0.416,6.6,1.746,0.388,9.1,1.948,0.396,11.1,2.205,100,8518,97.83,-1.7
2025/11/28 11:00:00,0.416,6.5,1.748,0.388,9.0,1.949,0.396,11.1,2.205,100,8513,97.79,-2.1
2025/11/28 12:00:00,0.416,6.4,1.745,0.388,8.9,1.945,0.396,11.1,2.205,100,8506,97.75,-3.0
2025/11/28 13:00:00,0.416,6.3,1.747,0.388,8.9,1.946,0.396,11.1,2.206,100,8504,97.72,-3.5
2025/11/28 14:00:00,0.416,6.1,1.748,0.388,8.8,1.946,0.396,11.0,2.207,100,8502,97.7,-3.4
2025/11/28 15:00:00,0.416,6.0,1.75,0.388,8.7,1.947,0.396,11.0,2.202,100,8502,97.73,-2.8
2025/11/28 16:00:00,0.416,5.9,1.747,0.388,8.7,1.948,0.396,11.0,2.198,100,8503,97.69,-1.9
2025/11/28 17:00:00,0.416,5.8,1.748,0.388,8.6,1.948,0.396,10.9,2.194,100,8511,97.6,-0.9
2025/11/28 18:00:00,0.415,5.8,1.745,0.388,8.5,1.949,0.396,10.9,2.2,100,8529,97.44,0.7
2025/11/28 19:00:00,0.415,5.8,1.741,0.388,8.4,1.945,0.396,10.9,2.201,100,8528,97.26,1.9
2025/11/28 20:00:00,0.415,5.8,1.737,0.388,8.4,1.946,0.396,10.9,2.201,100,8522,97.08,2.4
2025/11/28 21:00:00,0.415,5.9,1.738,0.388,8.3,1.946,0.396,10.8,2.208,100,8508,96.97,2.4
2025/11/28 22:00:00,0.415,5.9,1.738,0.388,8.3,1.946,0.395,10.8,2.204,100,8504,96.88,2.6
2025/11/28 23:00:00,0.415,5.9,1.735,0.388,8.3,1.942,0.395,10.8,2.204,100,8493,96.8,2.8
2025/11/29 00:00:00,0.415,5.9,1.736,0.388,8.2,1.943,0.395,10.7,2.206,100,8490,96.72,2.8
2025/11/29 01:00:00,0.415,5.9,1.736,0.388,8.2,1.943,0.395,10.7,2.206,100,8481,96.63,2.8
2025/11/29 02:00:00,0.415,5.9,1.737,0.388,8.2,1.943,0.395,10.7,2.207,100,8478,96.62,3.3
2025/11/29 03:00:00,0.414,5.9,1.738,0.388,8.2,1.943,0.395,10.6,2.208,100,8469,96.54,3.3
2025/11/29 04:00:00,0.414,5.9,1.739,0.388,8.1,1.944,0.395,10.6,2.209,100,8462,96.47,3.9
2025/11/29 05:00:00,0.414,5.9,1.739,0.388,8.1,1.944,0.395,10.6,2.209,100,8457,96.43,4.4
2025/11/29 06:00:00,0.414,6.0,1.735,0.388,8.1,1.939,0.395,10.6,2.205,100,8452,96.37,4.8
2025/11/29 07:00:00,0.414,6.0,1.735,0.388,8.1,1.939,0.395,10.5,2.206,100,8435,96.33,5.3
2025/11/29 08:00:00,0.414,6.1,1.735,0.388,8.1,1.939,0.395,10.5,2.202,100,8431,96.27,5.7
2025/11/29 09:00:00,0.414,6.2,1.734,0.388,8.1,1.94,0.395,10.5,2.202,100,8428,96.18,5.7
2025/11/29 10:00:00,0.414,6.3,1.733,0.388,8.1,1.94,0.395,10.4,2.203,100,8423,96.09,6.0
2025/11/29 11:00:00,0.414,6.4,1.728,0.388,8.1,1.94,0.395,10.4,2.204,100,8417,96.03,6.0
2025/11/29 12:00:00,0.414,6.6,1.731,0.388,8.1,1.941,0.395,10.4,2.21,100,8414,95.97,5.9
2025/11/29 13:00:00,0.416,6.6,1.721,0.387,8.1,1.943,0.394,10.4,2.21,100,8406,95.95,5.8
2025/11/29 14:00:00,0.442,6.7,1.59,0.39,8.1,1.929,0.394,10.4,2.206,100,8404,96.01,5.7
2025/11/29 15:00:00,0.445,6.7,1.586,0.407,8.1,1.883,0.396,10.3,2.223,100,8401,96.05,5.5
2025/11/29 16:00:00,0.442,6.7,1.602,0.405,8.0,1.903,0.424,10.2,2.206,100,8391,96.17,3.9
2025/11/29 17:00:00,0.438,6.7,1.618,0.402,8.0,1.915,0.419,10.2,2.197,100,8390,96.32,0.6
2025/11/29 18:00:00,0.437,6.6,1.632,0.4,8.1,1.92,0.412,10.1,2.199,100,8404,96.44,-0.9
2025/11/29 19:00:00,0.435,6.6,1.637,0.399,8.1,1.927,0.409,10.1,2.202,100,8399,96.56,-2.2
2025/11/29 20:00:00,0.434,6.4,1.649,0.399,8.1,1.927,0.407,10.1,2.206,100,8404,96.65,-2.1
2025/11/29 21:00:00,0.433,6.3,1.652,0.398,8.1,1.931,0.406,10.1,2.208,100,8402,96.78,-2.4
2025/11/29 22:00:00,0.432,6.2,1.66,0.398,8.1,1.93,0.406,10.1,2.213,100,8400,96.9,-2.6
2025/11/29 23:00:00,0.431,6.0,1.665,0.397,8.0,1.925,0.405,10.1,2.208,100,8394,97.02,-2.8
