z6-12548,,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port4,Port4,Port4,Port4,Port5,Port5,Port7,Port7,Port8,Port8, 
# Records: 1219,,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,ATMOS 14 Humidity/Temp/Barometer,ATMOS 14 Humidity/Temp/Barometer,ATMOS 14 Humidity/Temp/Barometer,ATMOS 14 Humidity/Temp/Barometer,ECRN-100 Precipitation,ECRN-100 Precipitation,Battery,Battery,Barometer,Barometer, 
Timestamps,Device RID,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Air Temperature,raw  Vapor Pressure,raw  Atmospheric Pressure,raw  VPD,raw  Precipitation,raw  Max Precip Rate,raw  Battery Percent,raw  Battery Voltage,raw  Reference Pressure,raw  Logger Temperature,UTC Offset
2021/07/25 18:00:00,1052,23735,7679,2443,25850,7713,2579,27617,7540,2800,7056,2192,9767,0.2267461854750259,2,1,2100,8106,9760,6953,UTC+00:00
2021/07/25 19:00:00,1053,23734,7654,2442,25841,7696,2579,27613,7540,2800,7427,2331,9752,0.6997506022921485,0,0,2100,8140,9744,7306,UTC+00:00
2021/07/25 20:00:00,1054,23732,7681,2435,25827,7681,2577,27592,7540,2797,7812,2333,9744,1.4719652521841762,0,0,2100,8214,9737,7850,UTC+00:00
2021/07/25 21:00:00,1055,23736,7767,2430,25805,7670,2574,27562,7540,2795,8036,2375,9740,1.9555633198183306,0,0,2100,8244,9732,8238,UTC+00:00
2021/07/25 22:00:00,1056,23731,7860,2426,25795,7679,2572,27545,7538,2795,7914,2647,9742,1.3899602254595451,0,0,2100,8239,9734,8100,UTC+00:00
2021/07/25 23:00:00,1057,23711,7891,2430,25790,7697,2571,27533,7530,2794,7898,2940,9743,1.0597730574894828,0,0,2100,8243,9734,8010,UTC+00:00
2021/07/26 00:00:00,1058,23696,7900,2430,25785,7715,2570,27526,7530,2794,7901,3050,9738,0.9567228104335292,0,0,2100,8242,9729,7973,UTC+00:00
2021/07/26 01:00:00,1059,23685,7897,2428,25778,7729,2569,27523,7530,2794,7831,3124,9735,0.7232766006800375,0,0,2100,8222,9727,7895,UTC+00:00
2021/07/26 02:00:00,1060,23681,7877,2427,25777,7739,2570,27530,7530,2794,7579,3084,9738,0.23416404245303202,0,0,2100,8206,9726,7610,UTC+00:00
2021/07/26 03:00:00,1061,23676,7838,2429,25774,7740,2570,27538,7530,2794,7452,2997,9739,0.07947089915452255,0,0,2100,8196,9727,7397,UTC+00:00
2021/07/26 04:00:00,1062,23674,7791,2429,25771,7740,2570,27543,7530,2794,7469,2971,9748,0.13690400656026824,0,0,2100,8181,9736,7374,UTC+00:00
2021/07/26 05:00:00,1063,23672,7750,2429,25766,7729,2569,27548,7530,2794,7475,3000,9755,0.11906486833940111,0,0,2100,8174,9743,7390,UTC+00:00
2021/07/26 06:00:00,1065,23673,7718,2426,25760,7716,2569,27554,7530,2795,7460,3005,9757,0.086228162037989,0,0,2100,8155,9745,7413,UTC+00:00
2021/07/26 07:00:00,1066,23675,7693,2427,25755,7702,2568,27557,7522,2795,7427,2963,9757,0.06775060229214835,0,0,2100,8149,9744,7370,UTC+00:00
2021/07/26 08:00:00,1067,23677,7671,2424,25750,7686,2567,27560,7520,2795,7324,2821,9753,0.027588065904233794,0,0,2100,8139,9742,7272,UTC+00:00
2021/07/26 09:00:00,1068,23678,7647,2426,25744,7674,2568,27564,7520,2795,7247,2656,9748,0.06273620900745858,0,0,2100,8132,9738,7172,UTC+00:00
2021/07/26 10:00:00,1069,23676,7618,2423,25738,7659,2567,27568,7520,2796,7168,2525,9748,0.06592425445067995,0,0,2100,8127,9738,7085,UTC+00:00
2021/07/26 11:00:00,1070,23673,7587,2424,25732,7644,2568,27570,7520,2796,7119,2468,9750,0.0463193143569387,0,0,2100,8118,9740,7023,UTC+00:00
2021/07/26 12:00:00,1071,23671,7557,2421,25725,7628,2567,27572,7520,2796,7096,2465,9755,0.014051106748076858,0,0,2100,8110,9744,7003,UTC+00:00
2021/07/26 13:00:00,1072,23673,7530,2419,25714,7611,2568,27573,7520,2796,7252,2650,9761,0.07700804125312688,0,0,2100,8107,9750,7159,UTC+00:00
2021/07/26 14:00:00,1073,23677,7520,2421,25707,7594,2568,27571,7520,2796,7408,2905,9762,0.09140153987686217,0,0,2100,8117,9750,7404,UTC+00:00
2021/07/26 15:00:00,1074,23683,7542,2418,25699,7580,2566,27556,7520,2795,7625,3034,9763,0.3757101495617001,0,0,2100,8137,9752,7733,UTC+00:00
2021/07/26 16:00:00,1075,23690,7600,2415,25683,7570,2563,27522,7512,2792,7850,2957,9759,0.9329977892241628,0,0,2100,8177,9750,8045,UTC+00:00
2021/07/26 17:00:00,1076,23693,7685,2409,25661,7572,2558,27485,7510,2788,7958,2949,9758,1.1917836393685786,0,0,2100,8223,9750,8184,UTC+00:00
2021/07/26 18:00:00,1077,23698,7795,2403,25642,7587,2550,27443,7510,2785,8037,2954,9757,1.379044782869331,0,0,2100,8280,9749,8271,UTC+00:00
2021/07/26 19:00:00,1078,23690,7919,2399,25622,7612,2545,27398,7510,2781,8116,2892,9755,1.6410381647929886,0,0,2100,8329,9747,8385,UTC+00:00
2021/07/26 20:00:00,1079,23670,8050,2393,25604,7647,2538,27353,7502,2776,8175,2740,9754,1.9475990213359085,0,0,2100,8355,9746,8471,UTC+00:00
2021/07/26 21:00:00,1080,23638,8162,2387,25592,7692,2531,27308,7500,2771,8227,2728,9750,2.0996059548582804,0,0,2100,8370,9741,8539,UTC+00:00
2021/07/26 22:00:00,1081,23612,8245,2384,25585,7742,2528,27265,7500,2766,8150,2480,9744,2.141555843984562,0,0,2100,8349,9736,8464,UTC+00:00
2021/07/26 23:00:00,1082,23587,8273,2383,25586,7791,2527,27252,7500,2764,7909,2609,9741,1.4163069872197447,0,0,2100,8319,9734,8078,UTC+00:00
2021/07/27 00:00:00,1083,23565,8223,2386,25589,7832,2527,27251,7500,2765,7851,2917,9743,0.9752576889636915,0,0,2100,8295,9735,7920,UTC+00:00
2021/07/27 01:00:00,1084,23552,8160,2386,25587,7855,2529,27259,7500,2767,7727,3003,9743,0.6176084173771432,0,0,2100,8276,9735,7752,UTC+00:00
2021/07/27 02:00:00,1085,23546,8094,2387,25585,7865,2530,27266,7500,2768,7671,2714,9742,0.7894542340909099,0,0,2100,8259,9735,7657,UTC+00:00
2021/07/27 03:00:00,1086,23539,8030,2387,25581,7860,2530,27273,7500,2768,7384,2637,9746,0.31650008973572374,0,0,2100,8246,9737,7384,UTC+00:00
2021/07/27 04:00:00,1087,23539,7960,2385,25575,7853,2531,27283,7507,2769,7206,2547,9749,0.10473123127718287,0,0,2100,8232,9739,7175,UTC+00:00
2021/07/27 05:00:00,1088,23538,7894,2385,25570,7836,2531,27292,7510,2770,7119,2491,9752,0.02331931435693857,0,0,2100,8224,9742,7065,UTC+00:00
2021/07/27 06:00:00,1090,23539,7833,2384,25562,7814,2527,27301,7510,2773,7075,2446,9756,0.0012288591508387015,0,0,2100,8203,9745,7024,UTC+00:00
2021/07/27 07:00:00,1091,23536,7779,2382,25554,7792,2531,27310,7518,2774,7069,2438,9757,0.00020275983309225865,0,0,2100,8193,9746,7001,UTC+00:00
2021/07/27 08:00:00,1092,23541,7733,2381,25543,7768,2532,27317,7520,2774,7193,2485,9754,0.1457897643866919,0,0,2100,8189,9745,7045,UTC+00:00
2021/07/27 09:00:00,1093,23540,7694,2378,25535,7743,2532,27321,7520,2775,7080,2429,9756,0.025772951666989563,0,0,2100,8181,9745,7007,UTC+00:00
2021/07/27 10:00:00,1094,23541,7658,2377,25527,7719,2531,27328,7527,2776,7099,2471,9757,0.012626597056125899,0,0,2100,8175,9747,7015,UTC+00:00
2021/07/27 11:00:00,1095,23540,7627,2376,25521,7696,2530,27334,7530,2776,7061,2426,9757,0.00021332772808868583,0,0,2100,8167,9746,6995,UTC+00:00
2021/07/27 12:00:00,1096,23541,7597,2374,25514,7674,2531,27339,7530,2776,7005,2347,9757,0.0,0,0,2100,8158,9747,6950,UTC+00:00
2021/07/27 13:00:00,1097,23543,7570,2375,25509,7654,2529,27343,7530,2776,7255,2673,9760,0.05898170425050164,0,0,2100,8156,9749,7221,UTC+00:00
2021/07/27 14:00:00,1098,23546,7560,2372,25501,7634,2529,27340,7530,2776,7646,2936,9760,0.5162310355130155,0,0,2100,8156,9751,7729,UTC+00:00
2021/07/27 15:00:00,1099,23546,7579,2371,25486,7616,2526,27309,7530,2773,7909,3124,9760,0.9013069872197446,0,0,2100,8172,9752,8138,UTC+00:00
2021/07/27 16:00:00,1100,23551,7647,2365,25462,7608,2521,27269,7526,2768,8084,3178,9760,1.273080005617878,0,0,2100,8208,9751,8396,UTC+00:00
2021/07/27 17:00:00,1101,23554,7749,2360,25434,7608,2515,27225,7520,2761,8220,3068,9761,1.7405493886262149,0,0,2100,8254,9752,8557,UTC+00:00
2021/07/27 18:00:00,1102,23549,7884,2354,25409,7621,2508,27174,7520,2752,8334,2926,9761,2.201190741374801,0,0,2100,8293,9753,8676,UTC+00:00
2021/07/27 19:00:00,1103,23532,8030,2349,25388,7651,2505,27125,7520,2742,8412,2939,9758,2.416650147005698,0,0,2100,8323,9750,8774,UTC+00:00
2021/07/27 20:00:00,1104,23507,8169,2343,25373,7693,2498,27075,7516,2733,8458,2926,9757,2.568490249825002,0,0,2100,8334,9749,8839,UTC+00:00
2021/07/27 21:00:00,1105,23473,8273,2341,25360,7744,2493,27019,7510,2723,8540,2923,9754,2.8267598328258963,0,0,2100,8338,9747,8914,UTC+00:00
2021/07/27 22:00:00,1106,23443,8345,2333,25350,7797,2491,26967,7510,2714,8532,2946,9749,2.778409997028214,0,0,2100,8330,9741,8938,UTC+00:00
2021/07/27 23:00:00,1107,23415,8386,2327,25339,7849,2488,26916,7510,2707,8516,2898,9745,2.7760015420317496,0,0,2100,8311,9738,8860,UTC+00:00
2021/07/28 00:00:00,1108,23388,8387,2328,25331,7895,2485,26881,7510,2702,8451,3039,9743,2.434162680454081,0,0,2100,8282,9735,8737,UTC+00:00
2021/07/28 01:00:00,1109,23370,8355,2329,25327,7930,2476,26867,7510,2701,8279,3233,9742,1.738238713716901,0,0,2100,8251,9735,8497,UTC+00:00
2021/07/28 02:00:00,1110,23358,8294,2328,25328,7953,2481,26872,7511,2702,7846,3238,9744,0.6429696307843131,0,0,2100,8222,9736,8006,UTC+00:00
2021/07/28 03:00:00,1111,23352,8216,2329,25327,7960,2485,26882,7520,2703,7625,2987,9750,0.42271014956169983,0,0,2100,8209,9741,7635,UTC+00:00
2021/07/28 04:00:00,1112,23349,8136,2327,25324,7957,2486,26891,7520,2705,7526,2939,9759,0.2763552730724199,0,0,2100,8198,9748,7466,UTC+00:00
2021/07/28 05:00:00,1113,23348,8064,2327,25319,7942,2488,26898,7529,2706,7525,2948,9761,0.26544254714337034,0,0,2100,8186,9751,7415,UTC+00:00
2021/07/28 06:00:00,1115,23349,8000,2322,25310,7922,2488,26907,7530,2707,7538,2936,9760,0.3023856953464725,0,0,2100,8169,9749,7419,UTC+00:00
2021/07/28 07:00:00,1116,23350,7944,2322,25303,7900,2489,26913,7537,2709,7515,2850,9760,0.3443698998817202,0,0,2100,8162,9749,7397,UTC+00:00
2021/07/28 08:00:00,1117,23348,7896,2318,25297,7875,2488,26920,7540,2710,7495,2833,9761,0.32352113947952166,0,0,2100,8154,9751,7372,UTC+00:00
2021/07/28 09:00:00,1118,23352,7853,2319,25290,7851,2488,26927,7547,2710,7453,2825,9764,0.25331218284770296,0,0,2100,8147,9753,7343,UTC+00:00
2021/07/28 10:00:00,1119,23347,7814,2319,25284,7827,2488,26934,7550,2712,7428,2830,9767,0.20256794411784584,0,0,2100,8144,9756,7329,UTC+00:00
2021/07/28 11:00:00,1120,23344,7781,2315,25276,7804,2487,26939,7550,2713,7388,2814,9766,0.14661280945994193,0,0,2100,8135,9756,7280,UTC+00:00
2021/07/28 12:00:00,1121,23346,7748,2316,25271,7783,2485,26946,7550,2715,7350,2776,9768,0.11764276331700518,0,0,2100,8128,9758,7250,UTC+00:00
2021/07/28 13:00:00,1122,23347,7719,2313,25264,7761,2486,26948,7559,2715,7555,2935,9769,0.33625879502269607,0,0,2100,8124,9758,7518,UTC+00:00
2021/07/28 14:00:00,1123,23349,7701,2314,25252,7742,2483,26937,7560,2714,7833,3162,9767,0.6897542101642187,0,0,2100,8128,9758,7957,UTC+00:00
2021/07/28 15:00:00,1124,23351,7716,2310,25238,7724,2480,26907,7560,2708,8055,3266,9767,1.111923466437962,0,0,2100,8139,9759,8265,UTC+00:00
2021/07/28 16:00:00,1125,23350,7774,2304,25210,7712,2476,26860,7560,2700,8223,3255,9767,1.5617084553897103,0,0,2100,8177,9758,8486,UTC+00:00
2021/07/28 17:00:00,1126,23360,7864,2303,25180,7710,2470,26797,7559,2690,8335,3156,9771,1.9740651779426082,0,0,2100,8224,9761,8625,UTC+00:00
2021/07/28 18:00:00,1127,23358,7989,2296,25154,7722,2462,26725,7550,2678,8423,3063,9768,2.3255704384051197,0,0,2100,8270,9760,8708,UTC+00:00
2021/07/28 19:00:00,1128,23345,8127,2292,25132,7746,2461,26650,7550,2665,8492,2974,9763,2.625112228053565,0,0,2100,8310,9755,8793,UTC+00:00
2021/07/28 20:00:00,1129,23321,8257,2288,25110,7784,2457,26567,7550,2652,8534,2880,9755,2.850738333481564,0,0,2100,8333,9748,8849,UTC+00:00
2021/07/28 21:00:00,1130,23290,8362,2282,25096,7830,2452,26482,7550,2643,8572,2791,9751,3.06113721316154,0,0,2100,8343,9744,8900,UTC+00:00
2021/07/28 22:00:00,1131,23258,8436,2278,25082,7881,2449,26398,7550,2637,8594,2802,9746,3.1214369660273538,0,0,2100,8333,9741,8926,UTC+00:00
2021/07/28 23:00:00,1132,23226,8474,2274,25070,7930,2445,26320,7550,2631,8563,2753,9745,3.0701847506942004,0,0,2100,8314,9739,8881,UTC+00:00
2021/07/29 00:00:00,1133,23194,8466,2268,25057,7973,2443,26262,7550,2627,8492,2817,9742,2.782112228053565,0,0,2100,8285,9735,8764,UTC+00:00
2021/07/29 01:00:00,1134,23175,8425,2269,25051,8006,2441,26235,7550,2626,8331,3041,9740,2.077575836420755,0,0,2100,8250,9733,8538,UTC+00:00
2021/07/29 02:00:00,1135,23166,8359,2265,25054,8026,2442,26241,7550,2626,7874,3123,9742,0.8215524022447345,0,0,2100,8223,9735,8028,UTC+00:00
2021/07/29 03:00:00,1136,23162,8278,2266,25053,8030,2442,26252,7558,2628,7584,3043,9748,0.2850095751474844,0,0,2100,8210,9738,7601,UTC+00:00
2021/07/29 04:00:00,1137,23161,8195,2263,25052,8024,2440,26262,7560,2629,7661,2917,9750,0.5658858791526975,0,0,2100,8201,9742,7510,UTC+00:00
2021/07/29 05:00:00,1138,23159,8121,2261,25047,8006,2444,26272,7568,2629,7750,2877,9749,0.7927069990372244,0,0,2100,8191,9742,7595,UTC+00:00
2021/07/29 06:00:00,1140,23159,8058,2258,25039,7983,2445,26280,7570,2631,7705,2881,9749,0.6931820480833726,0,0,2100,8169,9741,7600,UTC+00:00
2021/07/29 07:00:00,1141,23156,8004,2257,25032,7959,2443,26289,7576,2631,7675,2839,9747,0.6727112216612823,0,0,2100,8160,9739,7573,UTC+00:00
2021/07/29 08:00:00,1142,23156,7956,2253,25029,7933,2445,26297,7580,2631,7604,2781,9749,0.5866473390396489,0,0,2100,8151,9740,7504,UTC+00:00
2021/07/29 09:00:00,1143,23155,7913,2253,25025,7909,2445,26305,7585,2633,7472,2734,9754,0.3794800665296916,0,0,2100,8146,9744,7376,UTC+00:00
2021/07/29 10:00:00,1144,23153,7871,2251,25021,7884,2443,26314,7590,2634,7397,2716,9759,0.2606712152310564,0,0,2100,8137,9749,7281,UTC+00:00
2021/07/29 11:00:00,1145,23152,7831,2248,25015,7859,2444,26321,7590,2634,7310,2686,9760,0.13858295787344943,0,0,2100,8128,9750,7202,UTC+00:00
2021/07/29 12:00:00,1146,23152,7795,2249,25011,7836,2442,26325,7590,2635,7411,2754,9761,0.24780234182845762,0,0,2100,8118,9750,7287,UTC+00:00
2021/07/29 13:00:00,1147,23153,7766,2248,25007,7812,2443,26328,7590,2635,7564,2859,9764,0.42977993269175174,0,0,2100,8115,9754,7565,UTC+00:00
2021/07/29 14:00:00,1148,23156,7750,2244,24996,7792,2439,26307,7590,2634,7859,3034,9766,0.876378149011638,0,0,2100,8114,9758,7993,UTC+00:00
2021/07/29 15:00:00,1149,23155,7759,2243,24979,7773,2439,26265,7590,2629,8058,3107,9768,1.2784424844534472,0,0,2100,8128,9760,8309,UTC+00:00
2021/07/29 16:00:00,1150,23157,7813,2240,24957,7760,2435,26200,7590,2623,8219,3125,9768,1.6808323744391975,0,0,2100,8169,9759,8492,UTC+00:00
2021/07/29 17:00:00,1151,23163,7900,2234,24933,7759,2430,26126,7590,2619,8370,3186,9768,2.045557665408701,0,0,2100,8217,9759,8655,UTC+00:00
2021/07/29 18:00:00,1152,23169,8024,2232,24907,7765,2428,26049,7590,2609,8491,3154,9766,2.4420105741495863,0,0,2100,8263,9758,8785,UTC+00:00
2021/07/29 19:00:00,1153,23161,8157,2227,24888,7789,2425,25985,7590,2599,8528,2978,9762,2.733771539782768,0,0,2100,8290,9755,8817,UTC+00:00
2021/07/29 20:00:00,1154,23141,8268,2221,24868,7823,2421,25932,7590,2591,8641,2909,9758,3.1692916824582484,0,0,2100,8314,9751,8965,UTC+00:00
2021/07/29 21:00:00,1155,23119,8370,2218,24847,7865,2418,25879,7587,2583,8683,2826,9754,3.393635020328984,0,0,2100,8320,9748,9056,UTC+00:00
2021/07/29 22:00:00,1156,23093,8449,2213,24829,7912,2415,25837,7580,2578,8731,2770,9751,3.614656811329041,0,0,2100,8308,9744,9109,UTC+00:00
2021/07/29 23:00:00,1157,23069,8492,2208,24817,7959,2413,25812,7580,2575,8688,3277,9749,2.9596501904994845,0,0,2100,8276,9742,9018,UTC+00:00
2021/07/30 00:00:00,1158,23046,8479,2207,24810,8003,2409,25800,7580,2575,8559,3518,9747,2.2923569888940563,0,0,2100,8251,9739,8851,UTC+00:00
2021/07/30 01:00:00,1159,23032,8438,2203,24805,8034,2411,25799,7581,2575,8281,3576,9746,1.4008365212347038,0,0,2100,8222,9738,8530,UTC+00:00
2021/07/30 02:00:00,1160,23024,8379,2204,24805,8053,2412,25808,7590,2575,7902,3417,9745,0.5920417334393155,0,0,2100,8199,9737,8053,UTC+00:00
2021/07/30 03:00:00,1161,23021,8305,2202,24804,8060,2413,25817,7590,2577,7559,2972,9748,0.30703587386682507,0,0,2100,8182,9738,7603,UTC+00:00
2021/07/30 04:00:00,1162,23017,8224,2199,24801,8052,2413,25823,7590,2580,7441,2810,9757,0.24628022773328784,0,0,2100,8176,9747,7398,UTC+00:00
2021/07/30 05:00:00,1163,23016,8148,2197,24796,8035,2410,25832,7600,2580,7386,2646,9758,0.31105457961209826,0,0,2100,8164,9749,7316,UTC+00:00
2021/07/30 06:00:00,1165,23013,8080,2193,24791,8013,2412,25838,7600,2582,7354,2503,9756,0.39762928181721025,0,0,2100,8153,9749,7258,UTC+00:00
2021/07/30 07:00:00,1166,23011,8020,2192,24784,7988,2414,25844,7610,2581,7252,2499,9759,0.22800804125312668,0,0,2100,8145,9751,7166,UTC+00:00
2021/07/30 08:00:00,1167,23009,7966,2187,24776,7960,2412,25851,7610,2581,7219,2510,9764,0.16281845787086402,0,0,2100,8137,9755,7123,UTC+00:00
2021/07/30 09:00:00,1168,23008,7917,2187,24770,7933,2413,25855,7612,2583,7135,2495,9766,0.04411212167559109,0,0,2100,8128,9755,7065,UTC+00:00
2021/07/30 10:00:00,1169,23008,7871,2184,24763,7906,2412,25861,7620,2585,7114,2470,9766,0.03661516204898163,0,0,2100,8124,9756,7044,UTC+00:00
2021/07/30 11:00:00,1170,23006,7832,2183,24758,7879,2412,25868,7620,2586,7088,2468,9768,0.0,0,0,2100,8118,9758,7028,UTC+00:00
2021/07/30 12:00:00,1171,23003,7796,2182,24753,7853,2410,25873,7620,2586,7071,2442,9771,0.0,0,0,2100,8111,9761,7015,UTC+00:00
2021/07/30 13:00:00,1172,23003,7765,2180,24750,7829,2409,25878,7620,2585,7351,2773,9771,0.1223880117438716,0,0,2100,8112,9761,7318,UTC+00:00
2021/07/30 14:00:00,1173,23008,7750,2177,24740,7806,2407,25873,7620,2585,7810,2907,9767,0.8935351314400295,0,0,2100,8113,9760,7891,UTC+00:00
2021/07/30 15:00:00,1174,23012,7761,2176,24722,7786,2408,25843,7620,2583,8038,2874,9765,1.4615274847726485,0,0,2100,8124,9758,8264,UTC+00:00
2021/07/30 16:00:00,1175,23015,7813,2175,24698,7773,2401,25808,7620,2579,8211,2896,9767,1.88814432663131,0,0,2100,8162,9759,8506,UTC+00:00
2021/07/30 17:00:00,1176,23021,7899,2170,24674,7770,2400,25772,7620,2574,8352,2905,9770,2.274145535592272,0,0,2100,8215,9762,8650,UTC+00:00
2021/07/30 18:00:00,1177,23028,8020,2165,24648,7777,2396,25730,7619,2569,8495,2865,9764,2.7434261567891394,0,0,2100,8261,9757,8806,UTC+00:00
2021/07/30 19:00:00,1178,23023,8154,2162,24624,7799,2393,25685,7610,2565,8608,2828,9757,3.141201386994291,0,0,2100,8289,9750,8945,UTC+00:00
2021/07/30 20:00:00,1179,23013,8279,2157,24607,7834,2390,25649,7610,2562,8589,2765,9751,3.1421665582325313,0,0,2100,8285,9745,8952,UTC+00:00
2021/07/30 21:00:00,1180,22990,8348,2158,24596,7878,2389,25626,7610,2562,8562,3004,9748,2.8159755056772675,0,0,2100,8275,9741,8848,UTC+00:00
2021/07/30 22:00:00,1181,22971,8365,2157,24588,7921,2386,25612,7610,2561,8439,3226,9746,2.2107685470857463,0,0,2100,8267,9739,8691,UTC+00:00
2021/07/30 23:00:00,1182,22947,8360,2154,24566,7955,2383,25584,7610,2558,8585,2675,9743,3.219178198865234,0,0,2100,8268,9737,8809,UTC+00:00
2021/07/31 00:00:00,1183,22928,8355,2150,24543,7980,2382,25559,7610,2554,8478,2720,9739,2.835824762559262,0,0,2100,8249,9732,8724,UTC+00:00
2021/07/31 01:00:00,1184,22917,8334,2147,24534,8000,2380,25554,7610,2555,8235,2725,9736,2.124465351087538,0,0,2100,8221,9729,8429,UTC+00:00
2021/07/31 02:00:00,1185,22905,8283,2147,24531,8014,2381,25562,7610,2558,7860,2644,9733,1.2686483716260617,0,0,2100,8201,9727,7947,UTC+00:00
2021/07/31 03:00:00,1186,22897,8215,2145,24528,8019,2382,25572,7610,2561,7614,2587,9738,0.8006203843593784,0,0,2100,8186,9731,7598,UTC+00:00
2021/07/31 04:00:00,1187,22892,8145,2141,24524,8008,2381,25579,7610,2561,7635,2459,9734,0.97090080358364,0,0,2100,8175,9728,7508,UTC+00:00
2021/07/31 05:00:00,1188,22885,8083,2138,24519,7994,2379,25586,7616,2562,7600,2453,9739,0.9066869650560685,0,0,2100,8165,9733,7472,UTC+00:00
2021/07/31 06:00:00,1190,22882,8024,2134,24511,7972,2381,25594,7620,2562,7729,2453,9740,1.1718549778544012,0,0,2100,8148,9734,7572,UTC+00:00
2021/07/31 07:00:00,1191,22878,7973,2132,24504,7950,2382,25599,7620,2563,7703,2564,9736,1.0059873534124928,0,0,2100,8140,9730,7612,UTC+00:00
2021/07/31 08:00:00,1192,22878,7932,2130,24498,7926,2379,25603,7626,2564,7692,2621,9734,0.9259932583783694,0,0,2100,8132,9728,7584,UTC+00:00
2021/07/31 09:00:00,1193,22877,7897,2127,24493,7903,2380,25608,7630,2564,7734,2638,9735,0.9974904030329221,0,0,2100,8128,9728,7617,UTC+00:00
2021/07/31 10:00:00,1194,22878,7872,2129,24489,7881,2381,25613,7630,2566,7652,2626,9733,0.8384645840164211,0,0,2100,8118,9726,7572,UTC+00:00
2021/07/31 11:00:00,1195,22878,7846,2126,24484,7860,2381,25617,7630,2567,7628,2610,9737,0.8057564186692034,0,0,2100,8112,9729,7542,UTC+00:00
2021/07/31 12:00:00,1196,22874,7820,2126,24480,7842,2381,25623,7630,2568,7445,2655,9748,0.40860884701871125,0,0,2100,8100,9738,7424,UTC+00:00
2021/07/31 13:00:00,1197,22873,7797,2124,24476,7823,2380,25627,7630,2568,7451,2821,9754,0.253630578230847,0,0,2100,8099,9743,7398,UTC+00:00
2021/07/31 14:00:00,1198,22876,7783,2123,24471,7805,2379,25623,7630,2568,7661,2877,9756,0.6058858791526975,0,0,2100,8105,9748,7644,UTC+00:00
2021/07/31 15:00:00,1199,22880,7790,2124,24459,7792,2377,25607,7630,2566,7754,2948,9760,0.7303049325035209,0,0,2100,8121,9751,7883,UTC+00:00
2021/07/31 16:00:00,1200,22878,7823,2122,24444,7781,2373,25581,7630,2564,7865,2878,9755,1.0460167360323114,0,0,2100,8168,9748,8017,UTC+00:00
2021/07/31 17:00:00,1201,22880,7888,2118,24426,7780,2371,25545,7630,2560,8050,2723,9757,1.64241672767937,0,0,2100,8225,9750,8276,UTC+00:00
2021/07/31 18:00:00,1202,22887,7994,2114,24406,7785,2369,25511,7620,2556,8099,2822,9763,1.6673357380767566,0,0,2100,8266,9756,8418,UTC+00:00
2021/07/31 19:00:00,1203,22892,8112,2112,24389,7803,2367,25483,7620,2553,8037,2823,9766,1.5100447828693313,0,0,2100,8312,9759,8400,UTC+00:00
2021/07/31 20:00:00,1204,22891,8221,2110,24375,7834,2364,25455,7620,2552,7893,2764,9768,1.224213493024473,0,0,2100,8333,9761,8293,UTC+00:00
2021/07/31 21:00:00,1205,22880,8298,2110,24370,7873,2363,25438,7620,2551,7684,2682,9771,0.8483515880787533,0,0,2100,8339,9762,8043,UTC+00:00
2021/07/31 22:00:00,1206,22863,8320,2109,24363,7913,2362,25425,7613,2551,7668,2652,9768,0.8452726217633262,0,0,2100,8333,9760,7913,UTC+00:00
2021/07/31 23:00:00,1207,22850,8311,2110,24364,7946,2357,25421,7610,2552,7459,2604,9770,0.48538012702553823,13,2,2100,8311,9761,7616,UTC+00:00
2021/08/01 00:00:00,1208,22843,8257,2109,24366,7967,2362,25423,7610,2553,7290,2678,9768,0.11259696609138814,10,2,2100,8295,9758,7320,UTC+00:00
2021/08/01 01:00:00,1209,22830,8170,2106,24361,7978,2364,25434,7610,2553,7354,2722,9767,0.17862928181721038,0,0,2100,8286,9758,7323,UTC+00:00
2021/08/01 02:00:00,1210,22825,8094,2106,24353,7967,2363,25443,7618,2555,7231,2540,9771,0.15241370517415254,0,0,2100,8269,9762,7211,UTC+00:00
2021/08/01 03:00:00,1211,22815,8022,2103,24346,7952,2362,25449,7620,2557,7159,2502,9777,0.0747026937270423,0,0,2100,8259,9767,7113,UTC+00:00
2021/08/01 04:00:00,1212,22807,7953,2103,24338,7929,2362,25453,7620,2559,7143,2453,9781,0.09858860271006709,0,0,2100,8247,9771,7079,UTC+00:00
2021/08/01 05:00:00,1213,22804,7894,2101,24333,7905,2363,25459,7620,2560,7119,2448,9785,0.06631931435693872,0,0,2100,8234,9776,7058,UTC+00:00
2021/08/01 06:00:00,1215,22803,7843,2098,24329,7878,2360,25464,7624,2561,7087,2465,9788,0.00036889894491620723,0,0,2100,8216,9779,7053,UTC+00:00
